id,tau,E,train_len,train_ind_i,knn,Tp_flag,Tp,lag,Tp_lag_total,sample,weighted,target_var,col_var,surr_var,surr_num,col_var_id,target_var_id
1786473082985,1,7,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082987,1,7,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082988,2,5,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082989,2,5,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082991,2,5,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082992,2,5,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082993,2,5,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082994,2,5,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082996,2,5,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082997,2,5,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082998,2,5,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473082999,2,5,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083001,2,5,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083002,2,5,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083003,2,5,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083004,2,5,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083006,2,5,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083007,2,5,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083008,2,5,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083009,2,5,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083010,2,5,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083012,2,5,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083013,2,5,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083014,2,5,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083015,2,5,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083017,2,5,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083018,2,5,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083019,2,5,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083020,2,5,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083022,2,5,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083023,2,5,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083024,2,5,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083026,2,5,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083027,2,5,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083028,2,5,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083029,2,5,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083031,2,5,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083032,2,5,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083033,2,5,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083034,2,5,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083036,2,5,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083037,2,5,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083038,2,5,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083039,2,5,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083041,2,5,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083042,2,5,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083043,2,5,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083044,2,5,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083046,2,5,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083047,2,5,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083048,2,5,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083050,2,5,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083051,2,5,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083052,2,5,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083053,2,5,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083055,2,5,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083056,2,5,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083057,2,5,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083058,2,5,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083060,2,5,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083061,2,5,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083062,2,5,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083063,2,5,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083065,2,5,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083066,2,5,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083067,2,5,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083068,2,5,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083070,2,5,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083071,2,5,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083072,2,5,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083073,2,5,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083075,2,5,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083076,2,5,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083077,2,5,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083079,2,5,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083080,2,5,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083081,2,5,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083082,2,5,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083084,2,5,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083085,2,5,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083086,2,5,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083087,2,5,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083089,2,5,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083090,2,5,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083091,2,6,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083092,2,6,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083094,2,6,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083095,2,6,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083096,2,6,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083098,2,6,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083099,2,6,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083100,2,6,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083101,2,6,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083103,2,6,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083104,2,6,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083105,2,6,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083106,2,6,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083108,2,6,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083109,2,6,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083110,2,6,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083111,2,6,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083113,2,6,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083114,2,6,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083115,2,6,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083117,2,6,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083118,2,6,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083119,2,6,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083120,2,6,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083122,2,6,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083123,2,6,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083124,2,6,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083126,2,6,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083127,2,6,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083128,2,6,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083129,2,6,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083131,2,6,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083132,2,6,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083133,2,6,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083134,2,6,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083136,2,6,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083137,2,6,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083138,2,6,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083140,2,6,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083141,2,6,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083142,2,6,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083143,2,6,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083145,2,6,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083146,2,6,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083147,2,6,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083148,2,6,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083150,2,6,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083151,2,6,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083152,2,6,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083154,2,6,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083155,2,6,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083156,2,6,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083157,2,6,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083159,2,6,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083160,2,6,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083161,2,6,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083162,2,6,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083164,2,6,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083165,2,6,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083166,2,6,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083168,2,6,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083169,2,6,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083170,2,6,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083171,2,6,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083173,2,6,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083174,2,6,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083175,2,6,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083176,2,6,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083178,2,6,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083179,2,6,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083180,2,6,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083182,2,6,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083183,2,6,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083184,2,6,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083185,2,6,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083186,2,6,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083188,2,6,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083189,2,6,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083190,2,6,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083192,2,6,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083193,2,6,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083194,2,6,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083195,2,7,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083197,2,7,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083198,2,7,,0,20,,1,-39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083199,2,7,,0,20,,1,-38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083200,2,7,,0,20,,1,-37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083202,2,7,,0,20,,1,-36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083203,2,7,,0,20,,1,-35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083204,2,7,,0,20,,1,-34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083206,2,7,,0,20,,1,-33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083207,2,7,,0,20,,1,-32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083208,2,7,,0,20,,1,-31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083209,2,7,,0,20,,1,-30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083211,2,7,,0,20,,1,-29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083212,2,7,,0,20,,1,-28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083213,2,7,,0,20,,1,-27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083214,2,7,,0,20,,1,-26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083216,2,7,,0,20,,1,-25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083217,2,7,,0,20,,1,-24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083218,2,7,,0,20,,1,-23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083220,2,7,,0,20,,1,-22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083221,2,7,,0,20,,1,-21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083222,2,7,,0,20,,1,-20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083223,2,7,,0,20,,1,-19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083225,2,7,,0,20,,1,-18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083226,2,7,,0,20,,1,-17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083227,2,7,,0,20,,1,-16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083228,2,7,,0,20,,1,-15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083230,2,7,,0,20,,1,-14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083231,2,7,,0,20,,1,-13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083232,2,7,,0,20,,1,-12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083233,2,7,,0,20,,1,-11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083235,2,7,,0,20,,1,-10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083236,2,7,,0,20,,1,-9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083237,2,7,,0,20,,1,-8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083239,2,7,,0,20,,1,-7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083240,2,7,,0,20,,1,-6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083241,2,7,,0,20,,1,-5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083242,2,7,,0,20,,1,-4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083244,2,7,,0,20,,1,-3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083245,2,7,,0,20,,1,-2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083246,2,7,,0,20,,1,-1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083247,2,7,,0,20,,1,0,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083249,2,7,,0,20,,1,1,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083250,2,7,,0,20,,1,2,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083251,2,7,,0,20,,1,3,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083253,2,7,,0,20,,1,4,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083254,2,7,,0,20,,1,5,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083255,2,7,,0,20,,1,6,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083256,2,7,,0,20,,1,7,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083258,2,7,,0,20,,1,8,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083259,2,7,,0,20,,1,9,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083260,2,7,,0,20,,1,10,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083261,2,7,,0,20,,1,11,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083263,2,7,,0,20,,1,12,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083264,2,7,,0,20,,1,13,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083265,2,7,,0,20,,1,14,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083267,2,7,,0,20,,1,15,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083268,2,7,,0,20,,1,16,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083269,2,7,,0,20,,1,17,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083270,2,7,,0,20,,1,18,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083272,2,7,,0,20,,1,19,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083273,2,7,,0,20,,1,20,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083274,2,7,,0,20,,1,21,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083276,2,7,,0,20,,1,22,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083277,2,7,,0,20,,1,23,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083278,2,7,,0,20,,1,24,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083279,2,7,,0,20,,1,25,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083281,2,7,,0,20,,1,26,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083282,2,7,,0,20,,1,27,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083283,2,7,,0,20,,1,28,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083285,2,7,,0,20,,1,29,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083286,2,7,,0,20,,1,30,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083287,2,7,,0,20,,1,31,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083288,2,7,,0,20,,1,32,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083290,2,7,,0,20,,1,33,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083291,2,7,,0,20,,1,34,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083292,2,7,,0,20,,1,35,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083293,2,7,,0,20,,1,36,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083295,2,7,,0,20,,1,37,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083296,2,7,,0,20,,1,38,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083297,2,7,,0,20,,1,39,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083298,2,7,,0,20,,1,40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083300,3,5,,0,20,,1,-41,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
1786473083301,3,5,,0,20,,1,-40,32,100,False,TSI,temp,neither,0,Erb22daGMST,Wu18TSI
