col_var_id,target_var_id,E,tau,lag,surr_var,min_surr_num,max_surr_num
Erb22daGMST,Wu18TSI,7,2,-36,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-35,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-34,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-33,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-32,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-31,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-30,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-29,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-28,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-27,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-26,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-25,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-24,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-23,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-22,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-21,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-20,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-19,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-18,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-17,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-16,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-15,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-14,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-13,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-12,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-11,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-10,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-9,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-8,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-7,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-6,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-5,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-4,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-3,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-2,neither,0,0
Erb22daGMST,Wu18TSI,7,2,-1,neither,0,0
Erb22daGMST,Wu18TSI,7,2,0,neither,0,0
Erb22daGMST,Wu18TSI,7,2,1,neither,0,0
Erb22daGMST,Wu18TSI,7,2,2,neither,0,0
Erb22daGMST,Wu18TSI,7,2,3,neither,0,0
Erb22daGMST,Wu18TSI,7,2,4,neither,0,0
Erb22daGMST,Wu18TSI,7,2,5,neither,0,0
Erb22daGMST,Wu18TSI,7,2,6,neither,0,0
Erb22daGMST,Wu18TSI,7,2,7,neither,0,0
Erb22daGMST,Wu18TSI,7,2,8,neither,0,0
Erb22daGMST,Wu18TSI,7,2,9,neither,0,0
Erb22daGMST,Wu18TSI,7,2,10,neither,0,0
Erb22daGMST,Wu18TSI,7,2,11,neither,0,0
Erb22daGMST,Wu18TSI,7,2,12,neither,0,0
Erb22daGMST,Wu18TSI,7,2,13,neither,0,0
Erb22daGMST,Wu18TSI,7,2,14,neither,0,0
Erb22daGMST,Wu18TSI,7,2,15,neither,0,0
Erb22daGMST,Wu18TSI,7,2,16,neither,0,0
Erb22daGMST,Wu18TSI,7,2,17,neither,0,0
Erb22daGMST,Wu18TSI,7,2,18,neither,0,0
Erb22daGMST,Wu18TSI,7,2,19,neither,0,0
Erb22daGMST,Wu18TSI,7,2,20,neither,0,0
Erb22daGMST,Wu18TSI,7,2,21,neither,0,0
Erb22daGMST,Wu18TSI,7,2,22,neither,0,0
Erb22daGMST,Wu18TSI,7,2,23,neither,0,0
Erb22daGMST,Wu18TSI,7,2,24,neither,0,0
Erb22daGMST,Wu18TSI,7,2,25,neither,0,0
Erb22daGMST,Wu18TSI,7,2,26,neither,0,0
Erb22daGMST,Wu18TSI,7,2,27,neither,0,0
Erb22daGMST,Wu18TSI,7,2,28,neither,0,0
Erb22daGMST,Wu18TSI,7,2,29,neither,0,0
Erb22daGMST,Wu18TSI,7,2,30,neither,0,0
Erb22daGMST,Wu18TSI,7,2,31,neither,0,0
Erb22daGMST,Wu18TSI,7,2,32,neither,0,0
Erb22daGMST,Wu18TSI,7,2,33,neither,0,0
Erb22daGMST,Wu18TSI,7,2,34,neither,0,0
Erb22daGMST,Wu18TSI,7,2,35,neither,0,0
Erb22daGMST,Wu18TSI,7,2,36,neither,0,0
Erb22daGMST,Wu18TSI,7,2,37,neither,0,0
Erb22daGMST,Wu18TSI,7,2,38,neither,0,0
Erb22daGMST,Wu18TSI,7,2,39,neither,0,0
Erb22daGMST,Wu18TSI,7,2,40,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-41,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-40,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-39,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-38,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-37,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-36,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-35,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-34,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-33,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-32,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-31,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-30,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-29,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-28,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-27,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-26,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-25,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-24,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-23,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-22,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-21,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-20,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-19,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-18,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-17,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-16,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-15,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-14,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-13,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-12,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-11,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-10,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-9,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-8,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-7,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-6,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-5,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-4,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-3,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-2,neither,0,0
Erb22daGMST,Wu18TSI,7,3,-1,neither,0,0
Erb22daGMST,Wu18TSI,7,3,0,neither,0,0
Erb22daGMST,Wu18TSI,7,3,1,neither,0,0
Erb22daGMST,Wu18TSI,7,3,2,neither,0,0
Erb22daGMST,Wu18TSI,7,3,3,neither,0,0
Erb22daGMST,Wu18TSI,7,3,4,neither,0,0
Erb22daGMST,Wu18TSI,7,3,5,neither,0,0
Erb22daGMST,Wu18TSI,7,3,6,neither,0,0
Erb22daGMST,Wu18TSI,7,3,7,neither,0,0
Erb22daGMST,Wu18TSI,7,3,8,neither,0,0
Erb22daGMST,Wu18TSI,7,3,9,neither,0,0
Erb22daGMST,Wu18TSI,7,3,10,neither,0,0
Erb22daGMST,Wu18TSI,7,3,11,neither,0,0
Erb22daGMST,Wu18TSI,7,3,12,neither,0,0
Erb22daGMST,Wu18TSI,7,3,13,neither,0,0
Erb22daGMST,Wu18TSI,7,3,14,neither,0,0
Erb22daGMST,Wu18TSI,7,3,15,neither,0,0
Erb22daGMST,Wu18TSI,7,3,16,neither,0,0
Erb22daGMST,Wu18TSI,7,3,17,neither,0,0
Erb22daGMST,Wu18TSI,7,3,18,neither,0,0
Erb22daGMST,Wu18TSI,7,3,19,neither,0,0
Erb22daGMST,Wu18TSI,7,3,20,neither,0,0
Erb22daGMST,Wu18TSI,7,3,21,neither,0,0
Erb22daGMST,Wu18TSI,7,3,22,neither,0,0
Erb22daGMST,Wu18TSI,7,3,23,neither,0,0
Erb22daGMST,Wu18TSI,7,3,24,neither,0,0
Erb22daGMST,Wu18TSI,7,3,25,neither,0,0
Erb22daGMST,Wu18TSI,7,3,26,neither,0,0
Erb22daGMST,Wu18TSI,7,3,27,neither,0,0
Erb22daGMST,Wu18TSI,7,3,28,neither,0,0
Erb22daGMST,Wu18TSI,7,3,29,neither,0,0
Erb22daGMST,Wu18TSI,7,3,30,neither,0,0
Erb22daGMST,Wu18TSI,7,3,31,neither,0,0
Erb22daGMST,Wu18TSI,7,3,32,neither,0,0
Erb22daGMST,Wu18TSI,7,3,33,neither,0,0
Erb22daGMST,Wu18TSI,7,3,34,neither,0,0
Erb22daGMST,Wu18TSI,7,3,35,neither,0,0
Erb22daGMST,Wu18TSI,7,3,36,neither,0,0
Erb22daGMST,Wu18TSI,7,3,37,neither,0,0
Erb22daGMST,Wu18TSI,7,3,38,neither,0,0
Erb22daGMST,Wu18TSI,7,3,39,neither,0,0
Erb22daGMST,Wu18TSI,7,3,40,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-41,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-40,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-39,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-38,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-37,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-36,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-35,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-34,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-33,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-32,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-31,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-30,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-29,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-28,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-27,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-26,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-25,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-24,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-23,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-22,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-21,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-20,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-19,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-18,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-17,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-16,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-15,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-14,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-13,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-12,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-11,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-10,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-9,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-8,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-7,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-6,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-5,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-4,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-3,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-2,neither,0,0
Erb22daGMST,Wu18TSI,7,4,-1,neither,0,0
Erb22daGMST,Wu18TSI,7,4,0,neither,0,0
Erb22daGMST,Wu18TSI,7,4,1,neither,0,0
Erb22daGMST,Wu18TSI,7,4,2,neither,0,0
Erb22daGMST,Wu18TSI,7,4,3,neither,0,0
Erb22daGMST,Wu18TSI,7,4,4,neither,0,0
Erb22daGMST,Wu18TSI,7,4,5,neither,0,0
Erb22daGMST,Wu18TSI,7,4,6,neither,0,0
Erb22daGMST,Wu18TSI,7,4,7,neither,0,0
Erb22daGMST,Wu18TSI,7,4,8,neither,0,0
Erb22daGMST,Wu18TSI,7,4,9,neither,0,0
Erb22daGMST,Wu18TSI,7,4,10,neither,0,0
Erb22daGMST,Wu18TSI,7,4,11,neither,0,0
Erb22daGMST,Wu18TSI,7,4,12,neither,0,0
Erb22daGMST,Wu18TSI,7,4,13,neither,0,0
Erb22daGMST,Wu18TSI,7,4,14,neither,0,0
Erb22daGMST,Wu18TSI,7,4,15,neither,0,0
Erb22daGMST,Wu18TSI,7,4,16,neither,0,0
Erb22daGMST,Wu18TSI,7,4,17,neither,0,0
Erb22daGMST,Wu18TSI,7,4,18,neither,0,0
Erb22daGMST,Wu18TSI,7,4,19,neither,0,0
Erb22daGMST,Wu18TSI,7,4,20,neither,0,0
Erb22daGMST,Wu18TSI,7,4,21,neither,0,0
Erb22daGMST,Wu18TSI,7,4,22,neither,0,0
Erb22daGMST,Wu18TSI,7,4,23,neither,0,0
Erb22daGMST,Wu18TSI,7,4,24,neither,0,0
Erb22daGMST,Wu18TSI,7,4,25,neither,0,0
Erb22daGMST,Wu18TSI,7,4,26,neither,0,0
Erb22daGMST,Wu18TSI,7,4,27,neither,0,0
Erb22daGMST,Wu18TSI,7,4,28,neither,0,0
Erb22daGMST,Wu18TSI,7,4,29,neither,0,0
Erb22daGMST,Wu18TSI,7,4,30,neither,0,0
Erb22daGMST,Wu18TSI,7,4,31,neither,0,0
Erb22daGMST,Wu18TSI,7,4,32,neither,0,0
Erb22daGMST,Wu18TSI,7,4,33,neither,0,0
Erb22daGMST,Wu18TSI,7,4,34,neither,0,0
Erb22daGMST,Wu18TSI,7,4,35,neither,0,0
Erb22daGMST,Wu18TSI,7,4,36,neither,0,0
Erb22daGMST,Wu18TSI,7,4,37,neither,0,0
Erb22daGMST,Wu18TSI,7,4,38,neither,0,0
Erb22daGMST,Wu18TSI,7,4,39,neither,0,0
Erb22daGMST,Wu18TSI,7,4,40,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-41,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-40,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-39,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-38,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-37,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-36,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-35,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-34,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-33,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-32,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-31,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-30,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-29,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-28,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-27,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-26,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-25,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-24,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-23,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-22,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-21,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-20,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-19,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-18,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-17,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-16,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-15,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-14,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-13,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-12,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-11,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-10,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-9,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-8,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-7,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-6,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-5,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-4,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-3,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-2,neither,0,0
Erb22daGMST,Wu18TSI,7,5,-1,neither,0,0
Erb22daGMST,Wu18TSI,7,5,0,neither,0,0
Erb22daGMST,Wu18TSI,7,5,1,neither,0,0
Erb22daGMST,Wu18TSI,7,5,2,neither,0,0
Erb22daGMST,Wu18TSI,7,5,3,neither,0,0
Erb22daGMST,Wu18TSI,7,5,4,neither,0,0
Erb22daGMST,Wu18TSI,7,5,5,neither,0,0
Erb22daGMST,Wu18TSI,7,5,6,neither,0,0
Erb22daGMST,Wu18TSI,7,5,7,neither,0,0
Erb22daGMST,Wu18TSI,7,5,8,neither,0,0
Erb22daGMST,Wu18TSI,7,5,9,neither,0,0
Erb22daGMST,Wu18TSI,7,5,10,neither,0,0
Erb22daGMST,Wu18TSI,7,5,11,neither,0,0
Erb22daGMST,Wu18TSI,7,5,12,neither,0,0
Erb22daGMST,Wu18TSI,7,5,13,neither,0,0
Erb22daGMST,Wu18TSI,7,5,14,neither,0,0
Erb22daGMST,Wu18TSI,7,5,15,neither,0,0
Erb22daGMST,Wu18TSI,7,5,16,neither,0,0
Erb22daGMST,Wu18TSI,7,5,17,neither,0,0
Erb22daGMST,Wu18TSI,7,5,18,neither,0,0
Erb22daGMST,Wu18TSI,7,5,19,neither,0,0
Erb22daGMST,Wu18TSI,7,5,20,neither,0,0
Erb22daGMST,Wu18TSI,7,5,21,neither,0,0
Erb22daGMST,Wu18TSI,7,5,22,neither,0,0
Erb22daGMST,Wu18TSI,7,5,23,neither,0,0
Erb22daGMST,Wu18TSI,7,5,24,neither,0,0
Erb22daGMST,Wu18TSI,7,5,25,neither,0,0
Erb22daGMST,Wu18TSI,7,5,26,neither,0,0
Erb22daGMST,Wu18TSI,7,5,27,neither,0,0
Erb22daGMST,Wu18TSI,7,5,28,neither,0,0
Erb22daGMST,Wu18TSI,7,5,29,neither,0,0
Erb22daGMST,Wu18TSI,7,5,30,neither,0,0
Erb22daGMST,Wu18TSI,7,5,31,neither,0,0
Erb22daGMST,Wu18TSI,7,5,32,neither,0,0
Erb22daGMST,Wu18TSI,7,5,33,neither,0,0
Erb22daGMST,Wu18TSI,7,5,34,neither,0,0
Erb22daGMST,Wu18TSI,7,5,35,neither,0,0
Erb22daGMST,Wu18TSI,7,5,36,neither,0,0
Erb22daGMST,Wu18TSI,7,5,37,neither,0,0
Erb22daGMST,Wu18TSI,7,5,38,neither,0,0
Erb22daGMST,Wu18TSI,7,5,39,neither,0,0
Erb22daGMST,Wu18TSI,7,5,40,neither,0,0
