time,NGRIPmartin24Tanom_decavg_temp
-6685,0.9206445806451615
-6675,0.9571445806451613
-6665,0.9986945806451613
-6655,1.0373945806451612
-6645,1.066794580645161
-6635,1.0852945806451615
-6625,1.0943445806451613
-6615,1.092744580645161
-6605,1.0758445806451613
-6595,1.0403945806451618
-6585,0.9859445806451612
-6575,0.9174445806451612
-6565,0.8427945806451613
-6555,0.7695445806451613
-6545,0.7034945806451609
-6535,0.6480945806451615
-6525,0.6052445806451612
-6515,0.5770445806451612
-6505,0.5642945806451611
-6495,0.564344580645161
-6485,0.5759445806451613
-6475,0.6039445806451611
-6465,0.657444580645161
-6455,0.7392945806451614
-6445,0.8409945806451613
-6435,0.9495445806451612
-6425,1.052494580645161
-6415,1.1383945806451612
-6405,1.1929445806451615
-6395,1.2068445806451615
-6385,1.1831445806451617
-6375,1.1342445806451615
-6365,1.075594580645161
-6355,1.0194445806451613
-6345,0.9713945806451612
-6335,0.9279445806451612
-6325,0.877244580645161
-6315,0.8081445806451613
-6305,0.7258445806451612
-6295,0.6474445806451612
-6285,0.5821445806451613
-6275,0.5302945806451613
-6265,0.49254458064516093
-6255,0.473644580645161
-6245,0.47289458064516143
-6235,0.4799945806451611
-6225,0.4841445806451614
-6215,0.48019458064516174
-6205,0.4699945806451613
-6195,0.4590945806451612
-6185,0.4567945806451612
-6175,0.472894580645161
-6165,0.5093445806451613
-6155,0.5603945806451613
-6145,0.6163945806451612
-6135,0.6674445806451612
-6125,0.703444580645161
-6115,0.7166945806451614
-6105,0.7104445806451611
-6095,0.6941445806451612
-6085,0.6707445806451608
-6075,0.6376945806451613
-6065,0.5930945806451611
-6055,0.5364945806451611
-6045,0.4678945806451611
-6035,0.38839458064516097
-6025,0.3038445806451613
-6015,0.22489458064516143
-6005,0.16134458064516144
-5995,0.11789458064516123
-5985,0.09489458064516132
-5975,0.08969458064516145
-5965,0.09609458064516119
-5955,0.1110445806451612
-5945,0.13994458064516135
-5935,0.19234458064516136
-5925,0.27274458064516116
-5915,0.3772945806451615
-5905,0.49954458064516105
-5895,0.6345945806451609
-5885,0.7718445806451613
-5875,0.8941945806451614
-5865,0.9863945806451615
-5855,1.0420445806451615
-5845,1.0661945806451616
-5835,1.0710445806451614
-5825,1.068394580645161
-5815,1.0616445806451607
-5805,1.0460445806451615
-5795,1.0129445806451614
-5785,0.9572945806451609
-5775,0.8841445806451609
-5765,0.8045945806451613
-5755,0.7300945806451611
-5745,0.6677945806451615
-5735,0.621144580645161
-5725,0.5898445806451611
-5715,0.5659445806451611
-5705,0.5335945806451612
-5695,0.4803945806451613
-5685,0.40594458064516137
-5675,0.3256945806451612
-5665,0.03374458064516128
-5655,-0.18850541935483867
-5645,-0.1984054193548388
-5635,-0.19235541935483869
-5625,-0.17970541935483875
-5615,-0.16625541935483878
-5605,-0.15435541935483887
-5595,-0.13840541935483874
-5585,-0.10795541935483899
-5575,-0.05465541935483864
-5565,0.021344580645161315
-5555,0.11184458064516134
-5545,0.20244458064516113
-5535,0.2762445806451612
-5525,0.3260445806451613
-5515,0.3600945806451612
-5505,0.3977945806451615
-5495,0.4522445806451614
-5485,0.5168945806451613
-5475,0.5702445806451615
-5465,0.5945445806451608
-5455,0.5870445806451614
-5445,0.5561445806451615
-5435,0.5105445806451614
-5425,0.4551445806451613
-5415,0.39614458064516134
-5405,0.3376945806451612
-5395,0.27914458064516134
-5385,0.21684458064516132
-5375,0.14579458064516104
-5365,0.06319458064516104
-5355,-0.02645541935483875
-5345,-0.11360541935483859
-5335,-0.19155541935483877
-5325,-0.26125541935483876
-5315,-0.3293554193548387
-5305,-0.40055541935483874
-5295,-0.47025541935483883
-5285,-0.5246054193548388
-5275,-0.5510054193548388
-5265,-0.5454054193548388
-5255,-0.5155054193548388
-5245,-0.47090541935483876
-5235,-0.4137554193548387
-5225,-0.3414054193548386
-5215,-0.2487554193548387
-5205,-0.13420541935483876
-5195,-0.00525541935483842
-5185,0.12279458064516136
-5175,0.23689458064516122
-5165,0.3280445806451613
-5155,0.38779458064516126
-5145,0.4103445806451611
-5135,0.40104458064516146
-5125,0.37564458064516115
-5115,0.34829458064516117
-5105,0.3211945806451615
-5095,0.2887945806451613
-5085,0.2450945806451612
-5075,0.1895945806451611
-5065,0.12959458064516105
-5055,0.07894458064516119
-5045,0.05354458064516132
-5035,0.06179458064516141
-5025,0.09569458064516123
-5015,0.13714458064516122
-5005,0.17539458064516134
-4995,0.21249458064516102
-4985,0.2554445806451613
-4975,0.30739458064516123
-4965,0.36559458064516126
-4955,0.42724458064516124
-4945,0.4880445806451612
-4935,0.5398945806451612
-4925,0.5776445806451616
-4915,0.6003945806451612
-4905,0.6097945806451612
-4895,0.6077445806451613
-4885,0.5990945806451613
-4875,0.588544580645161
-4865,0.5742445806451613
-4855,0.5484445806451612
-4845,0.5055445806451613
-4835,0.4490445806451613
-4825,0.3891445806451612
-4815,0.336744580645161
-4805,0.29909458064516103
-4795,0.27734458064516154
-4785,0.2672945806451612
-4775,0.26074458064516093
-4765,0.2504445806451614
-4755,0.23304458064516131
-4745,0.20929458064516138
-4735,0.18109458064516137
-4725,0.15109458064516135
-4715,0.11944458064516117
-4705,0.08424458064516105
-4695,0.04229458064516134
-4685,-0.007555419354839055
-4675,-0.06055541935483877
-4665,-0.10915541935483886
-4655,-0.14810541935483867
-4645,-0.17165541935483886
-4635,-0.17400541935483882
-4625,-0.1528054193548387
-4615,-0.11035541935483884
-4605,-0.04890541935483894
-4595,0.029894580645161373
-4585,0.12194458064516112
-4575,0.21619458064516128
-4565,0.2977445806451613
-4555,0.3547945806451611
-4545,0.3811945806451613
-4535,0.37779458064516147
-4525,0.3491445806451612
-4515,0.3035445806451613
-4505,0.2519945806451611
-4495,0.20439458064516103
-4485,0.16809458064516103
-4475,0.14359458064516106
-4465,0.1263445806451613
-4455,0.1091445806451612
-4445,0.0857445806451611
-4435,0.05379458064516118
-4425,0.015044580645161343
-4415,-0.026505419354838633
-4405,-0.06630541935483891
-4395,-0.10210541935483897
-4385,-0.13445541935483862
-4375,-0.16545541935483876
-4365,-0.19810541935483905
-4355,-0.23430541935483884
-4345,-0.2712054193548388
-4335,-0.2973054193548388
-4325,-0.30155541935483876
-4315,-0.2808054193548387
-4305,-0.2427554193548387
-4295,-0.19975541935483876
-4285,-0.16170541935483873
-4275,-0.1337554193548387
-4265,-0.11570541935483869
-4255,-0.10390541935483866
-4245,-0.09225541935483883
-4235,-0.07705541935483873
-4225,-0.05895541935483872
-4215,-0.038305419354838555
-4205,-0.016305419354838646
-4195,0.005144580645161101
-4185,0.02614458064516123
-4175,0.04824458064516146
-4165,0.06794458064516107
-4155,0.07339458064516124
-4145,0.05124458064516113
-4135,-0.007205419354838982
-4125,-0.09860541935483891
-4115,-0.20810541935483884
-4105,-0.3182554193548388
-4095,-0.41645541935483865
-4085,-0.4926054193548388
-4075,-0.5368054193548388
-4065,-0.5461054193548388
-4055,-0.5247054193548387
-4045,-0.4835554193548387
-4035,-0.4343554193548387
-4025,-0.38445541935483873
-4015,-0.33710541935483884
-4005,-0.2922054193548387
-3995,-0.2498554193548388
-3985,-0.21160541935483868
-3975,-0.18385541935483884
-3965,-0.17495541935483883
-3955,-0.18970541935483887
-3945,-0.22725541935483873
-3935,-0.28360541935483874
-3925,-0.35200541935483876
-3915,-0.42235541935483867
-3905,-0.48530541935483873
-3895,-0.5350554193548388
-3885,-0.5742054193548387
-3875,-0.6091054193548388
-3865,-0.6425554193548387
-3855,-0.6706054193548389
-3845,-0.6858054193548389
-3835,-0.6844554193548387
-3825,-0.6694054193548388
-3815,-0.6477554193548388
-3805,-0.6275054193548387
-3795,-0.6139054193548388
-3785,-0.6028054193548388
-3775,-0.5820054193548387
-3765,-0.5369554193548388
-3755,-0.45980541935483876
-3745,-0.35515541935483874
-3735,-0.2385054193548386
-3725,-0.12710541935483854
-3715,-0.026605419354838622
-3705,0.07049458064516134
-3695,0.173444580645161
-3685,0.2859445806451615
-3675,0.4007445806451613
-3665,0.5010945806451612
-3655,0.566344580645161
-3645,0.5816445806451611
-3635,0.5451445806451614
-3625,0.46964458064516146
-3615,0.3800945806451612
-3605,0.29834458064516123
-3595,0.2310445806451613
-3585,0.17114458064516125
-3575,0.10389458064516122
-3565,0.019994580645161353
-3555,-0.07695541935483874
-3545,-0.1702554193548389
-3535,-0.2396554193548388
-3525,-0.2748554193548388
-3515,-0.2839554193548388
-3505,-0.28660541935483874
-3495,-0.3010554193548387
-3485,-0.3334054193548387
-3475,-0.3767054193548386
-3465,-0.4139054193548388
-3455,-0.4274054193548389
-3445,-0.40650541935483886
-3435,-0.3514554193548388
-3425,-0.2758554193548387
-3415,-0.20310541935483872
-3405,-0.15415541935483856
-3395,-0.13455541935483883
-3385,-0.13140541935483863
-3375,-0.12150541935483883
-3365,-0.08810541935483873
-3355,-0.031105419354838793
-3345,0.031594580645161185
-3335,0.07564458064516133
-3325,0.08464458064516123
-3315,0.05639458064516112
-3305,-0.0013554193548386273
-3295,-0.07695541935483874
-3285,-0.15630541935483877
-3275,-0.2266054193548388
-3265,-0.2801554193548388
-3255,-0.32295541935483874
-3245,-0.37110541935483865
-3235,-0.4372054193548387
-3225,-0.5192554193548389
-3215,-0.5974554193548387
-3205,-0.6475554193548387
-3195,-0.6558054193548388
-3185,-0.6267554193548388
-3175,-0.5744054193548387
-3165,-0.5127554193548387
-3155,-0.45195541935483874
-3145,-0.3957054193548387
-3135,-0.3461054193548385
-3125,-0.30505541935483893
-3115,-0.27355541935483874
-3105,-0.2498554193548388
-3095,-0.23105541935483864
-3085,-0.21900541935483875
-3075,-0.21925541935483872
-3065,-0.23615541935483875
-3055,-0.26830541935483865
-3045,-0.30685541935483873
-3035,-0.33980541935483877
-3025,-0.3606554193548387
-3015,-0.37015541935483876
-3005,-0.36800541935483877
-2995,-0.35010541935483874
-2985,-0.3120054193548387
-2975,-0.2508054193548388
-2965,-0.16945541935483865
-2955,-0.07605541935483873
-2945,0.01984458064516126
-2935,0.10934458064516117
-2925,0.18554458064516144
-2915,0.2402445806451614
-2905,0.2634445806451611
-2895,0.24954458064516127
-2885,0.20314458064516128
-2875,0.138094580645161
-2865,0.06919458064516126
-2855,0.005044580645161334
-2845,-0.05540541935483867
-2835,-0.1137554193548388
-2825,-0.1669054193548387
-2815,-0.2064554193548387
-2805,-0.22315541935483874
-2795,-0.21275541935483877
-2785,-0.18040541935483867
-2775,-0.13765541935483872
-2765,-0.0965054193548387
-2755,-0.0695054193548389
-2745,-0.06855541935483878
-2735,-0.10080541935483878
-2725,-0.16475541935483873
-2715,-0.24945541935483884
-2705,-0.3393554193548388
-2695,-0.4234054193548389
-2685,-0.4995554193548388
-2675,-0.5709054193548389
-2665,-0.6392554193548388
-2655,-0.7024054193548388
-2645,-0.7552554193548388
-2635,-0.7945554193548388
-2625,-0.8193054193548387
-2615,-0.8279554193548387
-2605,-0.8179554193548387
-2595,-0.7896054193548387
-2585,-0.7486554193548387
-2575,-0.7020054193548388
-2565,-0.6556554193548387
-2555,-0.6172554193548387
-2545,-0.5952554193548387
-2535,-0.5949054193548388
-2525,-0.6164554193548388
-2515,-0.6601054193548388
-2505,-0.7273054193548387
-2495,-0.8135554193548388
-2485,-0.9071054193548388
-2475,-0.9917554193548388
-2465,-1.0550054193548388
-2455,-1.0905054193548387
-2445,-1.0927054193548387
-2435,-1.0605554193548388
-2425,-1.0014554193548388
-2415,-0.9242054193548388
-2405,-0.8347054193548388
-2395,-0.7341054193548388
-2385,-0.6242554193548389
-2375,-0.5112554193548388
-2365,-0.40265541935483884
-2355,-0.3064554193548388
-2345,-0.23340541935483872
-2335,-0.19100541935483883
-2325,-0.1751054193548388
-2315,-0.17185541935483872
-2305,-0.1631554193548388
-2295,-0.13605541935483867
-2285,-0.08805541935483885
-2275,-0.02775541935483883
-2265,0.0297445806451615
-2255,0.07064458064516121
-2245,0.0840445806451613
-2235,0.06269458064516131
-2225,0.0021445806451612093
-2215,-0.09995541935483898
-2205,-0.24185541935483879
-2195,-0.41240541935483876
-2185,-0.5962554193548388
-2175,-0.7805054193548387
-2165,-0.9531554193548387
-2155,-1.1011054193548389
-2145,-1.2109054193548388
-2135,-1.2728554193548387
-2125,-1.2843554193548388
-2115,-1.2475054193548387
-2105,-1.1686054193548387
-2095,-1.0588554193548387
-2085,-0.9290554193548387
-2075,-0.7871054193548388
-2065,-0.6422054193548388
-2055,-0.5064554193548388
-2045,-0.3928554193548387
-2035,-0.3100054193548387
-2025,-0.2579554193548388
-2015,-0.2327054193548388
-2005,-0.22915541935483874
-1995,-0.24020541935483875
-1985,-0.25125541935483875
-1975,-0.24505541935483877
-1965,-0.2104554193548388
-1955,-0.14880541935483882
-1945,-0.0713054193548388
-1935,0.011244580645161317
-1925,0.09039458064516137
-1915,0.16034458064516133
-1905,0.217644580645161
-1895,0.26204458064516123
-1885,0.29334458064516133
-1875,0.30459458064516154
-1865,0.2853445806451611
-1855,0.22779458064516156
-1845,0.1303445806451613
-1835,-0.0011554193548386493
-1825,-0.15770541935483862
-1815,-0.33085541935483886
-1805,-0.5131554193548388
-1795,-0.6965054193548388
-1785,-0.8702554193548387
-1775,-1.0229554193548387
-1765,-1.1414054193548386
-1755,-1.2199554193548388
-1745,-1.2694054193548387
-1735,-1.3039054193548387
-1725,-1.3289554193548387
-1715,-1.3428054193548387
-1705,-1.3442054193548387
-1695,-1.3374554193548387
-1685,-1.3279054193548387
-1675,-1.317355419354839
-1665,-1.303055419354839
-1655,-1.2783554193548388
-1645,-1.2369054193548388
-1635,-1.1715054193548387
-1625,-1.0786554193548388
-1615,-0.9643054193548387
-1605,-0.8439554193548388
-1595,-0.7348554193548387
-1585,-0.6481554193548388
-1575,-0.5874554193548388
-1565,-0.5478054193548387
-1555,-0.5213054193548387
-1545,-0.5097554193548387
-1535,-0.5227054193548388
-1525,-0.5707054193548389
-1515,-0.6614554193548388
-1505,-0.7917054193548387
-1495,-0.9371554193548387
-1485,-1.0590554193548387
-1475,-1.127955419354839
-1465,-1.1337554193548387
-1455,-1.0860054193548387
-1445,-1.0053554193548389
-1435,-0.9143554193548388
-1425,-0.8283054193548387
-1415,-0.7501554193548388
-1405,-0.6762554193548388
-1395,-0.6016054193548387
-1385,-0.5245054193548387
-1375,-0.44980541935483864
-1365,-0.38605541935483867
-1355,-0.3417054193548388
-1345,-0.3231054193548387
-1335,-0.3325054193548387
-1325,-0.36220541935483863
-1315,-0.3960054193548388
-1305,-0.42140541935483866
-1295,-0.4381054193548388
-1285,-0.4493554193548388
-1275,-0.45780541935483876
-1265,-0.46800541935483875
-1255,-0.4877054193548387
-1245,-0.5225054193548389
-1235,-0.5716554193548388
-1225,-0.6266554193548388
-1215,-0.6767054193548387
-1205,-0.7172054193548387
-1195,-0.7521054193548388
-1185,-0.7905054193548388
-1175,-0.8374554193548387
-1165,-0.8923054193548388
-1155,-0.9536054193548388
-1145,-1.0203554193548388
-1135,-1.0893554193548387
-1125,-1.1523054193548388
-1115,-1.1987554193548386
-1105,-1.2192554193548388
-1095,-1.2081054193548388
-1085,-1.1650554193548388
-1075,-1.0937554193548387
-1065,-1.0008554193548387
-1055,-0.8949054193548387
-1045,-0.7827054193548387
-1035,-0.6698054193548387
-1025,-0.5633054193548388
-1015,-0.47505541935483875
-1005,-0.4173054193548389
-995,-0.3978554193548388
-985,-0.41940541935483877
-975,-0.4797554193548387
-965,-0.5683054193548387
-955,-0.6679554193548387
-945,-0.7640054193548388
-935,-0.8488554193548388
-925,-0.9234554193548388
-915,-0.9906054193548388
-905,-1.0502054193548387
-895,-1.1001554193548388
-885,-1.1363554193548389
-875,-1.1532554193548388
-865,-1.1492554193548388
-855,-1.1324054193548387
-845,-1.1162554193548389
-835,-1.1109554193548388
-825,-1.1163554193548388
-815,-1.1259054193548388
-805,-1.1359054193548388
-795,-1.1453554193548388
-785,-1.1532554193548388
-775,-1.1597054193548388
-765,-1.1640554193548387
-755,-1.1615554193548387
-745,-1.1452054193548387
-735,-1.1113054193548388
-725,-1.0709554193548387
-715,-1.0468054193548388
-705,-1.0535054193548388
-695,-1.0870554193548387
-685,-1.1284054193548387
-675,-1.1557554193548387
-665,-1.1518554193548387
-655,-1.1154554193548387
-645,-1.0593054193548388
-635,-0.9984054193548387
-625,-0.9428054193548387
-615,-0.8913554193548388
-605,-0.8337554193548388
-595,-0.7608554193548387
-585,-0.6732554193548388
-575,-0.5824554193548387
-565,-0.5055554193548387
-555,-0.4561554193548387
-545,-0.4382054193548389
-535,-0.4441054193548387
-525,-0.45975541935483866
-515,-0.47895541935483865
-505,-0.5076554193548388
-495,-0.5553054193548388
-485,-0.6243054193548387
-475,-0.7034054193548388
-465,-0.7751554193548388
-455,-0.8280554193548388
-445,-0.8606054193548387
-435,-0.8774554193548387
-425,-0.8884554193548387
-415,-0.9044054193548388
-405,-0.9359554193548387
-395,-0.9885054193548388
-385,-1.0538054193548387
-375,-1.1157554193548387
-365,-1.1672554193548388
-355,-1.2159054193548386
-345,-1.2725054193548386
-335,-1.3378054193548388
-325,-1.4052554193548388
-315,-1.4678554193548388
-305,-1.524105419354839
-295,-1.5742554193548388
-285,-1.6163054193548385
-275,-1.6433054193548386
-265,-1.6437054193548388
-255,-1.6121054193548385
-245,-1.5529054193548386
-235,-1.4752054193548387
-225,-1.3934054193548389
-215,-1.3205554193548388
-205,-1.2568554193548387
