,time,vieira11TSIanom_decavg_tsi__detrendedlinear
576,-2185.0,0.3017282555587318
577,-2175.0,0.27265059949682735
578,-2165.0,0.30696294343494973
579,-2155.0,0.05719528737316862
580,-2145.0,-0.0371723686887403
581,-2135.0,0.06685997524934316
582,-2125.0,-0.008467680812661249
583,-2115.0,-0.10371533687462206
584,-2105.0,-0.050182992936367604
585,-2095.0,0.07266935100172106
586,-2085.0,0.22716169493973448
587,-2075.0,0.28094403887781244
588,-2065.0,0.20712638281586102
589,-2055.0,0.17420872675410198
590,-2045.0,0.15305107069221038
591,-2035.0,0.19243341463026514
592,-2025.0,0.33576575856826063
593,-2015.0,0.3529781025063553
594,-2005.0,0.17094044644455728
595,-1995.0,-0.009877209617365046
596,-1985.0,-0.0023048656792606648
597,-1975.0,0.1219074782588049
598,-1965.0,0.22804982219679065
599,-1955.0,0.20962216613505505
600,-1945.0,0.11036451007298682
601,-1935.0,0.0838568540111876
602,-1925.0,0.03402919794914867
603,-1915.0,0.10156154188729945
604,-1905.0,0.2091738858254391
605,-1895.0,0.1232262297634176
606,-1885.0,0.030798573701612875
607,-1875.0,-0.06039908236034136
608,-1865.0,-0.11263673842220745
609,-1855.0,0.029925605515913098
610,-1845.0,0.22551794945406878
611,-1835.0,0.17990029339208705
612,-1825.0,-0.07986736266991226
613,-1815.0,-0.2122650187317564
614,-1805.0,-0.09931267479368369
615,-1795.0,0.06896966914452889
616,-1785.0,0.12596201308246055
617,-1775.0,0.12347435702049814
618,-1765.0,0.19820670095866041
619,-1755.0,0.3220790448969023
620,-1745.0,0.31177138883490196
621,-1735.0,0.20651373277297544
622,-1725.0,0.1253160767110121
623,-1715.0,-0.0007715793508470126
624,-1705.0,-0.14379923541268294
625,-1695.0,-0.266556891474764
626,-1685.0,-0.26083454753653634
627,-1675.0,-0.016882203598378304
628,-1665.0,0.19782014033973244
629,-1655.0,0.31981248427771863
630,-1645.0,0.4438948282158851
631,-1635.0,0.28723717215390077
632,-1625.0,0.07975951609198587
633,-1615.0,0.008911860030039243
634,-1605.0,-0.023705796031795096
635,-1595.0,0.04448654790628098
636,-1585.0,0.18123889184429096
637,-1575.0,0.20501123578242153
638,-1565.0,0.09613357972053985
639,-1555.0,0.03870592365858962
640,-1545.0,-0.0009717324031551233
641,-1535.0,-0.11800938846512593
642,-1525.0,-0.26525704452699395
643,-1515.0,-0.32467470058892217
644,-1505.0,-0.2166023566508069
645,-1495.0,-0.08176001271274932
646,-1485.0,-0.050077668774808154
647,-1475.0,0.00972467516330483
648,-1465.0,0.1197470191014991
649,-1455.0,0.18533936303954557
650,-1445.0,0.23716170697756994
651,-1435.0,0.29101405091569854
652,-1425.0,0.1908263948539318
653,-1415.0,-0.06917126120816902
654,-1405.0,-0.15660891727006665
655,-1395.0,-0.09145657333181867
656,-1385.0,-0.05108422939376239
657,-1375.0,0.02462811454419958
658,-1365.0,0.09412045848240405
659,-1355.0,0.016592802420497127
660,-1345.0,-0.08775485364145322
