time,doering22T15Ngoujon_decavg_temp
-4045,-0.1872000000000016
-4035,-0.18419999999999703
-4025,-0.43019999999999836
-4015,-0.2461999999999991
-4005,-0.09919999999999796
-3995,0.10880000000000045
-3985,0.02680000000000149
-3975,-0.2501999999999951
-3965,-0.2281999999999984
-3955,-0.16719999999999846
-3945,-0.05019999999999847
-3935,-0.030199999999998006
-3925,-0.025199999999998113
-3915,-0.12819999999999876
-3905,-0.23219999999999885
-3895,-0.16919999999999913
-3885,-0.0641999999999987
-3875,0.07680000000000131
-3865,0.1318000000000028
-3855,-0.0511999999999988
-3845,-0.2331999999999983
-3835,-0.1341999999999972
-3825,0.02880000000000127
-3815,0.2838000000000003
-3805,0.3788000000000009
-3795,-0.18819999999999748
-3785,-0.09819999999999851
-3775,0.06180000000000252
-3765,-0.15819999999999812
-3755,-0.32819999999999805
-3745,-0.17719999999999914
-3735,-0.09119999999999795
-3725,-0.20919999999999828
-3715,-0.405199999999998
-3705,-0.424199999999999
-3695,-0.5431999999999988
-3685,-0.7001999999999979
-3675,-0.3421999999999983
-3665,-0.030199999999999783
-3655,-0.2821999999999978
-3645,-0.21819999999999862
-3635,-0.16619999999999813
-3625,-0.5061999999999989
-3615,-1.0141999999999989
-3605,-1.009199999999999
-3595,-0.7191999999999998
-3585,-0.4521999999999977
-3575,-0.13819999999999766
-3565,0.29380000000000184
-3555,0.6188000000000011
-3545,0.3938000000000015
-3535,0.10480000000000178
-3525,0.034800000000001496
-3515,-0.09019999999999762
-3505,0.25180000000000113
-3495,0.4408000000000012
-3485,0.2848000000000015
-3475,0.20580000000000087
-3465,0.2138
-3455,0.06880000000000042
-3445,-0.14719999999999978
-3435,-0.38319999999999776
-3425,-0.3901999999999992
-3415,-0.2381999999999982
-3405,0.020799999999999486
-3395,-0.30219999999999914
-3385,-0.573199999999999
-3375,-0.26019999999999754
-3365,0.06480000000000086
-3355,0.20580000000000176
-3345,-0.06119999999999859
-3335,-0.19719999999999782
-3325,-0.11219999999999875
-3315,-0.0121999999999991
-3305,0.018799999999999706
-3295,0.1598000000000015
-3285,0.2748000000000017
-3275,0.3288000000000011
-3265,-0.07119999999999749
-3255,-0.03719999999999857
-3245,0.4588000000000019
-3235,0.5508000000000006
-3225,0.42680000000000096
-3215,0.35680000000000067
-3205,0.4128000000000016
-3195,0.41980000000000217
-3185,-0.036199999999998234
-3175,-0.20920000000000005
-3165,-0.2851999999999988
-3155,-0.11819999999999897
-3145,0.20880000000000187
-3135,0.008800000000000807
-3125,-0.33119999999999816
-3115,-0.3081999999999985
-3105,-0.20119999999999916
-3095,0.006800000000002804
-3085,0.1338000000000017
-3075,0.3708000000000009
-3065,0.2748000000000017
-3055,-0.17819999999999858
-3045,-0.5901999999999985
-3035,-0.8541999999999996
-3025,-0.9411999999999985
-3015,-0.8711999999999991
-3005,-0.4471999999999978
-2995,-0.1731999999999987
-2985,-0.13519999999999932
-2975,-0.11919999999999842
-2965,-0.05319999999999858
-2955,-0.08319999999999794
-2945,0.13280000000000047
-2935,0.1838000000000024
-2925,-0.11919999999999842
-2915,-0.36719999999999864
-2905,-0.5961999999999987
-2895,-0.7001999999999997
-2885,-0.6971999999999987
-2875,-0.6241999999999992
-2865,-0.46720000000000006
-2855,-0.2461999999999991
-2845,0.028800000000002157
-2835,-0.030199999999999783
-2825,-0.5211999999999994
-2815,-0.3201999999999998
-2805,-0.06919999999999948
-2795,-0.07319999999999727
-2785,-0.11719999999999864
-2775,-0.10719999999999885
-2765,-0.04219999999999846
-2755,-0.16519999999999868
-2745,-0.4421999999999988
-2735,-0.44119999999999937
-2725,-0.15419999999999856
-2715,-0.28419999999999845
-2705,-0.5001999999999969
-2695,-0.5701999999999998
-2685,-0.5261999999999984
-2675,-0.4601999999999995
-2665,-0.5111999999999979
-2655,-0.42519999999999936
-2645,-0.1521999999999979
-2635,0.08280000000000154
-2625,-0.007199999999999207
-2615,-0.11119999999999841
-2605,-0.24519999999999875
-2595,-0.32019999999999893
-2585,-0.42819999999999947
-2575,-0.49019999999999886
-2565,-0.32519999999999794
-2555,-0.09319999999999773
-2545,-0.026199999999998447
-2535,0.028800000000002157
-2525,-0.12019999999999875
-2515,-0.08719999999999839
-2505,0.20380000000000198
-2495,0.18280000000000296
-2485,-0.12819999999999876
-2475,-0.4151999999999987
-2465,-0.7101999999999995
-2455,-0.8331999999999979
-2445,-0.9841999999999977
-2435,-0.8101999999999983
-2425,-0.626199999999999
-2415,-0.3401999999999985
-2405,0.025800000000001155
-2395,0.23880000000000212
-2385,0.3638000000000021
-2375,0.19480000000000164
-2365,-0.30919999999999703
-2355,-0.5231999999999983
-2345,-0.12319999999999887
-2335,0.19580000000000286
-2325,0.05680000000000085
-2315,-0.1241999999999992
-2305,-0.08819999999999961
-2295,-0.21619999999999973
-2285,-0.727199999999999
-2275,-1.1001999999999992
-2265,-0.9751999999999983
-2255,-0.7741999999999978
-2245,-0.6751999999999985
-2235,-0.7211999999999987
-2225,-0.8361999999999989
-2215,-1.0101999999999993
-2205,-0.8801999999999977
-2195,-0.5691999999999977
-2185,-0.7751999999999981
-2175,-1.166199999999999
-2165,-0.8551999999999991
-2155,-0.8671999999999995
-2145,-1.001199999999999
-2135,-1.1911999999999985
-2125,-1.158199999999999
-2115,-1.0001999999999978
-2105,-0.900199999999999
-2095,-0.7361999999999993
-2085,-0.5391999999999983
-2075,-0.5061999999999989
-2065,-0.5341999999999976
-2055,-0.5471999999999984
-2045,-0.43219999999999903
-2035,-0.6241999999999992
-2025,-0.8311999999999982
-2015,-0.7991999999999981
-2005,-0.3011999999999988
-1995,0.05580000000000229
-1985,-0.3341999999999983
-1975,-0.7241999999999988
-1965,-0.5791999999999993
-1955,-0.1241999999999992
-1945,-0.11419999999999852
-1935,-0.25819999999999776
-1925,-0.28119999999999834
-1915,-0.08919999999999817
-1905,0.005800000000001582
-1895,0.16680000000000028
-1885,0.03380000000000205
-1875,-0.2511999999999972
-1865,-0.19319999999999915
-1855,0.07080000000000286
-1845,-0.10719999999999885
-1835,-0.3941999999999979
-1825,-0.6291999999999991
-1815,-0.7971999999999984
-1805,-0.19619999999999926
-1795,-0.3871999999999991
-1785,-0.8851999999999993
-1775,-0.9031999999999982
-1765,-0.7411999999999983
-1755,-0.9631999999999987
-1745,-1.3091999999999988
-1735,-0.6691999999999991
-1725,-0.12219999999999942
-1715,-0.2701999999999982
-1705,-0.5371999999999986
-1695,-0.7601999999999993
-1685,-0.8551999999999991
-1675,-0.42219999999999835
-1665,-0.026199999999998447
-1655,0.06580000000000297
-1645,-0.04019999999999868
-1635,-0.3561999999999985
-1625,-0.3611999999999984
-1615,-0.10420000000000051
-1605,-0.07319999999999904
-1595,-0.22719999999999896
-1585,-0.22719999999999896
-1575,0.4368000000000025
-1565,0.5518000000000001
-1555,0.5398000000000005
-1545,0.5448000000000004
-1535,0.5528000000000022
-1525,0.2717999999999998
-1515,0.07979999999999965
-1505,-0.09719999999999995
-1495,-0.2021999999999995
-1485,-0.3061999999999987
-1475,-0.2051999999999996
-1465,0.0868000000000011
-1455,0.11480000000000246
-1445,0.009799999999999365
-1435,0.020800000000001262
-1425,-0.08219999999999938
-1415,-0.47919999999999874
-1405,-0.5271999999999979
-1395,-0.3141999999999987
-1385,-0.0932000000000004
-1375,0.19280000000000275
-1365,0.4158000000000017
-1355,0.7578000000000014
-1345,1.1078000000000001
-1335,0.8838000000000017
-1325,0.49180000000000046
-1315,0.02179999999999982
-1305,-0.32619999999999916
-1295,-0.15319999999999823
-1285,0.007800000000001361
-1275,-0.4211999999999989
-1265,-0.9941999999999984
-1255,-0.8221999999999978
-1245,-0.4941999999999984
-1235,-0.3351999999999977
-1225,-0.3371999999999984
-1215,-0.397199999999998
-1205,-0.38619999999999965
-1195,-0.4281999999999986
-1185,-0.4891999999999994
-1175,-0.4811999999999985
-1165,-0.530199999999998
-1155,-0.549199999999999
-1145,-0.5801999999999978
-1135,-0.514199999999998
-1125,-0.296199999999998
-1115,-0.5591999999999988
-1105,-0.8351999999999986
-1095,-0.6571999999999987
-1085,-0.41220000000000034
-1075,-0.37519999999999953
-1065,-0.4991999999999992
-1055,-0.5791999999999975
-1045,-0.3061999999999987
-1035,-0.09719999999999818
-1025,-0.426199999999997
-1015,-0.30419999999999714
-1005,-0.12619999999999898
-995,-0.2551999999999994
-985,-0.5501999999999985
-975,-0.993199999999999
-965,-0.5881999999999996
-955,-0.5321999999999978
-945,-0.5811999999999982
-935,-0.541199999999999
-925,-0.5561999999999987
-915,0.17780000000000218
-905,-0.07519999999999705
-895,-0.36519999999999886
-885,-0.5491999999999981
-875,-0.28719999999999857
-865,-0.010199999999997544
-855,-0.1241999999999992
-845,0.020800000000001262
-835,-0.1341999999999972
-825,-0.21819999999999862
-815,-0.376199999999999
-805,-0.19819999999999904
-795,0.058800000000002406
-785,0.227800000000002
-775,-0.1321999999999992
-765,-0.4701999999999984
-755,-0.6751999999999985
-745,-0.38319999999999776
-735,-0.17419999999999902
-725,-0.11519999999999886
-715,-0.07019999999999893
-705,0.05080000000000062
-695,-0.1861999999999986
-685,-0.6251999999999986
-675,-0.6851999999999991
-665,-0.6321999999999992
-655,-0.7101999999999986
-645,-0.4701999999999984
-635,-0.1731999999999969
-625,-0.40119999999999845
-615,-0.4421999999999988
-605,-0.7451999999999979
-595,-0.5001999999999986
-585,-0.5461999999999989
-575,-0.5711999999999993
-565,-0.14619999999999767
-555,-0.1271999999999993
-545,0.040800000000001724
-535,0.16680000000000028
-525,-0.011199999999997878
-515,-0.47119999999999873
-505,-0.7761999999999984
-495,-1.0351999999999988
-485,-1.0551999999999984
-475,-0.45019999999999794
-465,-0.31319999999999926
-455,0.07780000000000165
-445,0.049800000000002065
-435,-0.288199999999998
-425,-0.8491999999999988
-415,-0.5851999999999986
-405,-0.5481999999999987
-395,-0.26819999999999755
-385,-0.272199999999998
-375,-0.3301999999999996
-365,-0.19119999999999937
-355,-0.3191999999999977
-345,-0.3811999999999989
-335,-0.8911999999999987
-325,-1.0271999999999997
-315,-0.9422000000000006
-305,-0.5721999999999978
-295,-0.34719999999999995
-285,-0.40619999999999834
-275,-0.4151999999999987
-265,-0.9471999999999978
-255,-1.0441999999999991
-245,-0.9241999999999981
-235,-0.7541999999999982
-225,-0.5261999999999976
-215,-0.4291999999999989
-205,-0.6961999999999993
