,time,NGRIPmartin24Tanom_decavg_temp__detrendedlinear
379,-4255,-0.1613548652493414
380,-4245,-0.14697958261000632
381,-4235,-0.1291542999706714
382,-4225,-0.10822901733133627
383,-4215,-0.08485373469200141
384,-4205,-0.0598284520526664
385,-4195,-0.035253169413331564
386,-4185,-0.011227886773996554
387,-4175,0.01369739586533858
388,-4165,0.037022678504673445
389,-4155,0.04759796114400827
390,-4145,0.03177324378334312
391,-4135,-0.019751473577321654
392,-4125,-0.1053261909379869
393,-4115,-0.21080090829865195
394,-4105,-0.31862562565931707
395,-4095,-0.4154003430199822
396,-4085,-0.49122506038064684
397,-4075,-0.5359997777413119
398,-4065,-0.5456744951019772
399,-4055,-0.5240492124626421
400,-4045,-0.4811739298233071
401,-4035,-0.42934864718397225
402,-4025,-0.37622336454463734
403,-4015,-0.32554808190530227
404,-4005,-0.27742279926596736
405,-3995,-0.23174751662663218
406,-3985,-0.18997223398729735
407,-3975,-0.15769695134796247
408,-3965,-0.1435716687086277
409,-3955,-0.15279638606929247
410,-3945,-0.18522110342995735
411,-3935,-0.23684582079062255
412,-3925,-0.30142053815128766
413,-3915,-0.3690452555119528
414,-3905,-0.43006997287261783
415,-3895,-0.478294690233283
416,-3885,-0.5151194075939477
417,-3875,-0.5471941249546127
418,-3865,-0.5777188423152779
419,-3855,-0.6036435596759431
420,-3845,-0.6174182770366081
421,-3835,-0.6147429943972731
422,-3825,-0.5977677117579382
423,-3815,-0.5733924291186031
424,-3805,-0.5496171464792682
425,-3795,-0.5321918638399333
426,-3785,-0.5182665812005982
427,-3775,-0.49604129856126333
428,-3765,-0.4510660159219284
429,-3755,-0.37419073328259356
430,-3745,-0.2688154506432585
431,-3735,-0.14944016800392335
432,-3725,-0.03381488536458843
433,-3715,0.07071039727474626
434,-3705,0.17063567991408135
435,-3695,0.2757109625534162
436,-3685,0.390236245192751
437,-3675,0.5084615278320865
438,-3665,0.6141368104714213
439,-3655,0.6869120931107562
440,-3645,0.710637375750091
441,-3635,0.6821626583894258
442,-3625,0.6126879410287609
443,-3615,0.5262632236680962
444,-3605,0.446038506307431
445,-3595,0.3803637889467659
446,-3585,0.32328907158610076
447,-3575,0.2605643542254359
448,-3565,0.1814896368647707
449,-3555,0.08846491950410551
450,-3545,-0.003209797856559282
451,-3535,-0.0727845152172244
452,-3525,-0.10855923257788924
453,-3515,-0.11643394993855438
454,-3505,-0.11575866729921958
455,-3495,-0.12528338465988464
456,-3485,-0.15290810202054972
457,-3475,-0.19258281938121447
458,-3465,-0.22835753674187953
459,-3455,-0.24183225410254472
460,-3445,-0.22170697146320983
461,-3435,-0.1667316888238749
462,-3425,-0.08930640618454011
463,-3415,-0.01203112354520497
464,-3405,0.043044159094130174
465,-3395,0.06846944173346503
466,-3385,0.07534472437280004
467,-3375,0.08647000701213481
468,-3365,0.12009528965146987
469,-3355,0.1781205722908048
470,-3345,0.24444585493014004
471,-3335,0.29442113756947497
472,-3325,0.31044642020880997
473,-3315,0.2887217028481448
474,-3305,0.23649698548747966
475,-3295,0.16512226812681452
476,-3285,0.0884975507661494
477,-3275,0.01982283340548463
478,-3265,-0.03260188395518038
479,-3255,-0.07277660131584551
480,-3245,-0.11660131867651069
481,-3235,-0.17747603603717566
482,-3225,-0.25540075339784085
483,-3215,-0.3321754707585058
484,-3205,-0.3830501881191707
485,-3195,-0.39277490547983585
486,-3185,-0.36379962284050094
487,-3175,-0.3101243402011661
488,-3165,-0.24574905756183096
489,-3155,-0.18152377492249605
490,-3145,-0.1217484922831612
491,-3135,-0.06832320964382599
492,-3125,-0.023347927004491176
493,-3115,0.0121773556348439
494,-3105,0.03950263827417877
495,-3095,0.061727920913513756
496,-3085,0.07770320355284865
497,-3075,0.0819784861921834
498,-3065,0.06990376883151872
499,-3055,0.04207905147085367
500,-3045,0.0066543341101884534
501,-3035,-0.02437038325047658
502,-3025,-0.0434951006111417
503,-3015,-0.050969817971806775
504,-3005,-0.04709453533247143
505,-2995,-0.02796925269313666
506,-2985,0.010956029946198265
507,-2975,0.07278131258553311
508,-2965,0.1554565952248681
509,-2955,0.251081877864203
510,-2945,0.3502071605035382
511,-2935,0.4437324431428731
512,-2925,0.524557725782208
513,-2915,0.5848830084215428
514,-2905,0.6147082910608781
515,-2895,0.6076335737002128
516,-2885,0.5670588563395478
517,-2875,0.5061341389788825
518,-2865,0.44005942161821765
519,-2855,0.3782347042575529
