,time,wu18TSIanom_decavg__detrendedlinear
64,-7305.0,-0.03842903687272484
65,-7295.0,0.050677966037965594
66,-7285.0,-0.045215031051516474
67,-7275.0,-0.20110802814094414
68,-7265.0,-0.3850010252306191
69,-7255.0,-0.492894022320045
70,-7245.0,-0.4977870194094053
71,-7235.0,-0.3866800164990075
72,-7225.0,-0.24557301358840963
73,-7215.0,-0.13146601067785552
74,-7205.0,-0.12035900776736677
75,-7195.0,-0.18825200485682902
76,-7185.0,-0.23614500194630939
77,-7175.0,-0.29603799903573336
78,-7165.0,-0.37093099612525743
79,-7155.0,-0.4358239932147906
80,-7145.0,-0.44371699030430733
81,-7135.0,-0.28660998739386045
82,-7125.0,-0.001502984483257263
83,-7115.0,0.1506040184273079
84,-7105.0,0.09671102133774201
85,-7095.0,0.09881802424821615
86,-7085.0,0.1659250271587449
87,-7075.0,0.24103203006931181
88,-7065.0,0.19813903297994057
89,-7055.0,0.1792460358904565
90,-7045.0,0.16735303880103436
91,-7035.0,0.14246004171146479
92,-7025.0,0.06856704462191711
93,-7015.0,-0.0003259524675214391
94,-7005.0,-0.0532189495568835
95,-6995.0,-0.08911194664642026
96,-6985.0,-0.09900494373588974
97,-6975.0,-0.06989794082537189
98,-6965.0,-0.07779093791488866
99,-6955.0,-0.1526839350044127
100,-6945.0,-0.20857693209393127
101,-6935.0,-0.16546992918328984
102,-6925.0,-0.0863629262728175
103,-6915.0,-0.10725592336225416
104,-6905.0,-0.20914892045182193
105,-6895.0,-0.28804191754125136
106,-6885.0,-0.26193491463066254
107,-6875.0,-0.19682791172008662
108,-6865.0,-0.13972090880977617
109,-6855.0,-0.09661390589913463
110,-6845.0,-0.0625069029887351
111,-6835.0,0.0036000999218171424
112,-6825.0,0.07670710283243137
113,-6815.0,0.17881410574304202
114,-6805.0,0.14492110865345786
115,-6795.0,0.03702811156403209
116,-6785.0,-0.033864885525586474
117,-6775.0,0.04124211738498036
118,-6765.0,0.1303491202954436
119,-6755.0,0.043456123205975944
120,-6745.0,-0.030436873883344224
121,-6735.0,-0.01932987097285568
122,-6725.0,0.07577713193769306
123,-6715.0,0.1858841348481145
124,-6705.0,0.20199113775871236
125,-6695.0,0.15909814066911365
126,-6685.0,0.046205143579806096
127,-6675.0,-0.09168785350981976
128,-6665.0,-0.18358085059916912
129,-6655.0,-0.22847384768872048
130,-6645.0,-0.2543668447782663
131,-6635.0,-0.27225984186777397
132,-6625.0,-0.19015283895714527
133,-6615.0,-0.09604583604657282
134,-6605.0,0.0420611668638685
135,-6595.0,0.17616816977440444
136,-6585.0,0.2492751726850187
137,-6575.0,0.1443821755955219
138,-6565.0,0.05448917850589788
139,-6555.0,0.084596181416392
140,-6545.0,0.13270318432691525
141,-6535.0,0.1368101872375695
142,-6525.0,0.1479171901480581
143,-6515.0,0.15602419305861776
144,-6505.0,0.10013119596909918
145,-6495.0,0.015238198879584233
146,-6485.0,0.029345201790229362
147,-6475.0,0.0974522047007345
148,-6465.0,0.15755920761120135
149,-6455.0,0.1566662105217464
150,-6445.0,0.05977321343228782
151,-6435.0,0.0038802163427692563
152,-6425.0,-0.015012780746714697
153,-6415.0,-0.09490577783612046
154,-6405.0,-0.2287987749256135
155,-6395.0,-0.2456917720151449
156,-6385.0,-0.12758476910468525
157,-6375.0,0.06852223380597608
158,-6365.0,0.19962923671635574
159,-6355.0,0.12973623962694075
160,-6345.0,0.0728432425374459
161,-6335.0,0.055950245447914534
162,-6325.0,-0.0029427516415331326
163,-6315.0,-0.11783574873102069
164,-6305.0,-0.21672874582043195
165,-6295.0,-0.35062174290992504
166,-6285.0,-0.5005147399994946
167,-6275.0,-0.5684077370889568
168,-6265.0,-0.4793007341784935
169,-6255.0,-0.2961937312679793
170,-6245.0,-0.09508672835743612
171,-6235.0,0.061020274553261714
172,-6225.0,0.057127277463650344
173,-6215.0,-0.0707657196257572
174,-6205.0,-0.1546587167152958
175,-6195.0,-0.20455171380472884
176,-6185.0,-0.3054447108943202
177,-6175.0,-0.32133770798364775
178,-6165.0,-0.22323070507317
179,-6155.0,-0.11812370216263038
180,-6145.0,-0.046016699252219836
181,-6135.0,-0.0639096963415002
182,-6125.0,-0.14380269343113336
183,-6115.0,-0.19769569052047184
184,-6105.0,-0.1915886876100923
185,-6095.0,-0.12248168469961085
186,-6085.0,-0.009374681789033109
187,-6075.0,0.05073232112143372
188,-6065.0,0.038839324032011555
189,-6055.0,0.08594632694255849
190,-6045.0,0.17905332985315453
191,-6035.0,0.2561603327636741
192,-6025.0,0.2732673356740209
193,-6015.0,0.21237433858462057
194,-6005.0,0.01648134149522929
195,-5995.0,-0.14741165559423647
196,-5985.0,-0.08430465268384053
197,-5975.0,0.1318023502268027
198,-5965.0,0.2539093531371677
199,-5955.0,0.18801635604788566
200,-5945.0,0.05412335895839251
201,-5935.0,-0.05076963813110414
202,-5925.0,-0.1636626352206391
203,-5915.0,-0.25155563231008304
204,-5905.0,-0.2974486293996108
205,-5895.0,-0.3003416264890184
206,-5885.0,-0.29723462357856795
207,-5875.0,-0.2511276206679973
208,-5865.0,-0.182020617757516
209,-5855.0,-0.12591361484695446
210,-5845.0,-0.0338066119365622
211,-5835.0,0.10530039097408284
212,-5825.0,0.2584073938846243
213,-5815.0,0.3395143967950493
214,-5805.0,0.41962139970549805
215,-5795.0,0.4547284026161013
216,-5785.0,0.4688354055267464
217,-5775.0,0.43394240843718607
218,-5765.0,0.3570494113477093
219,-5755.0,0.2371564142581125
220,-5745.0,0.10526341716879947
221,-5735.0,0.01437042007919901
222,-5725.0,0.005477422989705855
223,-5715.0,0.07458442590018728
224,-5705.0,0.16269142881090154
225,-5695.0,0.23079843172140668
226,-5685.0,0.28490543463178797
227,-5675.0,0.2930124375423476
228,-5665.0,0.21311944045294187
229,-5655.0,0.11422644336330323
230,-5645.0,0.21133344627403206
231,-5635.0,0.35944044918446433
232,-5625.0,0.2275474520949239
233,-5615.0,-0.02434554499450723
234,-5605.0,-0.2212385420838749
235,-5595.0,-0.38413153917336434
236,-5585.0,-0.4900245362628375
237,-5575.0,-0.4349175333524798
238,-5565.0,-0.32381053044185465
239,-5555.0,-0.2427035275314296
240,-5545.0,-0.15059652462080997
241,-5535.0,0.03651047828960957
242,-5525.0,0.2266174812001856
243,-5515.0,0.38672448411078886
244,-5505.0,0.5198314870213485
245,-5495.0,0.3389384899318299
246,-5485.0,0.04504549284225496
247,-5475.0,-0.1288475042472017
248,-5465.0,-0.22474050133668388
249,-5455.0,-0.2756334984260933
250,-5445.0,-0.35452649551552273
251,-5435.0,-0.29641949260500866
252,-5425.0,-0.0803124896945927
253,-5415.0,0.12879451321598873
254,-5405.0,0.20190151612637558
255,-5395.0,0.29700851903692427
256,-5385.0,0.44211552194742754
257,-5375.0,0.5712225248580818
258,-5365.0,0.5713295277686032
259,-5355.0,0.4974365306790555
260,-5345.0,0.3495435335896661
261,-5335.0,0.07365053650012024
262,-5325.0,-0.19524246058936373
263,-5315.0,-0.3541354576789478
264,-5305.0,-0.42902845476824447
265,-5295.0,-0.4349214518578085
266,-5285.0,-0.42081444894739073
267,-5275.0,-0.36570744603680566
268,-5265.0,-0.298600443126277
269,-5255.0,-0.25549344021563547
270,-5245.0,-0.2133864373051977
271,-5235.0,-0.1752794343946654
272,-5225.0,-0.09417243148424034
273,-5215.0,-0.05906542857363701
274,-5205.0,0.09404157433690433
275,-5195.0,0.28514857724745674
276,-5185.0,0.39025558015799633
277,-5175.0,0.4063625830683668
278,-5165.0,0.44146958597897007
279,-5155.0,0.4465765888896007
280,-5145.0,0.43568359179992744
281,-5135.0,0.4417905947105344
282,-5125.0,0.44389759762100856
283,-5115.0,0.43900460053164825
284,-5105.0,0.5011116034420678
285,-5095.0,0.5432186063525056
286,-5085.0,0.6153256092631434
287,-5075.0,0.5424326121735721
288,-5065.0,0.313539615084279
289,-5055.0,0.1186466179946368
290,-5045.0,0.013753620905140027
291,-5035.0,0.01586062381584157
292,-5025.0,0.14496762672626842
293,-5015.0,0.34107462963670254
294,-5005.0,0.44018163254738407
295,-4995.0,0.45128863545787273
296,-4985.0,0.33339563836845604
297,-4975.0,0.14750264127882828
298,-4965.0,0.09560964418944254
299,-4955.0,0.1277166470998894
300,-4945.0,0.21082365001049452
301,-4935.0,0.300930652920934
302,-4925.0,0.38703765583146826
303,-4915.0,0.44314465874202974
304,-4905.0,0.39425166165257297
305,-4895.0,0.2673586645631417
306,-4885.0,0.10746566747358124
307,-4875.0,-0.04842732961584632
308,-4865.0,-0.15532032670529577
309,-4855.0,-0.19721332379491804
310,-4845.0,-0.2481063208843274
311,-4835.0,-0.3559993179737532
312,-4825.0,-0.42189231506326275
313,-4815.0,-0.392785312152745
314,-4805.0,-0.34467830924222176
315,-4795.0,-0.32157130633178943
316,-4785.0,-0.33846430342132067
317,-4775.0,-0.20335730051080833
318,-4765.0,0.1017497023997767
319,-4755.0,0.31085670531035814
320,-4745.0,0.35096370822084316
321,-4735.0,0.3910707111313283
322,-4725.0,0.36317771404182975
323,-4715.0,0.31828471695250576
324,-4705.0,0.2663917198628926
325,-4695.0,0.266498722773414
326,-4685.0,0.27560572568395
327,-4675.0,0.30671272859442056
328,-4665.0,0.31581973150495646
329,-4655.0,0.2579267344154852
330,-4645.0,0.23003373732598664
331,-4635.0,0.2701407402366991
332,-4625.0,0.2472477431470823
333,-4615.0,0.2683547460575618
334,-4605.0,0.3054617489681179
335,-4595.0,0.29556875187864845
336,-4585.0,0.14067575478919708
337,-4575.0,0.0857827576996549
338,-4565.0,0.18388976061036005
339,-4555.0,0.33899676352085417
340,-4545.0,0.3021037664313411
341,-4535.0,0.11921076934186978
342,-4525.0,-0.09768222774770689
343,-4515.0,-0.18057522483704175
344,-4505.0,-0.1334682219267222
345,-4495.0,0.005638780983922824
346,-4485.0,0.20174578389435696
347,-4475.0,0.32985278680503477
348,-4465.0,0.41695978971554537
349,-4455.0,0.2940667926260194
350,-4445.0,0.11917379553658641
351,-4435.0,0.002280798446918644
352,-4425.0,-0.1396121986423852
353,-4415.0,-0.24950519573199106
354,-4405.0,-0.16939819282131505
355,-4395.0,-0.034291189910802704
356,-4385.0,0.039815812999560336
357,-4375.0,0.07492281591016368
358,-4365.0,0.04502981882071241
359,-4355.0,-0.027863178268858847
360,-4345.0,0.05024382464163708
361,-4335.0,0.24035082755221304
362,-4325.0,0.3494578304626581
363,-4315.0,0.299564833373225
364,-4305.0,0.23367183628371554
365,-4295.0,0.1467788391942479
366,-4285.0,0.1658858421047748
367,-4275.0,0.24599284501545085
368,-4265.0,0.26309984792579766
369,-4255.0,0.11520685083640822
370,-4245.0,-0.035686146253137534
371,-4235.0,-0.07957914334248518
372,-4225.0,0.00052785956796354
373,-4215.0,0.10763486247845579
374,-4205.0,0.2347418653889299
375,-4195.0,0.28084886829950045
376,-4185.0,0.20995587121010917
377,-4175.0,0.17906287412068153
378,-4165.0,0.12116987703121027
379,-4155.0,-0.025723120058430096
380,-4145.0,-0.05561611714788135
381,-4135.0,0.051490885762610884
382,-4125.0,0.1845978886731705
383,-4115.0,0.27370489158363376
384,-4105.0,0.2418118944942298
385,-4095.0,0.04791889740479124
386,-4085.0,-0.08797409968465453
387,-4075.0,-0.07486709677421309
388,-4065.0,-0.007760093863684347
389,-4055.0,0.12734690904682788
390,-4045.0,0.3064539119574366
391,-4035.0,0.4565609148678217
392,-4025.0,0.5276679177784832
393,-4015.0,0.5407749206889245
394,-4005.0,0.4378819235993805
395,-3995.0,0.2789889265100238
396,-3985.0,0.14009592942042157
397,-3975.0,0.0842029323311303
398,-3965.0,0.16430993524157902
399,-3955.0,0.28141693815206226
400,-3945.0,0.3265239410626565
401,-3935.0,0.26663094397300513
402,-3925.0,0.24773794688352108
403,-3915.0,0.3198449497941589
404,-3905.0,0.262951952704664
405,-3895.0,0.0990589556151982
406,-3885.0,0.04316595852567954
407,-3875.0,0.12527296143630837
408,-3865.0,0.24837996434664972
409,-3855.0,0.30448696725721114
410,-3845.0,0.22359397016782898
411,-3835.0,0.04570097307823943
412,-3825.0,-0.08519202401109713
413,-3815.0,-0.0410850211007066
414,-3805.0,0.15302198180977472
415,-3795.0,0.3611289847203798
416,-3785.0,0.3962359876309831
417,-3775.0,0.30134299054147723
418,-3765.0,0.2174499934519387
419,-3755.0,0.1985569963624546
420,-3745.0,0.22366399927306707
421,-3735.0,0.1657710021835957
422,-3725.0,0.14387800509395524
423,-3715.0,0.13798500800461858
424,-3705.0,0.12109201091508731
425,-3695.0,0.10119901382562696
426,-3685.0,0.15030601673612648
427,-3675.0,0.2154130196467025
428,-3665.0,0.27752002255712216
429,-3655.0,0.30062702546778186
430,-3645.0,0.23273402837831964
431,-3635.0,0.15384103128866278
432,-3625.0,0.14994803419927882
433,-3615.0,0.12205503710978026
434,-3605.0,0.11616204002021618
435,-3595.0,0.13126904293083763
436,-3585.0,0.07637604584129548
437,-3575.0,0.02648304875186231
438,-3565.0,-0.03940994833764705
439,-3555.0,-0.04230294542705471
440,-3545.0,0.06980405748354673
441,-3535.0,0.19491106039406816
442,-3525.0,0.28201806330457874
443,-3515.0,0.361125066215051
444,-3505.0,0.3442320691255197
445,-3495.0,0.2713390720359484
446,-3485.0,0.14944607494662623
447,-3475.0,0.07255307785714948
448,-3465.0,0.029660080767550827
449,-3455.0,-0.052232916321807536
450,-3445.0,-0.10212591341124061
451,-3435.0,0.05598108949918244
452,-3425.0,0.1800880924097276
453,-3415.0,0.07519509532023082
454,-3405.0,-0.031697901769218544
455,-3395.0,-0.0965908988587517
456,-3385.0,-0.15848389594812837
457,-3375.0,-0.19237689303771244
458,-3365.0,-0.2242698901271164
459,-3355.0,-0.26316288721658226
460,-3345.0,-0.284055884306019
461,-3335.0,-0.26594888139569584
462,-3325.0,-0.20284187848507254
463,-3315.0,-0.1387348755744729
464,-3305.0,-0.11062787266415877
465,-3295.0,-0.03752086975354463
466,-3285.0,0.1315861331570732
467,-3275.0,0.21869313606758373
468,-3265.0,0.1888001389781324
469,-3255.0,0.12790714188850472
470,-3245.0,0.07401414479916615
471,-3235.0,0.0521211477095257
472,-3225.0,0.11522815062014904
473,-3215.0,0.14033515353053408
474,-3205.0,0.12644215644115922
475,-3195.0,0.11554915935171335
476,-3185.0,0.1386561622621457
477,-3175.0,0.13776316517269072
478,-3165.0,0.06187016808319037
479,-3155.0,0.012977170993733675
480,-3145.0,-0.03691582609569936
481,-3135.0,-0.04880882318512152
482,-3125.0,0.025298179725241517
483,-3115.0,0.09340518263597396
484,-3105.0,0.1795121855462808
485,-3095.0,0.29261918845685864
486,-3085.0,0.28972619136745104
487,-3075.0,0.20483319427793611
488,-3065.0,0.14494019718851206
489,-3055.0,0.11604720009903718
490,-3045.0,0.10315420300941122
491,-3035.0,0.08226120591997456
492,-3025.0,0.05936820883058509
493,-3015.0,0.015475211741010133
494,-3005.0,-0.01541778534841743
495,-2995.0,-0.016310782437872286
496,-2985.0,0.043796220472594447
497,-2975.0,0.06390322338309769
498,-2965.0,-0.001989773706411676
499,-2955.0,-0.13988277079581024
500,-2945.0,-0.2247757678853252
501,-2935.0,-0.2676687649746965
502,-2925.0,-0.2615617620643169
503,-2915.0,-0.10245475915368989
504,-2905.0,0.08265224375677685
505,-2895.0,0.10075924666732738
506,-2885.0,0.08486624957777242
507,-2875.0,0.04997325248843936
508,-2865.0,-0.11491974460100268
509,-2855.0,-0.20681274169057945
510,-2845.0,-0.18470573878012353
511,-2835.0,-0.07359873586949839
512,-2825.0,0.14650826704105027
513,-2815.0,0.369615269951528
514,-2805.0,0.36372227286196396
515,-2795.0,0.16682927577259637
516,-2785.0,-0.02506372131688939
517,-2775.0,-0.16095671840633527
518,-2765.0,-0.31784971549596663
519,-2755.0,-0.4827427125854088
520,-2745.0,-0.5866357096749292
521,-2735.0,-0.6035287067642332
522,-2725.0,-0.6044217038539155
523,-2715.0,-0.5883147009433176
524,-2705.0,-0.5492076980328089
525,-2695.0,-0.5171006951221346
526,-2685.0,-0.4869936922116405
527,-2675.0,-0.44988668930108444
528,-2665.0,-0.35877968639066854
529,-2655.0,-0.1556726834801726
530,-2645.0,0.14243431943035065
531,-2635.0,0.23654132234092298
532,-2625.0,-0.004351674748540885
533,-2615.0,-0.19424467183807406
534,-2605.0,-0.0951376689276199
535,-2595.0,0.15296933398294874
536,-2585.0,0.36907633689359204
537,-2575.0,0.4401833398040262
538,-2565.0,0.32329034271458584
539,-2555.0,0.2923973456251582
540,-2545.0,0.2905043485354995
541,-2535.0,0.32361135144615016
542,-2525.0,0.3097183543565479
543,-2515.0,0.18982535726717845
544,-2505.0,0.025932360177712572
545,-2495.0,-0.1019606369119223
546,-2485.0,-0.04885363400128995
547,-2475.0,0.08125336890934058
548,-2465.0,0.18936037181980922
549,-2455.0,0.29146737473019246
550,-2445.0,0.2565743776408594
551,-2435.0,0.18668138055121714
552,-2425.0,0.23478838346174039
553,-2415.0,0.4198953863724346
554,-2405.0,0.46700238928298154
555,-2395.0,0.37410939219342837
556,-2385.0,0.36521639510393533
557,-2375.0,0.3063233980144877
558,-2365.0,0.12243040092504
559,-2355.0,-0.15146259616455304
560,-2345.0,-0.30735559325398076
561,-2335.0,-0.3752485903434429
562,-2325.0,-0.41514158743288504
563,-2315.0,-0.4830345845223473
564,-2305.0,-0.5199275816118605
565,-2295.0,-0.4528205787013317
566,-2285.0,-0.2937135757909321
567,-2275.0,-0.09760657288027055
568,-2265.0,0.02550043003007068
569,-2255.0,0.10960743294065212
570,-2245.0,0.23871443585130633
571,-2235.0,0.3408214387616896
572,-2225.0,0.38692844167226015
573,-2215.0,0.3290354445827889
574,-2205.0,0.2141424474933012
575,-2195.0,0.17624945040381165
576,-2185.0,0.15835645331430398
577,-2175.0,0.26646345622477274
578,-2165.0,0.35357045913551066
579,-2155.0,0.2606774620459575
580,-2145.0,0.22578446495639704
581,-2135.0,0.21089146786704577
582,-2125.0,0.1429984707775836
583,-2115.0,0.07210547368796495
584,-2105.0,0.05621247659863739
585,-2095.0,0.09131947950901331
586,-2085.0,0.19042648241946747
587,-2075.0,0.2715334853301199
588,-2065.0,0.24064048824069223
589,-2055.0,0.17874749115108818
590,-2045.0,0.1878544940616242
591,-2035.0,0.23096149697226567
592,-2025.0,0.27306849988270343
593,-2015.0,0.22517550279322301
594,-2005.0,0.1562825057037845
595,-1995.0,0.15638950861430592
596,-1985.0,0.20049651152469644
597,-1975.0,0.22560351443530877
598,-1965.0,0.18571051734586663
599,-1955.0,0.20481752025639346
600,-1945.0,0.20792452316684398
601,-1935.0,0.21903152607733273
602,-1925.0,0.09813852898798688
603,-1915.0,0.01824553189835381
604,-1905.0,-0.05764746519114655
605,-1895.0,-0.08654046228062151
606,-1885.0,0.015566540629989122
607,-1875.0,-0.006326456459424042
608,-1865.0,-0.0802194535489717
609,-1855.0,-0.10911245063844657
610,-1845.0,-0.14300544772780333
611,-1835.0,-0.1258984448174565
612,-1825.0,-0.05779144190695144
613,-1815.0,0.05631556100360269
614,-1805.0,0.14942256391419872
615,-1795.0,0.15652956682478197
616,-1785.0,0.1756365697353089
617,-1775.0,0.19674357264578843
618,-1765.0,0.2478505755562408
619,-1755.0,0.28895757846670217
620,-1745.0,0.25506458137734556
621,-1735.0,0.16117158428781597
622,-1725.0,0.07627858719830102
623,-1715.0,-0.03661440989123383
624,-1705.0,-0.16750740698057048
625,-1695.0,-0.23540040407003265
626,-1685.0,-0.17829340115949482
627,-1675.0,-0.00018639824908978087
628,-1665.0,0.22692060466152067
629,-1655.0,0.4450276075718893
630,-1645.0,0.5601346104824199
631,-1635.0,0.43824161339309775
632,-1625.0,0.2653486163036173
633,-1615.0,0.15745561921396414
634,-1605.0,0.160562622124642
635,-1595.0,0.20166962503510344
636,-1585.0,0.23677662794570675
637,-1575.0,0.1868836308562736
638,-1565.0,0.10999063376679684
639,-1555.0,0.030097636677163746
640,-1545.0,-0.04379536041238388
641,-1535.0,-0.11168835750184605
642,-1525.0,-0.1505813545913119
643,-1515.0,-0.13247435168076138
644,-1505.0,-0.05636734877021814
645,-1495.0,0.006739654140405199
646,-1485.0,0.006846657050926637
647,-1475.0,0.059953659961331576
648,-1465.0,0.1960606628718203
649,-1455.0,0.30416766578251636
650,-1445.0,0.341274668692845
651,-1435.0,0.3133816716035737
652,-1425.0,0.23048867451401156
653,-1415.0,0.0995956774244475
654,-1405.0,0.05270268033494344
655,-1395.0,0.01780968324561048
656,-1385.0,-0.09208331384399539
657,-1375.0,-0.11797631093331395
658,-1365.0,-0.1228693080229016
659,-1355.0,-0.14676230511226737
660,-1345.0,-0.14565530220176964
661,-1335.0,-0.0855482992913027
662,-1325.0,-0.03744129638077945
663,-1315.0,-0.06433429347030173
664,-1305.0,-0.21922729055975296
665,-1295.0,-0.40612028764912966
666,-1285.0,-0.5120132847386029
667,-1275.0,-0.49090628182812324
668,-1265.0,-0.38279927891765453
669,-1255.0,-0.28169227600724767
670,-1245.0,-0.23858527309660615
671,-1235.0,-0.1644782701860156
672,-1225.0,-0.11037126727563418
673,-1215.0,0.041735735634930764
674,-1205.0,0.2838427385454141
675,-1195.0,0.22194974145603735
676,-1185.0,0.07805674436655327
677,-1175.0,0.011163747277067614
678,-1165.0,-0.02372924981249285
679,-1155.0,0.135377753098134
680,-1145.0,0.17348475600866634
681,-1135.0,0.17659175891911685
682,-1125.0,0.17769876182961458
683,-1115.0,0.23480576474015244
684,-1105.0,0.2709127676507321
685,-1095.0,0.1670197705612117
686,-1085.0,0.11812677347175496
687,-1075.0,0.012233776382281993
688,-1065.0,-0.12665922070732036
689,-1055.0,-0.23555221779672253
690,-1045.0,-0.15544521488627377
691,-1035.0,0.04066178802438765
692,-1025.0,0.22676879093483088
693,-1015.0,0.23587579384536683
694,-1005.0,0.2889827967557718
695,-995.0,0.2410897996665189
696,-985.0,0.08719680257681653
697,-975.0,-0.09069619451254553
698,-965.0,-0.0925891916019768
699,-955.0,-0.023482188691495348
700,-945.0,-0.16637518578100302
701,-935.0,-0.23226818287051254
702,-925.0,-0.4111611799598511
703,-915.0,-0.521054177049457
704,-905.0,-0.5269471741387937
705,-895.0,-0.42684017122836315
706,-885.0,-0.2767331683177507
707,-875.0,-0.09762616540736935
708,-865.0,0.05848083750310109
709,-855.0,0.13558784041362074
710,-845.0,0.11269484332423127
711,-835.0,0.040801846234636306
712,-825.0,0.023908849145332447
713,-815.0,0.10601585205573379
714,-805.0,0.06112285496640982
715,-795.0,-0.07777014212319235
716,-785.0,-0.0746631392127419
717,-775.0,-0.05255613630205856
718,-765.0,-0.06844913339161351
719,-755.0,-0.01634213048118479
720,-745.0,0.03376487242951855
721,-735.0,-0.06612812466009652
722,-725.0,-0.10202112174940586
723,-715.0,-0.10191411883888443
724,-705.0,-0.027807115928521302
725,-695.0,-0.03170011301790526
726,-685.0,-0.3005931101073893
727,-675.0,-0.4934861071968515
728,-665.0,-0.5333791042862936
729,-655.0,-0.5452721013759432
730,-645.0,-0.5761650984653709
731,-635.0,-0.5780580955548021
732,-625.0,-0.5299510926442789
733,-615.0,-0.40084408973385194
734,-605.0,-0.16273708682327412
735,-595.0,0.07936991608720902
736,-585.0,0.19947691899784864
737,-575.0,0.017583921908353894
738,-565.0,-0.23730907518123384
739,-555.0,-0.30220207227053963
740,-545.0,-0.3940950693601164
741,-535.0,-0.503988066449495
742,-525.0,-0.5598810635390136
743,-515.0,-0.6797740606286103
744,-505.0,-0.871667057718096
745,-495.0,-0.7915600548074201
746,-485.0,-0.6534530518969788
747,-475.0,-0.5933460489865119
748,-465.0,-0.5512390460758467
749,-455.0,-0.5201320431653762
750,-445.0,-0.571025040255013
751,-435.0,-0.6069180373443224
752,-425.0,-0.6048110344338483
753,-415.0,-0.4627040315232741
754,-405.0,-0.30359702861287446
755,-395.0,-0.20649002570237301
756,-385.0,-0.1673830227918644
757,-375.0,-0.13027601988130832
758,-365.0,-0.053169016970788706
759,-355.0,0.05793798593983633
760,-345.0,0.07404498885020677
761,-335.0,0.009151991760901104
762,-325.0,-0.09374100532864296
763,-315.0,-0.2606340024180378
764,-305.0,-0.350526999507662
765,-295.0,-0.40141999659707134
766,-285.0,-0.5543129936865699
767,-275.0,-0.6202059907760795
768,-265.0,-0.6620989878654744
769,-255.0,-0.7149919849550639
770,-245.0,-0.5368849820444315
771,-235.0,-0.3657779791338609
772,-225.0,-0.044670976223426785
773,-215.0,0.18443602668713643
774,-205.0,0.1575430295976142
