,time,NGRIP1seierstad14d18O_decavg_d18O__detrendedlinear
407,-3975,0.16161592861745078
408,-3965,0.10926014375242232
409,-3955,-0.02697064111259806
410,-3945,-0.09907642597762134
411,-3935,-0.09280721084264343
412,-3925,-0.07641299570767046
413,-3915,-0.047643780572691696
414,-3905,-0.0357495654377189
415,-3895,-0.044480350302741556
416,-3885,-0.1038361351677537
417,-3875,-0.22506692003278062
418,-3865,-0.2619227048978061
419,-3855,-0.19565348976283303
420,-3845,-0.16088427462786115
421,-3835,-0.16461505949287414
422,-3825,-0.19647084435790418
423,-3815,-0.2627016292229243
424,-3805,-0.2591824140879524
425,-3795,-0.17041319895297846
426,-3785,-0.07714398381799725
427,-3775,0.021625231316981797
428,-3765,0.047269446451963404
429,-3755,-0.01646133841307318
430,-3745,-0.11619212327809691
431,-3735,-0.2599229081431105
432,-3725,-0.26865369300813313
433,-3715,-0.11238447787315664
434,-3705,0.08100973726181593
435,-3695,0.31977895239679555
436,-3685,0.44829816753177454
437,-3675,0.4420673826667496
438,-3665,0.4054615978017253
439,-3655,0.3317308129367049
440,-3645,0.33675002807167687
441,-3635,0.43801924320666075
442,-3625,0.4695384583416313
443,-3615,0.41580767347659986
444,-3605,0.2855768886115797
445,-3595,0.06184610374656074
446,-3585,-0.07863468111845862
447,-3575,-0.11736546598348951
448,-3565,-0.07622125084851206
449,-3555,0.06254796428646614
450,-3545,0.17544217942144513
451,-3535,0.2567113945564259
452,-3525,0.21310560969139658
453,-3515,0.01687482482638103
454,-3505,-0.12760596003865032
455,-3495,-0.208836744903671
456,-3485,-0.1775675297686945
457,-3475,-0.008798314633715165
458,-3465,0.06434590050125877
459,-3455,0.020615115636239523
460,-3445,-0.052365669228784384
461,-3435,-0.16109645409380846
462,-3425,-0.1517022389588334
463,-3415,0.002066976176145374
464,-3405,0.13108619131111965
465,-3395,0.2298554064460916
466,-3385,0.2858746215810797
467,-3375,0.28964383671605276
468,-3365,0.22253805185103204
469,-3355,0.06880726698599915
470,-3345,-0.0511735178790218
471,-3335,-0.12990430274403764
472,-3325,-0.04551008760906683
473,-3315,0.2382591275259145
474,-3305,0.4050283426608914
475,-3295,0.4287975577958605
476,-3285,0.33556677293084647
477,-3275,0.09933598806581756
478,-3265,-0.0705197967992035
479,-3255,-0.15925058166423156
480,-3245,-0.2412313665292558
481,-3235,-0.3149621513942691
482,-3225,-0.2998179362592879
483,-3215,-0.17604872112431735
484,-3205,-0.07815450598934603
485,-3195,-0.011885290854365849
486,-3185,-0.029991075719387084
487,-3175,-0.151221860584414
488,-3165,-0.13407764544943745
489,-3155,0.05219156968554017
490,-3145,0.15408578482051638
491,-3135,0.15285499995550111
492,-3125,0.09649921509047488
493,-3115,-0.02723156977454977
494,-3105,-0.05083735463957595
495,-3095,0.047931860495395995
496,-3085,0.11070107563038079
497,-3075,0.12947029076535443
498,-3065,0.10998950590033019
499,-3055,0.04375872103531009
500,-3045,0.011277936170280611
501,-3035,0.02004715130527046
502,-3025,0.025441366440240643
503,-3015,0.026710581575215997
504,-3005,-0.029395203289809047
505,-2995,-0.15562598815483852
506,-2985,-0.18510677301985368
507,-2975,-0.09633755788487974
508,-2965,0.020556657250097032
509,-2955,0.17182587238507097
510,-2945,0.2533450875200458
511,-2935,0.24961430265503282
512,-2925,0.3010085177900095
513,-2915,0.41977773292498455
514,-2905,0.4856719480599594
515,-2895,0.48694116319493475
516,-2885,0.42071037832991465
517,-2875,0.27197959346489853
518,-2865,0.14687380859987087
519,-2855,0.050643023734835424
520,-2845,-0.05908776113017922
521,-2835,-0.18531854599519448
522,-2825,-0.19004933086021936
523,-2815,-0.04628011572525281
524,-2805,0.09748909940972794
525,-2795,0.24125831454469449
526,-2785,0.2804025296796837
527,-2775,0.19167174481465565
528,-2765,0.14456595994963806
529,-2755,0.14833517508461114
530,-2745,0.16897939021958308
531,-2735,0.2102486053545718
532,-2725,0.21214282048954658
533,-2715,0.1659120356245154
534,-2705,0.10843125075948734
535,-2695,0.037200465894464685
536,-2685,-0.026155318970545238
537,-2675,-0.0798861038355696
538,-2665,-0.14374188870059612
539,-2655,-0.21997267356562134
540,-2645,-0.2410784584306498
541,-2635,-0.19480924329565852
542,-2625,-0.13616502816068277
543,-2615,-0.0623958130257094
544,-2605,-0.051626597890738424
545,-2595,-0.11785738275575852
546,-2585,-0.1447131676207789
547,-2575,-0.12344395248580042
