time,GISP2martin24Tanom_decavg_temp
-3485,0.6998964639260801
-3475,0.9427537998774258
-3465,0.9934760217319507
-3455,0.8271188777191845
-3445,0.5328168086801313
-3435,0.2644359576788864
-3425,-0.014860881585422092
-3415,-0.23343325534889559
-3405,-0.4655892635747727
-3395,-0.6873885669688744
-3385,-0.6941597091267228
-3375,-0.5623279382895882
-3365,-0.4472420619994236
-3355,-0.36543085845798573
-3345,-0.27448887013226253
-3335,-0.15657747986298332
-3325,0.024320550319430145
-3315,0.23225487291084068
-3305,0.44374554890204654
-3295,0.6870687787676437
-3285,1.0064611904923306
-3275,1.298391077267476
-3265,1.5498965887316656
-3255,1.7067618822807602
-3245,1.6555142296994396
-3235,1.3934951389612102
-3225,1.0059958003720215
-3215,0.6334532667915012
-3205,0.36803136668881464
-3195,0.27946464007897
-3185,0.18798359396291708
-3175,0.12313070103206969
-3165,0.12971066180026303
-3155,0.22430798202484192
-3145,0.5331725837880938
-3135,0.8041809804913296
-3125,0.8382238291530806
-3115,0.5106705280588859
-3105,-0.01619434535359421
-3095,-0.40364709775394225
-3085,-0.5204040756000732
-3075,-0.39155702080269283
-3065,-0.12207774403053562
-3055,0.07523023771541681
-3045,0.12484500654094632
-3035,-0.027224859441645988
-3025,-0.2313797588771609
-3015,-0.31602669546274265
-3005,-0.3717546570305589
-2995,-0.3731079678786343
-2985,-0.4436864887953941
-2975,-0.5487730121829714
-2965,-0.5854820859813729
-2955,-0.5348510767073817
-2945,-0.3115534396935382
-2935,-0.011177511238081195
-2925,0.3051123481298008
-2915,0.4192877997934179
-2905,0.4333187036361026
-2895,0.34838535247453173
-2885,0.08613416502791016
-2875,-0.18686414157744813
-2865,-0.3790419825208493
-2855,-0.32228951834265906
-2845,-0.1001340089871472
-2835,0.07440237354923429
-2825,0.09532704437390294
-2815,0.04940320515006369
-2805,0.06365273737459631
-2795,0.04285932521243474
-2785,-0.015570183623323297
-2775,-0.13309055784369828
-2765,-0.36430261605575887
-2755,-0.5780367116898554
-2745,-0.7931462673355075
-2735,-0.848875914250215
-2725,-0.5737518495854903
-2715,-0.17704291462116295
-2705,0.13768654724838036
-2695,0.19309546196707328
-2685,-0.04899181069772385
-2675,-0.2929671042898123
-2665,-0.4532813626269927
-2655,-0.4274491106892072
-2645,-0.3242987342584591
-2635,-0.2719402827802275
-2625,-0.2162050812806955
-2615,-0.31135239980465146
-2605,-0.23963666983785892
-2595,-0.22788341521150324
-2585,-0.18891418172539787
-2575,-0.0735050521870273
-2565,0.013628901664152648
-2555,0.19847888002020375
-2545,0.28144470185876513
-2535,0.3426354337459845
-2525,0.406826825296265
-2515,0.3701792250697462
-2505,0.41073456170094147
-2495,0.4214461661833866
-2485,0.4679187660014965
-2475,0.4067346637970921
-2465,-0.026839524579654883
-2455,-0.4921857341605027
-2445,-0.7106476822642953
-2435,-0.6859969836615021
-2425,-0.5616070623089872
-2415,-0.45291015731419626
-2405,-0.36443710342198066
-2395,-0.12189418925032314
-2385,0.22257649338441055
-2375,0.5278494754203391
-2365,0.7425796878451858
-2355,0.7805119523742423
-2345,0.5616726029927457
-2335,0.18435511862642873
-2325,-0.11742399251983393
-2315,-0.19521447638689438
-2305,-0.14265529721547976
-2295,-0.18540942196397125
-2285,-0.4582545702731804
-2275,-0.8008931022716196
-2265,-0.8861186417991098
-2255,-0.6027437878366221
-2245,-0.17698240096702733
-2235,0.2302494834848552
-2225,0.4418186026352382
-2215,0.4624210560654971
-2205,0.3443375510028628
-2195,0.09301822090939904
-2185,-0.14727285741538831
-2175,-0.363275214298623
-2165,-0.6045075843252368
-2155,-0.8232389994287606
-2145,-0.9432119091764024
-2135,-0.9545629907663438
-2125,-0.7762419864270551
-2115,-0.4343694964672171
-2105,-0.12122470407117802
-2095,0.10782537922794977
-2085,0.14337085417784956
-2075,0.17507157962875208
-2065,0.24762947462193163
-2055,0.254999055061053
-2045,0.08197046311824785
-2035,-0.24082126895545386
-2025,-0.4585663313743191
-2015,-0.6047712205472859
-2005,-0.4977881056906077
-1995,-0.2168028665279751
-1985,0.08151840583782799
-1975,0.30394862452570215
-1965,0.27288655251333127
-1955,0.026609586531447516
-1945,-0.18904676267490306
-1935,-0.33977824939500434
-1925,-0.3813545247368244
-1915,-0.27453261604595514
-1905,-0.03327984219713942
-1895,0.25249288136092796
-1885,0.4006261486876612
-1875,0.35064357443023564
-1865,0.0766330793807315
-1855,-0.12283345527273504
-1845,-0.16418197012421976
-1835,-0.22430870279748727
-1825,-0.3314281427849648
-1815,-0.5575443463618428
-1805,-0.8318690988370927
-1795,-1.098054803300394
-1785,-1.3270631582430317
-1775,-1.4236410656766323
-1765,-1.3349344453717453
-1755,-1.1725888961025317
-1745,-1.140575220949302
-1735,-1.188170682209714
-1725,-1.1552757309288713
-1715,-1.0396018860443839
-1705,-0.8674195801352216
-1695,-0.6474253341034742
-1685,-0.47279590223171675
-1675,-0.33319173806068436
-1665,-0.34247616601675746
-1655,-0.49336541346855534
-1645,-0.6919405337784398
-1635,-0.8574894841239866
-1625,-0.8975502804570992
-1615,-0.9107896900313994
-1605,-0.8775334828301626
-1595,-0.8072633039037209
-1585,-0.760333880444476
-1575,-0.6727051631070666
-1565,-0.5820781875104478
-1555,-0.4146401305929881
-1545,-0.14247143915595206
-1535,0.04263562681475741
-1525,-0.023362652038022125
-1515,-0.22536378511834743
-1505,-0.4292818704616056
-1495,-0.6085378207124991
-1485,-0.7346056615248986
-1475,-0.9770093274997226
-1465,-1.1796730355418052
-1455,-1.189188800028767
-1445,-1.148640297034755
-1435,-1.1226603944399447
-1425,-1.137603922583657
-1415,-1.1993637956375491
-1405,-1.1768567676934385
-1395,-1.0596603245796663
-1385,-0.947138724579666
-1375,-0.9101751434173406
-1365,-0.9331345085476008
-1355,-0.9622066816938937
-1345,-0.9699805638582225
-1335,-0.9625609935175409
-1325,-0.9255569758436388
-1315,-0.9309121005508851
-1305,-0.9856159806001401
-1295,-0.9988568454623946
-1285,-1.1039409824109898
-1275,-1.262914060235366
-1265,-1.3286351506331757
-1255,-1.3961772142599158
-1245,-1.3115601261893233
-1235,-1.0666778324267492
-1225,-0.7681261221651776
-1215,-0.46119804320755997
-1205,-0.33822026606081024
-1195,-0.4351862616310046
-1185,-0.590188016515149
-1175,-0.6664507181280526
-1165,-0.8172605971603092
-1155,-1.0885288095259023
-1145,-1.3235241655050485
-1135,-1.3498973261436928
-1125,-1.344421878115019
-1115,-1.4499136962968366
-1105,-1.7029588870709735
-1095,-1.8240551222977368
-1085,-1.7466544107286044
-1075,-1.507090232509161
-1065,-1.2922683497135965
-1055,-1.104137347382593
-1045,-0.9102649861181275
-1035,-0.6474228808549678
-1025,-0.30188037073351115
-1015,-0.006812940885682295
-1005,0.09263379930697457
-995,-0.025577211524832943
-985,-0.1218323880446941
-975,-0.15110924994120456
-965,-0.20339888499388548
-955,-0.40552206210501995
-945,-0.6577115144376781
-935,-0.9444125286364606
-925,-1.1082583704214504
-915,-1.2092785752401316
-905,-1.285527482708922
-895,-1.2328561317631612
-885,-1.216446713319585
-875,-1.2025550804595446
-865,-1.1875610559868455
-855,-1.20071034274949
-845,-1.1789585633665847
-835,-1.0389704270186895
-825,-0.9005402995429727
-815,-0.908764486122567
-805,-1.2310742888073072
-795,-1.655448552794856
-785,-1.9012299206686163
-775,-1.8361021343357629
-765,-1.4939606709211284
-755,-1.127205386368284
-745,-0.8259192075064945
-735,-0.7874999195894776
-725,-1.034678016193973
-715,-1.258994273058367
-705,-1.4239298283219355
-695,-1.3752457553488966
-685,-1.1646273342962647
-675,-1.1142659185190593
-665,-1.0805245043776452
-655,-1.1121452847621351
-645,-1.3038737019990205
-635,-1.4432878149022454
-625,-1.6798790461607647
-615,-1.9137951362496854
-605,-2.110534371662161
-595,-2.0838128760216508
-585,-1.9164511049938773
-575,-1.6719273277925168
-565,-1.3571562434551676
-555,-1.1380783318085803
-545,-0.9210789595701282
-535,-0.8252680047287184
-525,-0.9245007267993655
-515,-1.0427581903207863
-505,-1.1102631721720388
-495,-1.1759063476796805
-485,-1.328088646413695
-475,-1.4237007090932707
-465,-1.3667620912954261
-455,-1.2085320609536183
-445,-1.1118575867039138
-435,-1.0668970451388562
-425,-1.0267980676658377
-415,-0.9182295305916892
-405,-0.8483147009323706
-395,-1.057341755040587
-385,-1.2109427570445954
-375,-1.364227360251008
-365,-1.3332924035375813
-355,-1.197728540210928
-345,-1.084557921774054
-335,-1.1324014271848761
-325,-1.36091064321694
-315,-1.4700459245796653
-305,-1.4117587245796652
-295,-1.1875428191904436
-285,-1.0738676607074098
-275,-1.2630663497293666
-265,-1.5542331042203845
-255,-1.7341114287712822
-245,-1.7837523688910426
-235,-1.6625491393501244
-225,-1.55336844074733
-215,-1.5318682411465316
-205,-1.5468115545197851
