,time,tian22ht115kaallgmst1kyrfir
179,-6155.0,0.2760297343793521
180,-6145.0,0.3241386169491123
181,-6135.0,0.360578059687361
182,-6125.0,0.384856001701136
183,-6115.0,0.34569081196351537
184,-6105.0,0.3101816836128082
185,-6095.0,0.3785451590168065
186,-6085.0,0.27591763193867946
187,-6075.0,0.2746923636335826
188,-6065.0,0.35663504177758676
189,-6055.0,0.31800382947554773
190,-6045.0,0.35871753037388165
191,-6035.0,0.3650904207213057
192,-6025.0,0.4407697163641937
193,-6015.0,0.3752384703695789
194,-6005.0,0.3734789376986567
195,-5995.0,0.38749253597371625
196,-5985.0,0.33594049846102536
197,-5975.0,0.35937241404600284
198,-5965.0,0.31033312497375476
199,-5955.0,0.26183930303218705
200,-5945.0,0.3114941685661998
201,-5935.0,0.20963165733260014
202,-5925.0,0.2706107074867268
203,-5915.0,0.25904924556618036
204,-5905.0,0.22211330585263234
205,-5895.0,0.2795482388754562
206,-5885.0,0.3088163585527046
207,-5875.0,0.32340061145098054
208,-5865.0,0.36676669546963914
209,-5855.0,0.3651512251321043
210,-5845.0,0.36005487462594443
211,-5835.0,0.25319962158132236
212,-5825.0,0.22761037025222897
213,-5815.0,0.35250891843172083
214,-5805.0,0.31729196591973474
215,-5795.0,0.33115114613695185
216,-5785.0,0.28294085233136035
217,-5775.0,0.26129955070459565
218,-5765.0,0.38177387834997567
219,-5755.0,0.40771959872035324
220,-5745.0,0.3792744318474437
221,-5735.0,0.34733080634511904
222,-5725.0,0.2895320375853965
223,-5715.0,0.26842123273792695
224,-5705.0,0.23344218358944513
225,-5695.0,0.3229002116638545
226,-5685.0,0.31449696750491196
227,-5675.0,0.34497603550737665
228,-5665.0,0.37012375015474963
229,-5655.0,0.32632510576510776
230,-5645.0,0.3207431069138218
231,-5635.0,0.2913915426454393
232,-5625.0,0.32692728794505643
233,-5615.0,0.28705315367232154
234,-5605.0,0.31322985470517195
235,-5595.0,0.34536026059577796
236,-5585.0,0.3451270293547709
237,-5575.0,0.36437699995270334
238,-5565.0,0.3111365831112429
239,-5555.0,0.3237029469927659
240,-5545.0,0.28788018557020734
241,-5535.0,0.2796919881284008
242,-5525.0,0.36645442966200936
243,-5515.0,0.30397859741348277
244,-5505.0,0.3432618059340111
245,-5495.0,0.3043616367794709
246,-5485.0,0.31530669610778816
247,-5475.0,0.3449717635125511
248,-5465.0,0.3105022058725766
249,-5455.0,0.3500458608407053
250,-5445.0,0.3053985232150237
251,-5435.0,0.22952857665000637
252,-5425.0,0.2920166145988953
253,-5415.0,0.3026650222298928
254,-5405.0,0.3093302159983874
255,-5395.0,0.3290473192305482
256,-5385.0,0.3238125949045457
257,-5375.0,0.34413569172196135
258,-5365.0,0.28222905557675015
259,-5355.0,0.3288079958609268
260,-5345.0,0.2745067422949308
261,-5335.0,0.35621910101162935
262,-5325.0,0.2897675495709575
263,-5315.0,0.38892592018082006
264,-5305.0,0.36943800039658947
265,-5295.0,0.31263287826455255
266,-5285.0,0.363214110719402
267,-5275.0,0.36681250544669375
268,-5265.0,0.3007000176408864
269,-5255.0,0.36157784330652354
270,-5245.0,0.3226171522061605
271,-5235.0,0.3061912352492706
272,-5225.0,0.23107506204520922
273,-5215.0,0.36107390822581387
274,-5205.0,0.2756225196648501
275,-5195.0,0.3452237474562059
276,-5185.0,0.3529090512870978
277,-5175.0,0.34204203610346817
278,-5165.0,0.278282567611855
279,-5155.0,0.32276947065199146
280,-5145.0,0.29077275399761515
281,-5135.0,0.2848144717950001
282,-5125.0,0.3006520971151363
283,-5115.0,0.3683313670704438
284,-5105.0,0.36075459221359474
285,-5095.0,0.26159641886601703
286,-5085.0,0.28502887326290294
287,-5075.0,0.2836511365239074
288,-5065.0,0.3098034544554913
289,-5055.0,0.29675272615828496
290,-5045.0,0.2496580230421983
291,-5035.0,0.27888829296084106
292,-5025.0,0.3588811565066201
293,-5015.0,0.2917744936259046
294,-5005.0,0.29805117630163047
295,-4995.0,0.3289985732524785
296,-4985.0,0.3051972210233376
297,-4975.0,0.3210169374166302
298,-4965.0,0.38994083010798786
299,-4955.0,0.2967066370975966
300,-4945.0,0.2996983465655225
301,-4935.0,0.34790615816856185
302,-4925.0,0.30888093982842446
303,-4915.0,0.35034774651078693
304,-4905.0,0.34180617905789146
305,-4895.0,0.39924703197652667
306,-4885.0,0.35117976255750327
307,-4875.0,0.305350866965191
308,-4865.0,0.31188660452829375
309,-4855.0,0.32747366310316117
310,-4845.0,0.3783410133334977
311,-4835.0,0.3242531040556147
312,-4825.0,0.33125151308323564
313,-4815.0,0.34915603237583537
314,-4805.0,0.2222585167405382
315,-4795.0,0.3829484317331171
316,-4785.0,0.3089199387558599
317,-4775.0,0.26330492736816624
318,-4765.0,0.28111376507727437
319,-4755.0,0.3434847217266368
320,-4745.0,0.3095962334543394
321,-4735.0,0.3339727722803836
322,-4725.0,0.29080944604230385
323,-4715.0,0.30452343181237596
324,-4705.0,0.32883925042437023
325,-4695.0,0.25434333363353123
326,-4685.0,0.37454053946434906
327,-4675.0,0.3272915472686423
328,-4665.0,0.3387715057440537
329,-4655.0,0.3854878812022161
330,-4645.0,0.3421689046659038
331,-4635.0,0.2987278289898949
332,-4625.0,0.43643095861613657
333,-4615.0,0.4143141697565511
334,-4605.0,0.4143732794072561
335,-4595.0,0.4564496475440508
336,-4585.0,0.39009936999586303
337,-4575.0,0.3544603651174757
338,-4565.0,0.2507144698736542
339,-4555.0,0.3042762736429414
340,-4545.0,0.29312005490472437
341,-4535.0,0.25835667727943723
342,-4525.0,0.3911052430870523
343,-4515.0,0.23282887073101066
344,-4505.0,0.19088474744942074
345,-4495.0,0.21348920645687774
346,-4485.0,0.23209579187571083
347,-4475.0,0.259916759972872
348,-4465.0,0.22964106183455413
349,-4455.0,0.31651966852307456
350,-4445.0,0.30262415598801673
351,-4435.0,0.2694572018640501
352,-4425.0,0.3323294172607558
353,-4415.0,0.2639647866258359
354,-4405.0,0.3405373940617906
355,-4395.0,0.3148378173317372
356,-4385.0,0.41026601838011445
357,-4375.0,0.30639020971278796
358,-4365.0,0.30278682243418586
359,-4355.0,0.34199732815547124
360,-4345.0,0.3180443045854374
361,-4335.0,0.32442454270498133
362,-4325.0,0.30425474400002606
363,-4315.0,0.30971572104011724
364,-4305.0,0.28026193686778655
365,-4295.0,0.3222218338584465
366,-4285.0,0.2797258049494825
367,-4275.0,0.4106566006670671
368,-4265.0,0.2643906387119026
369,-4255.0,0.4080267616773823
370,-4245.0,0.4612233174345135
371,-4235.0,0.3209207936905557
372,-4225.0,0.38128881127624403
373,-4215.0,0.4711403775994749
374,-4205.0,0.4075173722936757
375,-4195.0,0.40648809913122874
376,-4185.0,0.31035184950726213
377,-4175.0,0.3474242064312798
378,-4165.0,0.3458604117138051
379,-4155.0,0.2945865649062164
380,-4145.0,0.31458147044066076
381,-4135.0,0.3976440949177469
382,-4125.0,0.3260912704550283
383,-4115.0,0.17694306655839553
384,-4105.0,0.28269751503196683
385,-4095.0,0.2745785137950023
386,-4085.0,0.25524809917138747
387,-4075.0,0.23425507218300434
388,-4065.0,0.370596780605712
389,-4055.0,0.20135717809604425
390,-4045.0,0.24663883779354578
391,-4035.0,0.21210365762702466
392,-4025.0,0.3507203827927361
393,-4015.0,0.3217019573106856
394,-4005.0,0.31542673946224764
395,-3995.0,0.2754626274106292
396,-3985.0,0.26699342187445496
397,-3975.0,0.3156458060372207
398,-3965.0,0.31941491650635145
399,-3955.0,0.4086863295657668
400,-3945.0,0.33986929090861395
401,-3935.0,0.3950585571799039
402,-3925.0,0.2925588601918645
403,-3915.0,0.28152166667185385
404,-3905.0,0.35151039853184995
405,-3895.0,0.31634585862700126
406,-3885.0,0.3387015700043079
407,-3875.0,0.31931921013783726
408,-3865.0,0.41144786890864893
409,-3855.0,0.3350954937426397
410,-3845.0,0.3589308690545874
411,-3835.0,0.3402491579434225
412,-3825.0,0.2647075518542461
413,-3815.0,0.34390214888003845
414,-3805.0,0.2591108842465072
415,-3795.0,0.3948955919888436
416,-3785.0,0.2843544074027736
417,-3775.0,0.2956228542314323
418,-3765.0,0.41820301504713175
419,-3755.0,0.3887711904575465
420,-3745.0,0.3555674390938345
421,-3735.0,0.35277325320105424
422,-3725.0,0.23018288587083013
423,-3715.0,0.34038473709628236
424,-3705.0,0.2934393695898385
425,-3695.0,0.31619645642830474
426,-3685.0,0.41164031493148223
427,-3675.0,0.36980154580597957
428,-3665.0,0.2790783364650251
429,-3655.0,0.42576759949637466
430,-3645.0,0.31288544318124534
431,-3635.0,0.40594012637293453
432,-3625.0,0.36332090834377784
433,-3615.0,0.33401163877320805
434,-3605.0,0.4165986785246225
435,-3595.0,0.3530524942057742
436,-3585.0,0.44432924481347447
437,-3575.0,0.22693417806885197
438,-3565.0,0.3082777197643142
439,-3555.0,0.30287752267077017
440,-3545.0,0.22492917015848235
441,-3535.0,0.24199082445410636
442,-3525.0,0.2187625660176633
443,-3515.0,0.27721560945015655
444,-3505.0,0.2744042755359746
445,-3495.0,0.2766375107247958
446,-3485.0,0.24660764726380124
447,-3475.0,0.3169122658889143
448,-3465.0,0.2404212349684116
449,-3455.0,0.32995260840806284
450,-3445.0,0.29848956852816744
451,-3435.0,0.25550286424529856
452,-3425.0,0.34930224572933555
453,-3415.0,0.31658545706834573
454,-3405.0,0.21673365848862636
455,-3395.0,0.34856530555574616
456,-3385.0,0.39029227154560076
457,-3375.0,0.37470563557984315
458,-3365.0,0.3366333219169656
459,-3355.0,0.3518433255884692
460,-3345.0,0.38329692551386285
461,-3335.0,0.3473470992869556
462,-3325.0,0.340734398452601
463,-3315.0,0.5167198949028269
464,-3305.0,0.37181947492062895
465,-3295.0,0.40498411714017335
466,-3285.0,0.387826379936296
467,-3275.0,0.30502818185244784
468,-3265.0,0.28628182168984284
469,-3255.0,0.323002000959866
470,-3245.0,0.23652656007955297
471,-3235.0,0.3227408896788162
472,-3225.0,0.28522211791248986
473,-3215.0,0.30522049283668795
474,-3205.0,0.22297001555333562
475,-3195.0,0.20976001744428996
476,-3185.0,0.3676705244881686
477,-3175.0,0.37527099293371957
478,-3165.0,0.32645885220850346
479,-3155.0,0.38435112697225593
480,-3145.0,0.2838453338277871
481,-3135.0,0.3079993154398294
482,-3125.0,0.4013949195302574
483,-3115.0,0.47705358692835387
484,-3105.0,0.2722863842862364
485,-3095.0,0.31157992537425927
486,-3085.0,0.23093498431074055
487,-3075.0,0.3284320959071363
488,-3065.0,0.24364800030375233
489,-3055.0,0.3245348022669231
490,-3045.0,0.28775693205032704
491,-3035.0,0.2969389797421611
492,-3025.0,0.3452158229663099
493,-3015.0,0.24994709512659052
494,-3005.0,0.3702974918013029
495,-2995.0,0.3325711316491269
496,-2985.0,0.22389290977809506
497,-2975.0,0.2818068802632112
498,-2965.0,0.42442348443217437
499,-2955.0,0.3055244179401634
500,-2945.0,0.34944800732877734
501,-2935.0,0.29136313502450084
502,-2925.0,0.31552932340308604
503,-2915.0,0.32674075667047386
504,-2905.0,0.34443804037277903
505,-2895.0,0.3161029039145835
506,-2885.0,0.3683531642769007
507,-2875.0,0.2935754888410461
508,-2865.0,0.2244598480664708
509,-2855.0,0.3802281444031491
510,-2845.0,0.37756781017325036
511,-2835.0,0.38263818884154266
512,-2825.0,0.28916255783069067
513,-2815.0,0.35745796829159215
514,-2805.0,0.3514458503599056
515,-2795.0,0.35527077037763544
516,-2785.0,0.3101006356121868
517,-2775.0,0.3044549094071717
518,-2765.0,0.3381325797770256
519,-2755.0,0.2840592597463608
520,-2745.0,0.3223479850266895
521,-2735.0,0.4742289871616179
522,-2725.0,0.27291686026124207
523,-2715.0,0.2756765533177985
524,-2705.0,0.3060458710849754
525,-2695.0,0.3348504314592291
526,-2685.0,0.30178850424325665
527,-2675.0,0.28862664672156146
528,-2665.0,0.34332519431373665
529,-2655.0,0.3484909993437979
530,-2645.0,0.37602238391763176
531,-2635.0,0.3824183567255566
532,-2625.0,0.33153976076326375
533,-2615.0,0.2132331074455469
534,-2605.0,0.25775784311884997
535,-2595.0,0.33379904794999593
536,-2585.0,0.32203953993622103
537,-2575.0,0.29343806528975525
538,-2565.0,0.2205441723295405
539,-2555.0,0.33885980489558476
540,-2545.0,0.29970888117801864
541,-2535.0,0.271277177922554
542,-2525.0,0.34212224587100404
543,-2515.0,0.307590815664769
544,-2505.0,0.30340983479155925
545,-2495.0,0.317780993501503
546,-2485.0,0.38339258703904555
547,-2475.0,0.3288204713047307
548,-2465.0,0.35055850784925147
549,-2455.0,0.29477605631409687
550,-2445.0,0.33276834954367884
551,-2435.0,0.35402747951720626
552,-2425.0,0.38569976931637306
553,-2415.0,0.38320043921281255
554,-2405.0,0.37307080956900285
555,-2395.0,0.31813218249016995
556,-2385.0,0.2764859807645822
557,-2375.0,0.34590181058347413
558,-2365.0,0.3242077672926411
559,-2355.0,0.3771691294739594
560,-2345.0,0.3948160236935504
561,-2335.0,0.3304455166152478
562,-2325.0,0.3831204466625361
563,-2315.0,0.35539049439473
564,-2305.0,0.325213292091334
565,-2295.0,0.3786490140817562
566,-2285.0,0.38177239102954896
567,-2275.0,0.38210849656915113
568,-2265.0,0.32208738887447885
569,-2255.0,0.34031271514187356
570,-2245.0,0.3594079609932441
571,-2235.0,0.276934696760484
572,-2225.0,0.2855356177136008
573,-2215.0,0.2960224672550209
574,-2205.0,0.3007073429822099
575,-2195.0,0.28444366428023593
576,-2185.0,0.29702033391252436
577,-2175.0,0.21850503125547271
578,-2165.0,0.30867552211102356
579,-2155.0,0.3926830420366807
580,-2145.0,0.2817855426553899
581,-2135.0,0.25554568921777276
582,-2125.0,0.232995593488871
583,-2115.0,0.23788966097006292
584,-2105.0,0.40853092451814677
585,-2095.0,0.31661261162299104
586,-2085.0,0.3086403848386494
587,-2075.0,0.2718483261195749
588,-2065.0,0.34424635890402455
589,-2055.0,0.33875100459521856
590,-2045.0,0.3122063275085717
591,-2035.0,0.4314080694955088
592,-2025.0,0.3424860940638792
593,-2015.0,0.33426184473616605
594,-2005.0,0.30730498709093457
595,-1995.0,0.3300686449910899
596,-1985.0,0.33057151712305666
597,-1975.0,0.29528199277195455
598,-1965.0,0.2705063685718436
599,-1955.0,0.24386626775695952
600,-1945.0,0.3805375476451296
601,-1935.0,0.34384513295138985
602,-1925.0,0.3895027761555274
603,-1915.0,0.38934958884767235
604,-1905.0,0.4282207918649634
605,-1895.0,0.31757027440328844
606,-1885.0,0.33104442358826347
607,-1875.0,0.28363788327502537
608,-1865.0,0.3399837938014063
609,-1855.0,0.359125512873645
610,-1845.0,0.3027832267457521
611,-1835.0,0.2728629880170691
612,-1825.0,0.3547255368676441
613,-1815.0,0.28776556475230586
614,-1805.0,0.34443675033045584
615,-1795.0,0.262165486440028
616,-1785.0,0.2380011368748065
617,-1775.0,0.33688363772749286
618,-1765.0,0.2652622336679149
619,-1755.0,0.2625246591071866
620,-1745.0,0.37335705466237656
621,-1735.0,0.28932957458957065
622,-1725.0,0.2198423989775894
623,-1715.0,0.3653090049600879
624,-1705.0,0.3961681377213895
625,-1695.0,0.3239534644266977
626,-1685.0,0.32720357998054395
627,-1675.0,0.34910339915126887
628,-1665.0,0.32789490773999175
629,-1655.0,0.22138479691391044
630,-1645.0,0.35613907981277526
631,-1635.0,0.3487817617781912
632,-1625.0,0.2583187170143342
633,-1615.0,0.4017033977842961
634,-1605.0,0.33492014258961644
635,-1595.0,0.3176635782019901
636,-1585.0,0.36393641746163374
637,-1575.0,0.3440265497804529
638,-1565.0,0.316114773890356
639,-1555.0,0.33434271370520663
640,-1545.0,0.37515014434307903
641,-1535.0,0.36699156384074516
642,-1525.0,0.3219594629233311
643,-1515.0,0.3566891500181619
644,-1505.0,0.33256784395303207
645,-1495.0,0.3481132231158872
646,-1485.0,0.32584093712895634
647,-1475.0,0.33535365981857124
648,-1465.0,0.4212342738855481
649,-1455.0,0.30569972120175026
650,-1445.0,0.2791019721661844
651,-1435.0,0.28412719063054837
652,-1425.0,0.31165957820019674
653,-1415.0,0.37494880639537675
654,-1405.0,0.3529190193761562
655,-1395.0,0.33544467622098795
656,-1385.0,0.35906451291327135
657,-1375.0,0.34395682605645694
658,-1365.0,0.26579048285418205
659,-1355.0,0.33662797398336575
660,-1345.0,0.27850037720494325
661,-1335.0,0.35102692872158325
662,-1325.0,0.30651055911672187
663,-1315.0,0.30781390012805343
664,-1305.0,0.3709426488733323
665,-1295.0,0.3123859968166569
666,-1285.0,0.31344337490970187
667,-1275.0,0.33627719937618794
668,-1265.0,0.24516677034147083
669,-1255.0,0.3269121798431065
670,-1245.0,0.32843606695976346
671,-1235.0,0.23387731744801799
672,-1225.0,0.3138764215101537
673,-1215.0,0.3347380525640501
674,-1205.0,0.37736167227553064
675,-1195.0,0.3863604296765899
676,-1185.0,0.3211694362478448
677,-1175.0,0.33281290453551915
678,-1165.0,0.32391074955381494
679,-1155.0,0.351580162854938
680,-1145.0,0.29594783476792397
681,-1135.0,0.3330428088528663
682,-1125.0,0.30482607581465815
683,-1115.0,0.28544491836336205
684,-1105.0,0.2790068508062955
685,-1095.0,0.27322448152393763
686,-1085.0,0.328888249589963
687,-1075.0,0.2149274245419288
688,-1065.0,0.2925269189277868
689,-1055.0,0.31706465798217676
690,-1045.0,0.2920021168541078
691,-1035.0,0.2588102837504157
692,-1025.0,0.3959250192282884
693,-1015.0,0.3369786803988305
694,-1005.0,0.3688834873916025
695,-995.0,0.35131995221511136
696,-985.0,0.3593218704954533
697,-975.0,0.36306033152906036
698,-965.0,0.25447997078108564
699,-955.0,0.2661398141832043
700,-945.0,0.2723938134809456
701,-935.0,0.38028767371225203
702,-925.0,0.44167147276549557
703,-915.0,0.3433897925156951
704,-905.0,0.3481296363806947
705,-895.0,0.4064762426703634
706,-885.0,0.3042524126699533
707,-875.0,0.3719705802608184
708,-865.0,0.28725462377871236
709,-855.0,0.33317609854181995
710,-845.0,0.2989314094800969
711,-835.0,0.2692699020435204
712,-825.0,0.29155226272840173
713,-815.0,0.2768929347635005
714,-805.0,0.48643345971397456
715,-795.0,0.3994271332659056
716,-785.0,0.42891080854908903
717,-775.0,0.41104343497168583
718,-765.0,0.42603511055138754
719,-755.0,0.3531969253417997
720,-745.0,0.38180208887404254
721,-735.0,0.4569132780260504
722,-725.0,0.4013942312655543
723,-715.0,0.33137534766052945
724,-705.0,0.29158416982646895
725,-695.0,0.25342916041644226
726,-685.0,0.27980177324246447
727,-675.0,0.21103058297174027
728,-665.0,0.17039144630883518
729,-655.0,0.24967785704009082
730,-645.0,0.33324867127892643
731,-635.0,0.2941721246937943
732,-625.0,0.2914193166399919
733,-615.0,0.2535149981653487
734,-605.0,0.23161051709671865
735,-595.0,0.37500160752592393
736,-585.0,0.3219837178216245
737,-575.0,0.38010180189793497
738,-565.0,0.3235428005241776
739,-555.0,0.2986171294849711
740,-545.0,0.21895062333419246
741,-535.0,0.2814447409151205
742,-525.0,0.3032583497614304
743,-515.0,0.2423375051936496
744,-505.0,0.33138708205826406
745,-495.0,0.2888949335182771
746,-485.0,0.3226253586311483
747,-475.0,0.3898487369025836
748,-465.0,0.4326681551018168
749,-455.0,0.44607200635568556
750,-445.0,0.37190892927917796
751,-435.0,0.32372941251881504
752,-425.0,0.3664581900352164
753,-415.0,0.3525338566491829
754,-405.0,0.32550750903128667
755,-395.0,0.4109569036923494
756,-385.0,0.4012848241075111
757,-375.0,0.3943937854197377
758,-365.0,0.34288759319314943
759,-355.0,0.3874236065998845
760,-345.0,0.2813768684785509
761,-335.0,0.19738362843209067
762,-325.0,0.2712104593439191
763,-315.0,0.3152854796647522
764,-305.0,0.3059263672262802
765,-295.0,0.25978205559989986
766,-285.0,0.2703079388036882
767,-275.0,0.287016962362568
768,-265.0,0.27993692103166334
769,-255.0,0.22854257706722136
770,-245.0,0.3329029935021288
771,-235.0,0.3181117667005794
772,-225.0,0.26268357428400657
773,-215.0,0.2662143724629201
774,-205.0,0.3299839359738612
