,time,vieira11tsianom1kyrfir
399,-3955.0,-0.04113059501765251
400,-3945.0,0.22581565585164956
401,-3935.0,0.16502393793219455
402,-3925.0,-0.023405995517044934
403,-3915.0,0.002426558549131366
404,-3905.0,0.009646531270754592
405,-3895.0,-0.057290446709010144
406,-3885.0,-0.05767948157492593
407,-3875.0,-0.03618264735583583
408,-3865.0,-0.03574906130883217
409,-3855.0,0.031383186653717324
410,-3845.0,0.005995579321230085
411,-3835.0,-0.2503341271341809
412,-3825.0,-0.4341591291203228
413,-3815.0,-0.39882716833653525
414,-3805.0,-0.21013849873013543
415,-3795.0,0.16964570349724428
416,-3785.0,0.36115434572702754
417,-3775.0,0.1650837067598696
418,-3765.0,0.07542193525537585
419,-3755.0,0.2201448830398195
420,-3745.0,0.42290083503300313
421,-3735.0,0.34820626261571613
422,-3725.0,0.09899295952318865
423,-3715.0,0.07159711891628438
424,-3705.0,0.08635259322728811
425,-3695.0,-0.11769434189635067
426,-3685.0,-0.2702035803410522
427,-3675.0,-0.11478479203343404
428,-3665.0,0.1796105234716363
429,-3655.0,0.28221165575639073
430,-3645.0,0.008508334984714733
431,-3635.0,-0.2981662672498775
432,-3625.0,-0.22984462796513788
433,-3615.0,-0.002892631796668904
434,-3605.0,0.09785729124781173
435,-3595.0,0.14125814534192585
436,-3585.0,0.07360880283137722
437,-3575.0,-0.03071349841814204
438,-3565.0,-0.09252981178541422
439,-3555.0,-0.13559309826608928
440,-3545.0,-0.09360047998290673
441,-3535.0,0.04624325870785431
442,-3525.0,0.17956263447131127
443,-3515.0,0.31128384918843655
444,-3505.0,0.4077383328023897
445,-3495.0,0.39323061084667804
446,-3485.0,0.2070870438376083
447,-3475.0,-0.13233054970599079
448,-3465.0,-0.2971136244125908
449,-3455.0,-0.24210552534738167
450,-3445.0,-0.20603905547730195
451,-3435.0,-0.09078874449640523
452,-3425.0,0.13294126450791888
453,-3415.0,0.17444177780651773
454,-3405.0,0.06578980305635057
455,-3395.0,-0.02478684216123793
456,-3385.0,-0.12498716503549429
457,-3375.0,-0.17573611915415324
458,-3365.0,-0.2196490815931869
459,-3355.0,-0.298304725138841
460,-3345.0,-0.3258796040182421
461,-3335.0,-0.3445591012010586
462,-3325.0,-0.38656384746276906
463,-3315.0,-0.3153870227237579
464,-3305.0,-0.14371190505800396
465,-3295.0,0.06771143089921638
466,-3285.0,0.27817336869870635
467,-3275.0,0.14932970982030336
468,-3265.0,-0.1318523947414691
469,-3255.0,-0.15171870626806727
470,-3245.0,-0.11198606086623164
471,-3235.0,-0.019745020640458813
472,-3225.0,0.0884293573120137
473,-3215.0,-0.10687108935961442
474,-3205.0,-0.28930710531051007
475,-3195.0,-0.10847411655719386
476,-3185.0,0.16918382914468053
477,-3175.0,0.14832357653676545
478,-3165.0,-0.08502790197578106
479,-3155.0,-0.10425463701087317
480,-3145.0,-0.04122375728842455
481,-3135.0,0.012948473937673621
482,-3125.0,0.19320026202586071
483,-3115.0,0.19330594918044863
484,-3105.0,0.1291949500683226
485,-3095.0,0.2839862354946252
486,-3085.0,0.21733066219408256
487,-3075.0,-0.060878605774200685
488,-3065.0,-0.0703134356040519
489,-3055.0,0.07560014374613991
490,-3045.0,0.18067674008525758
491,-3035.0,0.21285671088910119
492,-3025.0,0.23252056786471928
493,-3015.0,0.2926408306649968
494,-3005.0,0.24156425549163832
495,-2995.0,0.1400299375082415
496,-2985.0,0.17598156109212887
497,-2975.0,0.22560812564508803
498,-2965.0,0.14432844852286988
499,-2955.0,0.00024272762281593585
500,-2945.0,-0.030685774291061067
501,-2935.0,0.03841532483256986
502,-2925.0,-0.0006750281696633643
503,-2915.0,0.07540793074120071
504,-2905.0,0.3156982550685033
505,-2895.0,0.32193875647961867
506,-2885.0,0.17110476426987142
507,-2875.0,0.07609504887782456
508,-2865.0,0.0052533364739303645
509,-2855.0,-0.08720261957355822
510,-2845.0,-0.16499002963198314
511,-2835.0,-0.038460893010219405
512,-2825.0,0.1829604945326438
513,-2815.0,0.2621630493818576
514,-2805.0,0.27177752878694406
515,-2795.0,0.19944803440142111
516,-2785.0,-0.042234476273359634
517,-2775.0,-0.20556126721119922
518,-2765.0,-0.25273927447901007
519,-2755.0,-0.4242286449445025
520,-2745.0,-0.622540478315086
521,-2735.0,-0.6267798191611591
522,-2725.0,-0.564806687122302
523,-2715.0,-0.6689859308611179
524,-2705.0,-0.7688452406738003
525,-2695.0,-0.6595874692219922
526,-2685.0,-0.5068263261243942
527,-2675.0,-0.4007911629899998
528,-2665.0,-0.3050167698364017
529,-2655.0,-0.2071059758616459
530,-2645.0,-0.04083879151412678
531,-2635.0,0.19502573557255262
532,-2625.0,0.21758613310508837
533,-2615.0,-0.011990507688496563
534,-2605.0,-0.043052368004497604
535,-2595.0,0.13277609458214812
536,-2585.0,0.26788725607077346
537,-2575.0,0.31942381978457035
538,-2565.0,0.3789961011972467
539,-2555.0,0.38148483266304956
540,-2545.0,0.24574883859932142
541,-2535.0,0.2473915736533616
542,-2525.0,0.3913699145800194
543,-2515.0,0.3950106538883761
544,-2505.0,0.26885706975077983
545,-2495.0,0.10890124857618211
546,-2485.0,0.050547027697361115
547,-2475.0,0.06704736919842913
548,-2465.0,0.02987813494220144
549,-2455.0,0.06925604814951627
550,-2445.0,0.14555111483427294
551,-2435.0,0.14940242197053735
552,-2425.0,0.2272948200434598
553,-2415.0,0.4028295034733304
554,-2405.0,0.43590423069517886
555,-2395.0,0.4353927546675755
556,-2385.0,0.5200837680274452
557,-2375.0,0.48803868121387384
558,-2365.0,0.18572960459588883
559,-2355.0,-0.28529064039921237
560,-2345.0,-0.5547014640183139
561,-2335.0,-0.5870905604785255
562,-2325.0,-0.5284027304786466
563,-2315.0,-0.5223955799501285
564,-2305.0,-0.6283156061695213
565,-2295.0,-0.6526586599337155
566,-2285.0,-0.5069586486292392
567,-2275.0,-0.2673456008501537
568,-2265.0,-0.07514059073957227
569,-2255.0,0.014269880237426896
570,-2245.0,0.14938451550505988
571,-2235.0,0.3275027074060232
572,-2225.0,0.4262919767649462
573,-2215.0,0.3198775722639249
574,-2205.0,0.18597887872082072
