,time,doering22T15Ngoujon_decavg_temp__detrendedlinear
96,-7085,0.3062377398705767
97,-7075,0.49491319336602224
98,-7065,0.7155886468614661
99,-7055,0.5762641003569131
100,-7045,0.03493955385235736
101,-7035,0.13961500734780152
102,-7025,0.14829046084324649
103,-7015,0.0619659143386917
104,-7005,-0.06835863216586269
105,-6995,-0.2806831786704178
106,-6985,-0.39200772517497473
107,-6975,-0.15033227167952834
108,-6965,0.06734318181591625
109,-6955,0.18101863531136164
110,-6945,0.26369408880680645
111,-6935,0.2203695423022518
112,-6925,0.1510449957976956
113,-6915,-0.2842795507068585
114,-6905,-0.7806040972114134
115,-6895,-0.8999286437159686
116,-6885,-0.9042531902205235
117,-6875,-0.8905777367250787
118,-6865,-0.988902283229633
119,-6855,-0.7982268297341895
120,-6845,-0.5385513762387424
121,-6835,-0.42687592274329855
122,-6825,-0.3512004692478543
123,-6815,-0.31652501575240954
124,-6805,-0.2848495622569631
125,-6795,-0.40117410876151904
126,-6785,-0.5674986552660739
127,-6775,-0.7018232017706287
128,-6765,-0.5441477482751846
129,-6755,-0.42547229477973936
130,-6745,-0.31679684128429386
131,-6735,-0.23712138778884828
132,-6725,-0.12644593429340478
133,-6715,0.009229519202040848
134,-6705,0.0699049726974863
135,-6695,-0.005419573807069256
136,-6685,-0.017744120311623313
137,-6675,-0.04006866681617893
138,-6665,-0.3333932133207336
139,-6655,-0.3037177598252896
140,-6645,-0.14704230632984316
141,-6635,-0.11236685283439929
142,-6625,-0.2516913993389531
143,-6615,-0.5100159458435094
144,-6605,-0.018340492348063897
145,-6595,0.6983349611473804
146,-6585,0.5860104146428249
147,-6575,0.39568586813827
148,-6565,0.09336132163371591
149,-6555,0.0190367751291598
150,-6545,0.440712228624605
151,-6535,0.1403876821200507
152,-6525,-0.49293686438450557
153,-6515,-0.8682614108890601
154,-6505,-0.962585957393614
155,-6495,-0.7659105038981702
156,-6485,-0.549235050402725
157,-6475,-0.3585595969072797
158,-6465,-0.42088414341183533
159,-6455,-0.4432086899163892
160,-6445,-0.41253323642094486
161,-6435,-0.18185778292549948
162,-6425,0.013817670569945761
163,-6415,0.11449312406538947
164,-6405,0.10916857756083509
165,-6395,0.03384403105628131
166,-6385,-0.028480515448274346
167,-6375,-0.020805061952830606
168,-6365,0.19887039154261554
169,-6355,0.36454584503805965
170,-6345,0.1282212985335054
171,-6335,-0.16310324797104947
172,-6325,-0.06642779447560532
173,-6315,0.18824765901984009
174,-6305,0.12892311251528543
175,-6295,-0.3074014339892708
176,-6285,-0.7387259804938253
177,-6275,-1.2810505269983796
178,-6265,-1.398375073502935
179,-6255,-0.5006996200074907
180,-6245,-0.35202416651204516
181,-6235,-0.3053487130166008
182,-6225,-0.20567325952115478
183,-6215,-0.30399780602571
184,-6205,-0.3383223525302652
185,-6195,-0.2636468990348195
186,-6185,-0.24697144553937633
187,-6175,-0.20029599204393023
188,-6165,-0.1796205385484857
189,-6155,-0.06494508505303997
190,-6145,0.10673036844240436
191,-6135,0.2194058219378494
192,-6125,0.16808127543329388
193,-6115,0.03375672892873993
194,-6105,-0.05956781757581453
195,-6095,-0.005892364080370527
196,-6085,0.01278308941507511
197,-6075,0.01245854291052062
198,-6065,0.019133996405964915
199,-6055,0.0828094499014087
200,-6045,0.11148490339685413
201,-6035,-0.11483964310770034
202,-6025,-0.19916418961225535
203,-6015,0.2935112638831887
204,-6005,0.34618671737863504
205,-5995,0.04686217087407929
206,-5985,0.20353762436952394
207,-5975,0.35721307786497025
208,-5965,0.10888853136041554
209,-5955,-0.2534360151441408
210,-5945,-0.13976056164869632
211,-5935,0.019914891846749327
212,-5925,-0.06640965465780635
213,-5915,-0.14173420116236013
214,-5905,-0.06105874766691599
215,-5895,0.4146167058285295
216,-5885,0.7242921593239737
217,-5875,0.8249676128194192
218,-5865,0.8316430663148626
219,-5855,0.6703185198103094
220,-5845,0.5199939733057546
221,-5835,0.4776694268011994
222,-5825,0.509344880296644
223,-5815,0.5220203337920886
224,-5805,0.4776957872875336
225,-5795,0.2743712407829788
226,-5785,0.03704669427842333
227,-5775,-0.16727785222613178
228,-5765,-0.2336023987306861
229,-5755,-0.2789269452352414
230,-5745,-0.21025149173979596
231,-5735,-0.10857603824435014
232,-5725,0.03209941525109361
233,-5715,0.10177486874653852
234,-5705,0.16445032224198375
235,-5695,0.1391257757374289
236,-5685,0.12480122923287418
237,-5675,0.09147668272831755
238,-5665,0.09515213622376262
239,-5655,0.26782758971920906
240,-5645,0.4475030432146534
241,-5635,0.5591784967100981
242,-5625,0.5908539502055445
243,-5615,0.4625294037009873
244,-5605,0.28920485719643274
245,-5595,0.4878803106918781
246,-5585,0.8275557641873235
247,-5575,0.9722312176827677
248,-5565,1.0099066711782125
249,-5555,0.9795821246736587
250,-5545,0.8952575781691037
251,-5535,0.5329330316645491
252,-5525,0.3806084851599927
253,-5515,0.273283938655438
254,-5505,0.20595939215088332
255,-5495,0.1316348456463281
256,-5485,0.10631029914177237
257,-5475,0.1069857526372191
258,-5465,0.14366120613266276
259,-5455,0.14033665962810815
260,-5445,0.13701211312355266
261,-5435,0.10468756661899814
262,-5425,0.08336302011444285
263,-5415,0.013038473609887191
264,-5405,0.013713927105333923
265,-5395,0.15838938060077812
266,-5385,0.5280648340962228
267,-5375,0.7307402875916678
268,-5365,0.5104157410871126
269,-5355,0.41609119458255783
270,-5345,0.5097666480780036
271,-5335,0.5174421015734474
272,-5325,0.2821175550688926
273,-5315,-0.00020699143566194067
274,-5305,-0.13353153794021644
275,-5295,-0.1748560844447722
276,-5285,-0.039180630949326556
277,-5275,-0.05350517745388217
278,-5265,-0.2038297239584379
279,-5255,-0.24715427046299165
280,-5245,0.053521183032452235
281,-5235,-0.01280336347210298
282,-5225,-0.12912790997665713
283,-5215,-0.3504524564812126
284,-5205,-0.5167770029857666
285,-5195,-0.38210154949032216
286,-5185,-0.1104260959948773
287,-5175,-0.13875064249943314
288,-5165,-0.3230751890039878
289,-5155,-0.4803997355085423
290,-5145,-0.3997242820130973
291,-5135,-0.6530488285176519
292,-5125,-0.9043733750222076
293,-5115,-0.8126979215267625
294,-5105,-0.768022468031317
295,-5095,-0.6203470145358718
296,-5085,-0.3576715610404282
297,-5075,-0.2959961075449824
298,-5065,-0.43332065404953823
299,-5055,-0.3026452005540916
300,-5045,-0.22196974705864747
301,-5035,-0.2572942935632039
302,-5025,-0.36661884006775836
303,-5015,-0.2869433865723128
304,-5005,-0.19626793307686796
305,-4995,-0.4505924795814229
306,-4985,-0.6729170260859787
307,-4975,-0.6672415725905321
308,-4965,-0.5225661190950879
309,-4955,-0.35589066559964255
310,-4945,-0.25821521210419807
311,-4935,-0.34753975860875297
312,-4925,-0.44186430511330776
313,-4915,-0.46818885161786206
314,-4905,-0.1945133981224174
315,-4895,0.21716205537302624
316,-4885,0.2098375088684712
317,-4875,0.09851296236391605
318,-4865,-0.006811584140637983
319,-4855,-0.24313613064519313
320,-4845,-0.5244606771497491
321,-4835,-0.8557852236543031
322,-4825,-1.0161097701588586
323,-4815,-1.0624343166634134
324,-4805,-1.1327588631679681
325,-4795,-0.9440834096725235
326,-4785,-0.761407956177079
327,-4775,-0.600732502681633
328,-4765,-0.5700570491861887
329,-4755,-0.5973815956907433
330,-4745,-0.4037061421952979
331,-4735,-0.26603068869985247
332,-4725,-0.3283552352044081
333,-4715,-0.5986797817089631
334,-4705,-0.7370043282135184
335,-4695,-0.7173288747180742
336,-4685,-0.5726534212226282
337,-4675,-0.3279779677271826
338,-4665,-0.07530251423173873
339,-4655,-0.21162706073629334
340,-4645,-0.3829516072408481
341,-4635,-0.4372761537454046
342,-4625,-0.20660070024995836
343,-4615,0.002074753245485006
344,-4605,-0.22924979325906936
345,-4595,-0.2595743397636232
346,-4585,-0.14389888626817893
347,-4575,-0.034223432772733986
348,-4565,-0.06554797927728817
349,-4555,-0.30087252578184387
350,-4545,-0.6131970722863986
351,-4535,-0.8945216187909537
352,-4525,-0.31384616529550957
353,-4515,0.2708292881999368
354,-4505,0.10550474169538049
355,-4495,-0.1188198048091742
356,-4485,-0.30814435131372875
357,-4475,-0.3574688978182845
358,-4465,-0.49179344432283933
359,-4455,-0.6501179908273933
360,-4445,-0.8344425373319488
361,-4435,-0.9837670838365042
362,-4425,-1.0320916303410588
363,-4415,-1.0394161768456147
364,-4405,-1.001740723350169
365,-4395,-0.8940652698547238
366,-4385,-0.7793898163592798
367,-4375,-0.7397143628638343
368,-4365,-0.5790389093683883
369,-4355,-0.4733634558729447
370,-4345,-0.398688002377499
371,-4335,-0.35901254888205436
372,-4325,-0.5943370953866092
373,-4315,-0.24566164189116346
374,-4305,0.46201381160428134
375,-4295,0.6436892650997255
376,-4285,0.32436471859517013
377,-4275,0.03304017209061616
378,-4265,-0.4012843744139394
379,-4255,-0.6416089209184941
380,-4245,-0.35793346742305054
381,-4235,-0.1752580139276052
382,-4225,-0.05158256043216003
383,-4215,0.12909289306328553
384,-4205,0.19476834655873088
385,-4195,0.15044380005417501
386,-4185,-0.034880746450379085
387,-4175,-0.32420529295493505
388,-4165,-0.9795298394594889
389,-4155,-0.9808543859640446
390,-4145,-0.23817893246859967
391,-4135,0.2934965210268441
392,-4125,-0.03382802547770947
393,-4115,-0.3381525719822651
394,-4105,-0.2884771184868198
395,-4095,-0.23880166499137534
396,-4085,-0.25012621149592995
397,-4075,-0.4604507580004862
398,-4065,-0.76977530450504
399,-4055,-0.7830998510095943
400,-4045,-0.19042439751415063
401,-4035,-0.18574894401870523
402,-4025,-0.4300734905232595
403,-4015,-0.24439803702781582
404,-4005,-0.09572258353237029
405,-3995,0.11395286996307608
406,-3985,0.03362832345851974
407,-3975,-0.2416962230460351
408,-3965,-0.21802076955058958
409,-3955,-0.15534531605514523
410,-3945,-0.03666986255969995
411,-3935,-0.0149944090642542
412,-3925,-0.008318955568809905
413,-3915,-0.10964350207336526
414,-3905,-0.21196804857792007
415,-3895,-0.14729259508247505
416,-3885,-0.040617141587030225
417,-3875,0.10205831190841419
418,-3865,0.1587337654038592
419,-3855,-0.022590781100695345
420,-3845,-0.20291532760525044
421,-3835,-0.10223987410980584
422,-3825,0.062435579385639706
423,-3815,0.3191110328810849
424,-3805,0.41578648637652904
425,-3795,-0.14953806012802584
426,-3785,-0.05786260663258069
427,-3775,0.10381284686286385
428,-3765,-0.11451169964169061
429,-3755,-0.28283624614624525
430,-3745,-0.13016079265080105
431,-3735,-0.04248533915535546
432,-3725,-0.1588098856599105
433,-3715,-0.35313443216446494
434,-3705,-0.37045897866902155
435,-3695,-0.48778352517357604
436,-3685,-0.6431080716781299
437,-3675,-0.28343261818268584
438,-3665,0.03024283531275973
439,-3655,-0.22008171119179565
440,-3645,-0.1544062576963512
441,-3635,-0.1007308042009063
442,-3625,-0.43905535070546087
443,-3615,-0.9453798972100156
444,-3605,-0.9387044437145713
445,-3595,-0.647028990219126
446,-3585,-0.37835353672368033
447,-3575,-0.06267808322823676
448,-3565,0.3709973702672098
449,-3555,0.6976728237626535
450,-3545,0.47434827725809914
451,-3535,0.18702373075354473
452,-3525,0.11869918424898884
453,-3515,-0.004625362255565868
454,-3505,0.33905009123987817
455,-3495,0.5297255447353235
456,-3485,0.3754009982307691
457,-3475,0.2980764517262138
458,-3465,0.3077519052216591
459,-3455,0.1644273587171039
460,-3445,-0.049897187787451
461,-3435,-0.2842217342920055
462,-3425,-0.28954628079656164
463,-3415,-0.1358708273011171
464,-3405,0.12480462619432853
