,time,seierstad14ngrip1d18o1kyrfir
498,-3065,0.04022758849246825
499,-3055,-0.026612681090145952
500,-3045,-0.05967160328704088
501,-3035,-0.05142892655306566
502,-3025,-0.04649853911170312
503,-3015,-0.04559491760891772
504,-3005,-0.1020685510493636
505,-2995,-0.2285799581266733
506,-2985,-0.25813822078379306
507,-2975,-0.16923554393664952
508,-2965,-0.05202680269360205
509,-2955,0.09972630298166996
510,-2945,0.18179462281401831
511,-2935,0.17869343687894124
512,-2925,0.23091686273263212
513,-2915,0.35067252883098965
514,-2905,0.41764574839710744
515,-2895,0.420084437554449
516,-2885,0.3550538497648854
517,-2875,0.20760943697098988
518,-2865,0.08391615654774298
519,-2855,-0.010702593680622874
520,-2845,-0.1185477071986912
521,-2835,-0.2426642214116464
522,-2825,-0.24497918613633507
523,-2815,-0.09854570970807106
524,-2805,0.04797375546403723
525,-2795,0.1945845481381483
526,-2785,0.23667613872047297
527,-2775,0.15097241357568064
528,-2765,0.10702747884441711
529,-2755,0.11409376921284514
530,-2745,0.13811077202006702
531,-2735,0.1827598692381917
532,-2725,0.18799691116009254
533,-2715,0.14512291382966924
534,-2705,0.09100832453823166
535,-2695,0.023176783844811616
536,-2685,-0.03666999164336586
537,-2675,-0.08682698659544436
538,-2665,-0.1471211935988094
539,-2655,-0.21983267460729744
540,-2645,-0.2374363189536722
541,-2635,-0.18775733460188443
542,-2625,-0.12585420112968573
543,-2615,-0.04895864259000249
544,-2605,-0.03524277269480653
545,-2595,-0.09869845091012862
546,-2585,-0.12285244984712636
547,-2575,-0.09899401081007461
548,-2565,-0.0865715931463849
549,-2555,-0.08813369782606453
550,-2545,-0.06288002015229394
551,-2535,-0.0047954065397361745
552,-2525,0.04967975414226734
553,-2515,0.0997770876989981
554,-2505,0.1293547387087326
555,-2495,0.1338961892024149
556,-2485,0.08418896658788406
557,-2475,-0.03175711169926018
558,-2465,-0.16818501759742166
559,-2455,-0.32959728974941077
560,-2445,-0.43723528045420534
561,-2435,-0.4791197202394749
562,-2425,-0.48410861307959685
563,-2415,-0.44398454053055403
564,-2405,-0.30730364821713324
565,-2395,-0.052488836280599416
566,-2385,0.15938748670499003
567,-2375,0.31885269342995703
568,-2365,0.3813492020176257
569,-2355,0.32530431087309
570,-2345,0.22846717769205016
571,-2335,0.08184107565707432
572,-2325,-0.0008228340885280284
573,-2315,-0.005207433645275192
574,-2305,0.027424361430980426
575,-2295,0.10531433647534993
576,-2285,0.14481321752832593
577,-2275,0.1373826485219774
578,-2265,0.14673084894248647
579,-2255,0.17668102980171557
580,-2245,0.25284160437421643
581,-2235,0.3855183612527052
582,-2225,0.45415665178285697
583,-2215,0.44447180621082727
584,-2205,0.360487981324093
585,-2195,0.1856632805781887
586,-2185,0.04798495815432957
587,-2175,-0.04423473002921885
588,-2165,-0.15205662946480003
589,-2155,-0.2789132718278686
590,-2145,-0.44722461589303036
591,-2135,-0.6662748775818779
592,-2125,-0.7219549670093743
593,-2115,-0.5780001982637045
594,-2105,-0.43044807019704
595,-2095,-0.2784793588865171
596,-2085,-0.18250460541827646
597,-2075,-0.1550373259843807
598,-2065,-0.07555440726464105
599,-2055,0.0674330235808647
600,-2045,0.15995129959083093
601,-2035,0.19074305538530598
602,-2025,0.15652144210066482
603,-2015,0.04277657452239898
604,-2005,-0.0008740732668610432
605,-1995,0.041134309527174354
606,-1985,0.09239174283032259
607,-1975,0.15485980020234763
608,-1965,0.13080705430767597
609,-1955,0.0009611604113237103
610,-1945,-0.06781272615765138
611,-1935,-0.062038227152524855
612,-1925,0.011472826815425552
613,-1915,0.16767392772818096
614,-1905,0.33066327356960123
615,-1895,0.5020421086325076
616,-1885,0.5576850878294543
617,-1875,0.4718058525565801
618,-1865,0.4198168493404707
619,-1855,0.40914882574351535
620,-1845,0.36926237605746437
621,-1835,0.29372193603797364
622,-1825,0.192367005232571
623,-1815,0.05941969306660866
624,-1805,-0.009291273694349844
625,-1795,0.00041250699455391837
626,-1785,-0.04055088371248247
627,-1775,-0.14343342123050246
628,-1765,-0.20592856756068284
629,-1755,-0.21899824745275503
630,-1745,-0.27261239490529354
631,-1735,-0.375815456208866
632,-1725,-0.4430448077872893
633,-1715,-0.4663436719621358
634,-1705,-0.36829099184171715
635,-1695,-0.12185014156998933
636,-1685,-0.012898883213375945
637,-1675,-0.07197911190450758
638,-1665,-0.14132592308561265
639,-1655,-0.22317720188533205
640,-1645,-0.23204911685238033
641,-1635,-0.1516338199610507
642,-1625,-0.17261168854694958
643,-1615,-0.31755213999657844
644,-1605,-0.371479551433983
645,-1595,-0.31412077374644115
646,-1585,-0.14438523759908484
647,-1575,0.16271741884569138
648,-1565,0.4234626149073506
649,-1555,0.6275542686891644
650,-1545,0.6164340006116948
651,-1535,0.34234834527430086
652,-1525,0.09063137642064481
653,-1515,-0.13376163930966334
654,-1505,-0.21651571657484187
655,-1495,-0.12607139857678704
656,-1485,-0.1291427302506174
657,-1475,-0.24641326344801143
658,-1465,-0.30523521660162456
659,-1455,-0.29267462017686574
660,-1445,-0.28020749196476824
661,-1435,-0.2678089103416085
662,-1425,-0.15978065993846097
663,-1415,0.06514077146618497
664,-1405,0.2450135215511324
665,-1395,0.36981619025523277
666,-1385,0.3584379635782512
667,-1375,0.1806591246668494
668,-1365,0.08507957583098438
669,-1355,0.08989537014625809
670,-1345,0.05871452179370009
671,-1335,-0.016435005803114185
672,-1325,0.006426240990512769
673,-1315,0.1490810197575748
674,-1305,0.2614332945664213
675,-1295,0.33666664799657203
676,-1285,0.31293626028687427
677,-1275,0.16827254388396337
678,-1265,0.06767080644530889
679,-1255,0.020924446533199442
680,-1245,-0.011060443035440515
681,-1235,-0.02513984400862463
682,-1225,-0.012113451616296948
683,-1215,0.034053160839554106
684,-1205,0.06688232134914866
685,-1195,0.08342744233303268
686,-1185,0.06750598742023557
687,-1175,0.011820719858690237
688,-1165,-0.025772813207977863
689,-1155,-0.041348821802395797
690,-1145,-0.05688258134162605
691,-1135,-0.07235563553709755
692,-1125,-0.12601656391815982
693,-1115,-0.2263229785338629
694,-1105,-0.26918093122074527
695,-1095,-0.24193477832319005
696,-1085,-0.22364354063654207
697,-1075,-0.21619091013647812
698,-1065,-0.21758994452282177
699,-1055,-0.22977083587508854
700,-1045,-0.15070566294476218
701,-1035,0.039749557463328145
702,-1025,0.19186562929989828
703,-1015,0.29710833451774776
704,-1005,0.3516375684104445
705,-995,0.3442584650021949
706,-985,0.31435404226977626
707,-975,0.2569953621727092
708,-965,0.23335425262266618
709,-955,0.2508980541362272
710,-945,0.18504144376800163
711,-935,0.017314703952665766
712,-925,-0.14711858804999808
713,-915,-0.30743145632127733
714,-905,-0.3417837720720562
715,-895,-0.22215837208807168
716,-885,-0.10270568697113905
717,-875,0.01658379812571944
718,-865,0.06703230655805892
719,-855,0.03345839510904512
720,-845,-0.009299055809896116
721,-835,-0.06318461758807979
722,-825,-0.09590957743271644
723,-815,-0.10270836468250656
724,-805,-0.10407327521173344
725,-795,-0.09862946296534009
726,-785,-0.11580013244577697
727,-775,-0.160443123511551
728,-765,-0.1635007775921886
729,-755,-0.11564033863744787
730,-745,-0.044206083309961224
731,-735,0.05612476428843462
732,-725,0.053952129417958565
733,-715,-0.07340265325732193
734,-705,-0.1535657749872949
735,-695,-0.1759759292295024
736,-685,-0.13655997961924624
737,-675,-0.021411298907452345
738,-665,0.08927829602611731
739,-655,0.19460888541109483
740,-645,0.11426712528083603
741,-635,-0.19298980264581564
742,-625,-0.382094958575509
743,-615,-0.4266512936340269
744,-605,-0.274198508185173
745,-595,0.11919756171208312
746,-585,0.30338445228277167
747,-575,0.23194952253905385
748,-565,0.1730342797336925
749,-555,0.12943116465082538
750,-545,0.1692455856400342
751,-535,0.3110893496128287
752,-525,0.3799090658353744
753,-515,0.35953080066454446
754,-505,0.24926586002558046
755,-495,0.02916750660210865
756,-485,-0.08384592374158496
757,-475,-0.06590540299220725
758,-465,0.05122172859029657
759,-455,0.28963630722194267
760,-445,0.3369388103052023
761,-435,0.15067962535944693
762,-425,-0.026383718937321277
763,-415,-0.19221637241087935
764,-405,-0.1913339787361337
765,-395,0.013368242501471714
766,-385,0.11581750154650991
767,-375,0.09341401428731555
768,-365,0.0476741271149121
769,-355,-0.026705079951413177
770,-345,-0.021024222357029033
771,-335,0.08245510623505306
772,-325,0.05307715420594407
773,-315,-0.13854093483292315
774,-305,-0.24790997952481786
775,-295,-0.25678902136057463
776,-285,-0.24872785693267263
777,-275,-0.21993728897568582
778,-265,-0.19788462389103634
779,-255,-0.1839718952220186
780,-245,-0.14749904355784066
781,-235,-0.08344543738852965
782,-225,-0.09368416609366442
783,-215,-0.19485381398764232
784,-205,-0.1690157398011748
785,-195,0.01207106827543375
