time,wu_tsi
-6895,-0.2460703870967791
-6885,-0.22472038709656772
-6875,-0.1648203870965972
-6865,-0.10912038709670924
-6855,-0.06607038709671542
-6845,-0.02637038709690387
-6835,0.03747961290332569
-6825,0.11412961290329804
-6815,0.19282961290332423
-6805,0.1613296129032733
-6795,0.06627961290337225
-6785,0.013479612903211091
-6775,0.07597961290321109
-6765,0.13717961290308267
-6755,0.06972961290307467
-6745,0.007179612903200905
-6735,0.02227961290350322
-6725,0.1111296129031416
-6715,0.20552961290309213
-6705,0.22207961290337153
-6695,0.1744796129032693
-6685,0.06472961290342027
-6675,-0.06387038709658555
-6665,-0.15342038709650296
-6655,-0.20027038709690714
-6645,-0.22697038709657136
-6635,-0.23077038709698172
-6625,-0.15697038709663502
-6615,-0.05757038709680273
-6605,0.07542961290323547
-6595,0.2006796129032864
-6585,0.2530796129033206
-6575,0.16812961290338535
-6565,0.09462961290319072
-6555,0.11532961290322419
-6545,0.15492961290306084
-6535,0.16437961290353087
-6525,0.17422961290321837
-6515,0.17292961290308995
-6505,0.11897961290333114
-6495,0.05172961290350031
-6485,0.06392961290316634
-6475,0.1253296129032151
-6465,0.17697961290355124
-6455,0.16767961290315725
-6445,0.0864296129034301
-6435,0.03187961290336716
-6425,2.9612903290399117e-05
-6415,-0.08197038709681692
-6405,-0.19302038709679437
-6395,-0.20147038709660592
-6385,-0.08527038709667067
-6375,0.09317961290321364
-6365,0.20052961290321036
-6355,0.15257961290330968
-6345,0.10027961290325038
-6335,0.07297961290328203
-6325,0.009779612903457746
-6315,-0.09722038709674052
-6305,-0.20307038709643166
-6295,-0.33597038709672233
-6285,-0.4720703870966645
-6275,-0.5247203870967496
-6265,-0.43732038709686094
-6255,-0.26102038709700537
-6245,-0.06857038709676999
-6235,0.06792961290329913
-6225,0.061329612903136876
-6215,-0.04767038709655935
-6205,-0.1309703870967951
-6195,-0.192020387096818
-6185,-0.2751703870969777
-6175,-0.28257038709693916
-6165,-0.19492038709677217
-6155,-0.09557038709658627
-6145,-0.03377038709663793
-6135,-0.05207038709636436
-6125,-0.12197038709678054
-6115,-0.1695703870966554
-6105,-0.1601203870968675
-6095,-0.09082038709698281
-6085,0.009829612903331508
-6075,0.06432961290329331
-6065,0.06837961290329986
-6055,0.11637961290330168
-6045,0.20237961290308704
-6035,0.2719796129031238
-6025,0.28327961290301573
-6015,0.2098296129031496
-6005,0.03212961290341809
-5995,-0.10102038709669614
-5985,-0.03777038709677072
-5975,0.14882961290322783
-5965,0.2520296129032431
-5955,0.19462961290332714
-5945,0.07177961290335588
-5935,-0.03732038709676999
-5925,-0.14577038709671797
-5915,-0.2299703870967278
-5905,-0.27372038709677327
-5895,-0.28012038709675835
-5885,-0.27127038709681983
-5875,-0.2261203870968984
-5865,-0.1613703870966674
-5855,-0.09867038709694498
-5845,-0.0032203870969169657
-5835,0.13317961290317726
-5825,0.27397961290330386
-5815,0.36202961290314306
-5805,0.43537961290326166
-5795,0.4717296129033457
-5785,0.4804796129035367
-5775,0.4440796129033515
-5765,0.3648296129033497
-5755,0.24732961290305866
-5745,0.12267961290331186
-5735,0.039879612903177986
-5725,0.03437961290296698
-5715,0.09842961290314634
-5705,0.1815296129032049
-5695,0.24942961290321364
-5685,0.29792961290308995
-5675,0.29732961290324056
-5665,0.22327961290329768
-5655,0.15557961290301137
-5645,0.24062961290337626
-5635,0.34152961290328676
-5625,0.21952961290321582
-5615,-0.012220387096704144
-5605,-0.20962038709672015
-5595,-0.36747038709677327
-5585,-0.455020387096738
-5575,-0.4077203870967878
-5565,-0.30682038709664994
-5555,-0.2211703870968904
-5545,-0.11602038709679618
-5535,0.06192961290321364
-5525,0.24712961290310886
-5515,0.4060796129033406
-5505,0.49467961290315543
-5495,0.32812961290323983
-5485,0.06342961290306448
-5475,-0.11087038709683839
-5465,-0.2079203870969195
-5455,-0.2676203870964855
-5445,-0.32327038709672706
-5435,-0.2552703870969708
-5425,-0.05612038709682565
-5415,0.13317961290317726
-5405,0.2230796129031205
-5395,0.32337961290295425
-5385,0.460979612903202
-5375,0.5722296129031292
-5365,0.5740296129031321
-5355,0.4963296129030823
-5345,0.336529612903405
-5335,0.0743796129029306
-5325,-0.17882038709672088
-5315,-0.33622038709677327
-5305,-0.4092703870967398
-5295,-0.4191703870967558
-5285,-0.40102038709687804
-5275,-0.3483203870966918
-5265,-0.28612038709661647
-5255,-0.24087038709672015
-5245,-0.1993703870969057
-5235,-0.1545203870966816
-5225,-0.08472038709669505
-5215,-0.027420387096753984
-5205,0.11947961290320563
-5195,0.2937796129033359
-5185,0.3940296129030685
-5175,0.42177961290303756
-5165,0.45037961290313433
-5155,0.45597961290332023
-5145,0.4491296129033344
-5135,0.45282961290331514
-5125,0.4541796129033173
-5115,0.4599296129033519
-5105,0.5122296129029564
-5095,0.5607296129032875
-5085,0.6079796129033639
-5075,0.5260796129032315
-5065,0.31777961290345047
-5055,0.13287961290325256
-5045,0.03492961290316998
-5035,0.04527961290341409
-5025,0.1716296129031889
-5015,0.3463796129030925
-5005,0.441879612903449
-4995,0.44232961290322237
-4985,0.3270296129030612
-4975,0.16792961290320818
-4965,0.11512961290327439
-4955,0.1463796129032744
-4945,0.22532961290335152
-4935,0.31402961290291387
-4925,0.39592961290327366
-4915,0.43917961290344465
-4905,0.38897961290331295
-4895,0.26482961290344065
-4885,0.10872961290328931
-4875,-0.04032038709669905
-4865,-0.14247038709663684
-4855,-0.1923203870967427
-4845,-0.25097038709668595
-4835,-0.3469703870966896
-4825,-0.40292038709685585
-4815,-0.38057038709666813
-4805,-0.33822038709672597
-4795,-0.3187203870970734
-4785,-0.3089203870970323
-4775,-0.1636203870968984
-4765,0.10997961290308922
-4755,0.30322961290335115
-4745,0.3601296129033926
-4735,0.38992961290318817
-4725,0.3661796129031245
-4715,0.321829612903457
-4705,0.2783296129032351
-4695,0.274479612902951
-4685,0.2858796129030452
-4675,0.3113796129034654
-4665,0.3125296129032904
-4655,0.2657296129034421
-4645,0.24492961290320636
-4635,0.26867961290304265
-4625,0.25857961290307685
-4615,0.2775796129033097
-4605,0.3059296129033555
-4595,0.2788796129032107
-4585,0.15337961290310886
-4575,0.1113296129030914
-4565,0.2025796129032642
-4555,0.3230796129034843
-4545,0.283379612903218
-4535,0.1098796129033417
-4525,-0.08362038709697117
-4515,-0.16052038709676708
-4505,-0.11272038709671506
-4495,0.02562961290345811
-4485,0.2057296129032693
-4475,0.3343796129031489
-4465,0.3939796129031947
-4455,0.28417961290324456
-4445,0.12307961290298408
-4435,-0.0034703870967405237
-4425,-0.13817038709680673
-4415,-0.22287038709669105
-4405,-0.1536203870969075
-4395,-0.03327038709699082
-4385,0.04097961290312924
-4375,0.07012961290320163
-4365,0.04017961290333005
-4355,-0.005870387097047569
-4345,0.07382961290318235
-4335,0.24047961290307285
-4325,0.33372961290319836
-4315,0.2972296129030383
-4305,0.22967961290328276
-4295,0.1606796129030954
-4285,0.17822961290335115
-4275,0.2426796129034301
-4265,0.24122961290322564
-4255,0.10927961290326493
-4245,-0.025370387096700142
-4235,-0.06147038709673325
-4225,0.010179612903129964
-4215,0.11747961290325293
-4205,0.2303296129030059
-4195,0.2668796129034945
-4185,0.21357961290345884
-4175,0.17452961290337043
-4165,0.10587961290343628
-4155,-0.014670387097112325
-4145,-0.035820387096691775
-4135,0.06137961290323801
-4125,0.1851796129030845
-4115,0.26042961290340827
-4105,0.21622961290336207
-4095,0.04712961290329076
-4085,-0.07232038709662447
-4075,-0.06612038709704393
-4065,0.005679612903577436
-4055,0.14047961290339117
-4045,0.3107296129030601
-4035,0.451779612903465
-4025,0.5219796129031238
-4015,0.5233796129029997
-4005,0.42357961290304047
-3995,0.2731796129032773
-3985,0.14462961290337262
-3975,0.10072961290347848
-3965,0.17267961290303901
-3955,0.27517961290323
-3945,0.3116296129035163
-3935,0.26827961290337043
-3925,0.2588296129031278
-3915,0.3023796129029961
-3905,0.242229612903202
-3895,0.10512961290328349
-3885,0.059029612903259476
-3875,0.13337961290335443
-3865,0.242229612903202
-3855,0.28437961290319436
-3845,0.20252961290316307
-3835,0.041279612903281304
-3825,-0.06817038709664303
-3815,-0.019170387096664854
-3805,0.16192961290289531
-3795,0.3425796129031369
-3785,0.37537961290308886
-3775,0.2950296129029084
-3765,0.21967961290329185
-3755,0.2007796129032613
-3745,0.20892961290314815
-3735,0.16462961290335443
-3725,0.1414296129032664
-3715,0.1321796129032009
-3705,0.11582961290309868
-3695,0.10647961290328567
-3685,0.15097961290348394
-3675,0.2139296129032573
-3665,0.27037961290329804
-3655,0.28362961290326894
-3645,0.2230796129031205
-3635,0.15642961290313906
-3625,0.14132961290306412
-3615,0.1190296129032049
-3605,0.113979612903222
-3595,0.1163796129030743
-3585,0.06912961290322528
-3575,0.01622961290308922
-3565,-0.03872038709687331
-3555,-0.030770387096708873
-3545,0.07167961290338098
-3535,0.1896796129035465
-3525,0.2792796129033377
-3515,0.34467961290329185
-3505,0.3288796129033926
-3495,0.2541296129031707
-3485,0.14377961290324492
-3475,0.0673796129033235
-3465,0.015129612903365341
-3455,-0.058170387096879494
-3445,-0.08017038709681401
-3435,0.051929612903450106
-3425,0.14497961290339845
-3415,0.06257961290339153
-3405,-0.03792038709661938
-3395,-0.1066703870967558
-3385,-0.16477038709672343
-3375,-0.20127038709665612
-3365,-0.23452038709660883
-3355,-0.27012038709676744
-3345,-0.28707038709671906
-3335,-0.26622038709660956
-3325,-0.2075703870966663
-3315,-0.14907038709657172
-3305,-0.11072038709676235
-3295,-0.02782038709688095
-3285,0.11927961290325584
-3275,0.19692961290343192
-3265,0.17397961290316744
-3255,0.11712961290299972
-3245,0.06722961290347484
-3235,0.05477961290307576
-3225,0.10357961290333151
-3215,0.12652961290291387
-3205,0.11687961290317617
-3195,0.11067961290314088
-3185,0.12667961290344465
-3175,0.1168296129033024
-3165,0.05237961290322346
-3155,0.0005296129033922625
-3145,-0.04367038709665394
-3135,-0.046570387096835475
-3125,0.017929612903344605
-3115,0.08922961290318199
-3105,0.17747961290319836
-3095,0.27037961290329804
-3085,0.26667961290308995
-3075,0.19362961290312342
-3065,0.13577961290320673
-3055,0.10607961290293133
-3045,0.09027961290325948
-3035,0.0697796129031758
-3025,0.04382961290298226
-3015,0.0038796129033471516
-3005,-0.02392038709672306
-2995,-0.018770387096765262
-2985,0.02912961290326166
-2975,0.040229612903203815
-2965,-0.02797038709672961
-2955,-0.15082038709670087
-2945,-0.23482038709653352
-2935,-0.2746703870966485
-2925,-0.2506203870968875
-2915,-0.10302038709687622
-2905,0.05432961290307503
-2895,0.08392961290314815
-2885,0.06847961290304738
-2875,0.015879612903290763
-2865,-0.1251703870966594
-2855,-0.2073703870967165
-2845,-0.18342038709693043
-2835,-0.06497038709676417
-2825,0.14457961290327148
-2815,0.3329296129031718
-2805,0.32117961290305175
-2795,0.14402961290329586
-2785,-0.04007038709664812
-2775,-0.18482038709680637
-2765,-0.3409203870969577
-2755,-0.4959703870968042
-2745,-0.5930203870968853
-2735,-0.6163203870967209
-2725,-0.6163703870965946
-2715,-0.5986203870966165
-2705,-0.5629703870968115
-2695,-0.5305703870965317
-2685,-0.4993203870965317
-2675,-0.4549203870967631
-2665,-0.35252038709677436
-2655,-0.146470387096997
-2645,0.11142961290329367
-2635,0.17557961290344792
-2625,-0.02427038709674889
-2615,-0.17602038709674162
-2605,-0.08357038709709741
-2595,0.14472961290312014
-2585,0.3421796129030099
-2575,0.39947961290317835
-2565,0.31417961290344465
-2555,0.2789296129030845
-2545,0.2792796129031103
-2535,0.30172961290304556
-2525,0.27652961290345957
-2515,0.16052961290347412
-2505,0.006329612903073212
-2495,-0.09812038709674198
-2485,-0.05167038709691951
-2475,0.06732961290344974
-2465,0.17662961290329804
-2455,0.2586796129032791
-2445,0.23212961290346357
-2435,0.18332961290320782
-2425,0.24007961290294588
-2415,0.3906796129031136
-2405,0.4304796129033548
-2395,0.3640796129031969
-2385,0.3391796129033082
-2375,0.2664296129032664
-2365,0.08142961290354833
-2355,-0.16587038709667468
-2345,-0.3204703870967478
-2335,-0.3930703870967136
-2325,-0.4400703870965117
-2315,-0.5006203870966601
-2305,-0.5251203870966492
-2295,-0.45472038709635854
-2285,-0.2993703870970421
-2275,-0.11802038709652152
-2265,0.006429612903275483
-2255,0.10107961290304956
-2245,0.22152961290316853
-2235,0.31782961290309686
-2225,0.35382961290315507
-2215,0.297679612903039
-2205,0.1999296129031336
-2195,0.15722961290316562
-2185,0.156129612902987
-2175,0.24837961290290878
-2165,0.31047961290323656
-2155,0.24417961290305357
-2145,0.20637961290321982
-2135,0.18142961290323
-2125,0.11827961290305211
-2115,0.05582961290315325
-2105,0.04197961290333296
-2095,0.08147961290319472
-2085,0.17137961290313797
-2075,0.23737961290339626
-2065,0.21292961290350831
-2055,0.1646796129032282
-2045,0.17167961290306266
-2035,0.21112961290327803
-2025,0.23972961290314743
-2015,0.19757961290338244
-2005,0.14102961290313942
-1995,0.1407296129034421
-1985,0.17747961290342573
-1975,0.19462961290309977
-1965,0.16997961290303465
-1955,0.18067961290353196
-1945,0.18647961290344028
-1935,0.17687961290334897
-1925,0.07522961290328567
-1915,-0.008270387096672493
-1905,-0.07762038709688568
-1895,-0.09167038709665576
-1885,-0.02137038709679473
-1875,-0.03877038709674707
-1865,-0.10082038709674634
-1855,-0.13507038709690278
-1845,-0.16092038709666667
-1835,-0.14137038709691296
-1825,-0.07157038709692642
-1815,0.03467961290311905
-1805,0.11687961290340354
-1795,0.1342796129031285
-1785,0.15237961290335988
-1775,0.17767961290314815
-1765,0.22417961290329913
-1755,0.25492961290342464
-1745,0.21942961290324092
-1735,0.13277961290327767
-1725,0.042679612902929875
-1715,-0.07022038709669687
-1705,-0.18997038709699154
-1695,-0.2455203870965761
-1685,-0.18287038709672743
-1675,-0.00962038709690205
-1665,0.21112961290327803
-1655,0.4145796129032533
-1645,0.5043296129031205
-1635,0.39837961290345447
-1625,0.24022961290302192
-1615,0.14237961290291423
-1605,0.1399796129032893
-1595,0.17627961290349958
-1585,0.19912961290333442
-1575,0.1535796129035134
-1565,0.07882961290329149
-1555,2.9612903290399117e-05
-1545,-0.07367038709685403
-1535,-0.13792038709698318
-1525,-0.17127038709713815
-1515,-0.15027038709672524
-1505,-0.08202038709669068
-1495,-0.027170387096930426
-1485,-0.012920387096983177
-1475,0.04722961290326566
-1465,0.17072961290318744
-1455,0.27087961290317253
-1445,0.30522961290330386
-1435,0.2754796129033821
-1425,0.1907796129032704
-1415,0.07717961290336461
-1405,0.02357961290294952
-1395,-0.023870387096621926
-1385,-0.11377038709656517
-1375,-0.14502038709656517
-1365,-0.15497038709668232
-1355,-0.17332038709673725
-1345,-0.16597038709664957
-1335,-0.11367038709659028
-1325,-0.07572038709690787
-1315,-0.1144203870965157
-1305,-0.2614203870966776
-1295,-0.4330703870966772
-1285,-0.5281203870965783
-1275,-0.5067703870965943
-1265,-0.40852038709704175
-1255,-0.3155203870967398
-1245,-0.2620703870966281
-1235,-0.194170387096392
-1225,-0.12347038709663138
-1215,0.032229612903165616
-1205,0.21962961290319072
-1195,0.17572961290329658
-1185,0.05147961290344938
-1175,-0.018420387096966806
-1165,-0.027520387096728882
-1155,0.09392961290336643
-1145,0.13877961290336316
-1135,0.14497961290317107
-1125,0.1545796129032624
-1115,0.20282961290331514
-1105,0.2199296129031154
-1095,0.1381796129032864
-1085,0.0751296129030834
-1075,-0.030120387096985723
-1065,-0.16132038709679364
-1055,-0.24497038709682784
-1045,-0.16647038709675144
-1035,0.01642961290326639
-1025,0.17687961290334897
-1015,0.2101796129034028
-1005,0.24362961290330531
-995,0.1898296129031678
-985,0.04282961290300591
-975,-0.10637038709683111
-965,-0.11532038709651715
-955,-0.08522038709656954
-945,-0.1954703870967478
-935,-0.2861203870970712
-925,-0.4434703870967951
-915,-0.5447703870966052
-905,-0.5452703870969344
-895,-0.44837038709670196
-885,-0.2990203870967889
-875,-0.12637038709681292
-865,0.02007961290314597
-855,0.08997961290310741
-845,0.06962961290309977
-835,0.010779612902979352
-825,0.00312961290342173
-815,0.05617961290317908
-805,0.009779612903457746
-795,-0.09852038709664157
-785,-0.1068703870967056
-775,-0.09247038709668232
-765,-0.09447038709663502
-755,-0.049570387096764534
-745,-0.021870387096896593
-735,-0.09727038709684166
-725,-0.13427038709642147
-715,-0.12677038709648514
-705,-0.07187038709662374
-695,-0.10782038709680819
-685,-0.33892038709677763
-675,-0.516570387096408
-665,-0.5676703870967685
-655,-0.5853203870967718
-645,-0.6100703870965845
-635,-0.6074703870967824
-625,-0.55232038709687
-615,-0.4150703870968755
-605,-0.18737038709696208
-595,0.03592961290337371
-585,0.1228296129033879
-575,-0.03992038709679946
-565,-0.2591203870968002
-555,-0.3471703870966394
-545,-0.4391703870967376
-535,-0.5392703870966216
-525,-0.6102703870967616
-515,-0.7346703870966849
-505,-0.8786703870966903
-495,-0.8171703870966667
-485,-0.696670387096674
-475,-0.6315703870970992
-465,-0.5894203870966521
-455,-0.5696203870966201
-445,-0.6101703870967867
-435,-0.6419703870969897
-425,-0.6227703870965797
-415,-0.49222038709672233
-405,-0.34422038709681146
-395,-0.24972038709688604
-385,-0.20522038709691515
-375,-0.1620203870968453
-365,-0.08392038709666849
-355,0.009429612903204543
-345,0.022779612903150337
-335,-0.03982038709659719
-325,-0.14862038709679837
-315,-0.297670387096332
-305,-0.38952038709658154
-295,-0.45972038709669505
-285,-0.5894703870965259
-275,-0.6605703870966408
-265,-0.7066203870967911
-255,-0.7238703870966674
-245,-0.5700203870967471
-235,-0.3758203870966099
-225,-0.08362038709697117
-215,0.11617961290335188
-205,0.09527961290336862
