,time,tian22ht115kaallgmst_temp_detrendedlinear
97,-6975.0,-0.09206098569323551
98,-6965.0,-0.22781072687258508
99,-6955.0,-0.1839149297218583
100,-6945.0,-0.30153722949495787
101,-6935.0,-0.12216436630419025
102,-6925.0,-0.12071565930238926
103,-6915.0,0.15348962423749946
104,-6905.0,-0.2388547748398011
105,-6895.0,-0.17418127535752959
106,-6885.0,0.02855660858518938
107,-6875.0,-0.26628794308000003
108,-6865.0,-0.09689814263337482
109,-6855.0,-0.21075819722825173
110,-6845.0,0.1256428642047016
111,-6835.0,-0.10818751204544874
112,-6825.0,-0.08042502330536472
113,-6815.0,-0.004699392170262939
114,-6805.0,0.08473244624023302
115,-6795.0,-0.14283610444839745
116,-6785.0,-0.01923220793243452
117,-6775.0,-0.037289955398405183
118,-6765.0,0.04415104591491925
119,-6755.0,-0.03123874043044772
120,-6745.0,-0.2017794743466137
121,-6735.0,-0.12830451459823067
122,-6725.0,-0.02733417063353727
123,-6715.0,-0.13022697058974408
124,-6705.0,0.2680418047714337
125,-6695.0,-0.18827983582197838
126,-6685.0,0.23167167879701012
127,-6675.0,-0.18486553033888242
128,-6665.0,-0.16071746725797986
129,-6655.0,-0.06629695849836637
130,-6645.0,-0.24029571548581963
131,-6635.0,-0.05014633251966316
132,-6625.0,0.19737609732149153
133,-6615.0,-0.2844792194193815
134,-6605.0,0.027888295565819732
135,-6595.0,0.128534390262935
136,-6585.0,0.06698432559725909
137,-6575.0,-0.2859351772398071
138,-6565.0,-0.37340706349972486
139,-6555.0,-0.014477353690308448
140,-6545.0,-0.020991827230496085
141,-6535.0,0.0009313136702306934
142,-6525.0,-0.2429011988103884
143,-6515.0,-0.10248402409618507
144,-6505.0,-0.008395393998679168
145,-6495.0,-0.021728638901175046
146,-6485.0,-0.09947304713374727
147,-6475.0,-0.07713982627696403
148,-6465.0,-0.06325806721217475
149,-6455.0,0.027112186725664955
150,-6445.0,-0.09131787519343426
151,-6435.0,-0.01379742899485592
152,-6425.0,-0.08992535926111778
153,-6415.0,0.062123781090292596
154,-6405.0,-0.19600907776484
155,-6395.0,-0.1861785271961427
156,-6385.0,-0.05498338312158779
157,-6375.0,0.024800132229826133
158,-6365.0,-0.19040593829522656
159,-6355.0,-0.14264776016305625
160,-6345.0,0.22471433795202955
161,-6335.0,-0.12047086617898373
162,-6325.0,0.02487775842535811
163,-6315.0,-0.17714757937264558
164,-6305.0,-0.16221773223412406
165,-6295.0,0.04256578311728809
166,-6285.0,0.004311120978464089
167,-6275.0,0.0801635907976479
168,-6265.0,0.15369481733070067
169,-6255.0,-0.030210708455584268
170,-6245.0,0.3352850490222927
171,-6235.0,-0.1276074076111584
172,-6225.0,-0.054906831407697254
173,-6215.0,0.12877187132164458
174,-6205.0,-0.22055704771415208
175,-6195.0,0.008041622666556947
176,-6185.0,-0.21296850974814596
177,-6175.0,-0.06576022022681194
178,-6165.0,-0.06225348405020803
179,-6155.0,-0.0077900217993800425
180,-6145.0,-0.03596816111105561
181,-6135.0,0.023598412406860447
182,-6125.0,0.05662613704782338
183,-6115.0,0.08558453338067906
184,-6105.0,-0.10938552182454764
185,-6095.0,-0.23225493768651972
186,-6085.0,0.14008915505747233
187,-6075.0,-0.13246135211308996
188,-6065.0,0.019947323455607346
189,-6055.0,-0.031794200865833844
190,-6045.0,-0.014715725492449039
191,-6035.0,-0.05158851354680216
192,-6025.0,0.23230610104777583
193,-6015.0,0.10819214020289891
194,-6005.0,0.1996371850953249
195,-5995.0,0.050540771857868094
196,-5985.0,-0.04870803853535044
197,-5975.0,-0.06578636247837011
198,-5965.0,0.1572037492475502
199,-5955.0,-0.11234459117496165
200,-5945.0,-0.12985874428058075
201,-5935.0,-0.2179266769882524
202,-5925.0,-0.10988769899035589
203,-5915.0,-0.07941486784304708
204,-5905.0,0.12460856907818929
205,-5895.0,0.12300361091885925
206,-5885.0,-0.022346769603753813
207,-5875.0,-0.09000130356874791
208,-5865.0,-0.10988819837358754
209,-5855.0,0.14311976613553767
210,-5845.0,-0.10511967536119293
211,-5835.0,0.036106215173319356
212,-5825.0,0.027738752436354375
213,-5815.0,-0.25447819760530166
214,-5805.0,0.13538298498243861
215,-5795.0,-0.10187680410950861
216,-5785.0,-0.02783822284012949
217,-5775.0,-0.24644318862885228
218,-5765.0,-0.09955151898056691
219,-5755.0,0.3861806352868591
220,-5745.0,-0.12920968511612507
221,-5735.0,-8.5921656804544e-05
222,-5725.0,0.2883796539363068
223,-5715.0,-0.13052934322448806
224,-5705.0,-0.2613991329267886
225,-5695.0,-0.056525972189636065
226,-5685.0,-0.01155252306136667
227,-5675.0,-0.16550504591796233
228,-5665.0,0.08309217487778398
229,-5655.0,0.04435209251190919
230,-5645.0,-0.12906969151412007
231,-5635.0,-0.12076883454894016
232,-5625.0,-0.08755132871901239
233,-5615.0,-0.08353056208586374
234,-5605.0,-0.18619448020613127
235,-5595.0,-0.05796526325559981
236,-5585.0,-0.13623228501356266
237,-5575.0,-0.09894831189847864
238,-5565.0,0.08916593007646689
239,-5555.0,0.12517197960756477
240,-5545.0,-0.05352266971387287
241,-5535.0,0.003986828303553125
242,-5525.0,0.236037799709651
243,-5515.0,-0.004283283937960292
244,-5505.0,0.06136582436999305
245,-5495.0,0.03310471539279192
246,-5485.0,-0.15176688247601255
247,-5475.0,0.11439225085635663
248,-5465.0,-0.09008784463207675
249,-5455.0,0.2895003582193354
250,-5445.0,-0.10024909304302199
251,-5435.0,-0.20035811766963896
252,-5425.0,0.04206883029896069
253,-5415.0,0.027585454170880652
254,-5405.0,-0.09938666860026935
255,-5395.0,-0.11082877733332985
256,-5385.0,-0.004287068012191142
257,-5375.0,-0.06149219249232374
258,-5365.0,0.038589327009479035
259,-5355.0,0.1352767196191884
260,-5345.0,-0.29407596498056954
261,-5335.0,-0.02816001859888395
262,-5325.0,0.15598026249959673
263,-5315.0,0.2169353858222003
264,-5305.0,0.1375325379533976
265,-5295.0,-0.07155475815759438
266,-5285.0,-0.15900757093118223
267,-5275.0,-0.1483654435192232
268,-5265.0,-0.005923618231289396
269,-5255.0,-0.21938827945458783
270,-5245.0,-0.052932934879541094
271,-5235.0,0.10306823183905678
272,-5225.0,-0.08976463922310529
273,-5215.0,-0.06807991690148008
274,-5205.0,-0.19023216967750933
275,-5195.0,-0.027798469694749528
276,-5185.0,0.3208801948876179
277,-5175.0,-0.10689797341575691
278,-5165.0,-0.11636597631385648
279,-5155.0,-0.28347825106254554
280,-5145.0,-0.2676757919245105
281,-5135.0,-0.2765992467879457
282,-5125.0,0.04128908881493487
283,-5115.0,0.022006823526696806
284,-5105.0,-0.07820138322882464
285,-5095.0,-0.0872631208681387
286,-5085.0,0.2508612300545625
287,-5075.0,-0.11767087501638862
288,-5065.0,-0.057180191085876686
289,-5055.0,0.11877756437784015
290,-5045.0,0.032565481889895054
291,-5035.0,0.017925703173922614
292,-5025.0,-0.11275335166509493
293,-5015.0,0.14061319438699904
294,-5005.0,-0.053397464455921195
295,-4995.0,-0.016821117683614162
296,-4985.0,0.15165124807063002
297,-4975.0,0.14521592949870055
298,-4965.0,-0.016570074192856055
299,-4955.0,0.0982037518275014
300,-4945.0,0.1177026526159235
301,-4935.0,0.08866334539653309
302,-4925.0,0.023194632964742112
303,-4915.0,0.2443079136359767
304,-4905.0,0.0411858503741076
305,-4895.0,0.04255254138469766
306,-4885.0,-0.003258082363011283
307,-4875.0,-0.15365244634509523
308,-4865.0,0.24380093747555343
309,-4855.0,-0.0056162918019389
310,-4845.0,0.3096914011007392
311,-4835.0,0.15157322883008106
312,-4825.0,-0.06563365041079372
313,-4815.0,0.32158490064618483
314,-4805.0,0.08254174058255614
315,-4795.0,0.12507664448377298
316,-4785.0,0.01920265861447845
317,-4775.0,-0.08912417759660762
318,-4765.0,0.37322960447843734
319,-4755.0,-0.13253909574632416
320,-4745.0,0.026063694507431734
321,-4735.0,0.0333326758622583
322,-4725.0,0.17142479259306498
323,-4715.0,0.03236770888441853
324,-4705.0,-0.12543002881592535
325,-4695.0,-0.08295902109391307
326,-4685.0,0.2047150048165829
327,-4675.0,0.07743770626418467
328,-4665.0,0.1537412640350304
329,-4655.0,0.023455123014372248
330,-4645.0,0.06453471990875137
331,-4635.0,-0.1308654424131781
332,-4625.0,-0.011623652220455583
333,-4615.0,-0.038065150601955366
334,-4605.0,0.04733932117035167
335,-4595.0,0.3522386125837773
336,-4585.0,0.0796995495050119
337,-4575.0,0.017569650854959207
338,-4565.0,-0.18607788695525151
339,-4555.0,-0.2741877813328433
340,-4545.0,0.10855803718019175
341,-4535.0,-0.25101715871107544
342,-4525.0,-0.07223748094511251
343,-4515.0,0.14772852952348536
344,-4505.0,-0.21116097453428218
345,-4495.0,-0.10518193305982493
346,-4485.0,-0.05977646946622528
347,-4475.0,-0.22151574311627797
348,-4465.0,0.09232996705935115
349,-4455.0,-0.11561482722058614
350,-4445.0,-0.09538445823147867
351,-4435.0,-0.03467729023113897
352,-4425.0,-0.09829110611752334
353,-4415.0,-0.18447267102734166
354,-4405.0,-0.10071996317104848
355,-4395.0,-0.1599878851975678
356,-4385.0,0.12946474331302404
357,-4375.0,0.021104528500861974
358,-4365.0,-0.11286088803249328
359,-4355.0,-0.041577471863210036
360,-4345.0,0.25785535836857143
361,-4335.0,0.1619682499406867
362,-4325.0,-0.01279630752284433
363,-4315.0,-0.11299020916361968
364,-4305.0,-0.022054426356152845
365,-4295.0,-0.1649481418397034
366,-4285.0,-0.0014396509023537618
367,-4275.0,0.1324772796712228
368,-4265.0,0.06240708866277522
369,-4255.0,0.1815077350566643
370,-4245.0,0.1717307416800491
371,-4235.0,0.01364880903341259
372,-4225.0,0.18506707475103568
373,-4215.0,0.3085937236473697
374,-4205.0,0.12722401786840898
375,-4195.0,0.08919442286825863
376,-4185.0,0.14131661467230572
377,-4175.0,0.04309491151785849
378,-4165.0,-0.13826239649498717
379,-4155.0,0.3258451926479271
380,-4145.0,-0.03675315082634789
381,-4135.0,-0.07553328751350818
382,-4125.0,-0.0862925654360236
383,-4115.0,0.0038468993172440236
384,-4105.0,-0.035896448429490135
385,-4095.0,0.24555389889213686
386,-4085.0,-0.027329440614847655
387,-4075.0,0.08330257784935391
388,-4065.0,-0.08720477746573785
389,-4055.0,0.14411567941399284
390,-4045.0,0.044467279482200084
391,-4035.0,0.16793956894249717
392,-4025.0,-0.0018038932451514
393,-4015.0,0.07367855093926678
394,-4005.0,0.01656593286782737
395,-3995.0,0.17028400327294868
396,-3985.0,-0.10497684630483839
397,-3975.0,0.13239944248407198
398,-3965.0,0.19844051093607007
399,-3955.0,0.15478423746912284
400,-3945.0,0.05056869123606056
401,-3935.0,-0.032691769242607194
402,-3925.0,-0.08373520396443723
403,-3915.0,0.11752925315943585
404,-3905.0,0.11808341365244779
405,-3895.0,-0.11017464356694084
406,-3885.0,-0.14727154508564766
407,-3875.0,0.333716079457659
408,-3865.0,0.21214175331737195
409,-3855.0,-0.004269761543620021
410,-3845.0,0.06250372878337807
411,-3835.0,-0.0695724589291764
412,-3825.0,-0.11602204446887754
413,-3815.0,0.15129866418087268
414,-3805.0,-0.09132077456927767
415,-3795.0,0.22513704955898817
416,-3785.0,-0.04480420468188484
417,-3775.0,-0.22143987115420494
418,-3765.0,0.34826235299847674
419,-3755.0,0.04926645703396915
420,-3745.0,0.25905104050061567
421,-3735.0,0.07659223865231901
422,-3725.0,0.03914438498517647
423,-3715.0,0.12382501795133649
424,-3705.0,0.008737584511241181
425,-3695.0,-0.035179042044083175
426,-3685.0,0.030513935282423077
427,-3675.0,-0.033993473438432176
428,-3665.0,-0.04987493611436378
429,-3655.0,-0.11225946580689694
430,-3645.0,0.057678697371663645
431,-3635.0,0.23524053303557402
432,-3625.0,-0.2665303644548107
433,-3615.0,0.010395751909783257
434,-3605.0,0.1554420617558243
435,-3595.0,0.23775090669707843
436,-3585.0,0.2636880627955609
437,-3575.0,0.04763131478027205
438,-3565.0,-0.01438795764907752
439,-3555.0,-0.10972574967071225
440,-3545.0,0.04050473375930963
441,-3535.0,0.010358210658573341
442,-3525.0,-0.19729094458327623
443,-3515.0,-0.22395274173186408
444,-3505.0,0.125227555540933
445,-3495.0,0.2204577337951772
446,-3485.0,0.04271389776719303
447,-3475.0,0.18204293008637862
448,-3465.0,-0.12536723437177955
449,-3455.0,0.0620288908429103
450,-3445.0,-0.02460948406446839
451,-3435.0,-0.2895449018185232
452,-3425.0,0.07472919886003737
453,-3415.0,-0.06986873262693116
454,-3405.0,-0.0011087386988570813
455,-3395.0,0.12972114811251245
456,-3385.0,-0.11313194084515743
457,-3375.0,0.08448757304140742
458,-3365.0,-0.09539249345532497
459,-3355.0,-0.17076225264004563
460,-3345.0,0.012869720047792299
461,-3335.0,0.2184524144763511
462,-3325.0,0.29242137752063435
463,-3315.0,0.20278560423679082
464,-3305.0,0.0335084887898649
465,-3295.0,0.2699101224274081
466,-3285.0,0.1960452613139747
467,-3275.0,-0.09334045856410356
468,-3265.0,-0.03076408890361293
469,-3255.0,0.14762267504399063
470,-3245.0,0.19549147939686584
471,-3235.0,-0.22188782416041342
472,-3225.0,-0.057397048677167106
473,-3215.0,-0.25727566558893855
474,-3205.0,0.12524127108815364
475,-3195.0,-0.11214440301355921
476,-3185.0,-0.30847725881693044
477,-3175.0,-0.17551495623407476
478,-3165.0,0.15578871597768895
479,-3155.0,0.03490485004247823
480,-3145.0,0.2948670076668396
481,-3135.0,-0.14957852666436722
482,-3125.0,-0.10078275087594335
483,-3115.0,0.07266302643835765
484,-3105.0,0.1803262567555901
485,-3095.0,0.1451080936402036
486,-3085.0,-0.31504350300789596
487,-3075.0,0.0375843269187115
488,-3065.0,-0.2086905454862258
489,-3055.0,-0.1000269108110814
490,-3045.0,0.24250723015067877
491,-3035.0,-0.08589235233726633
492,-3025.0,0.052201671742171385
493,-3015.0,-0.34059095426383657
494,-3005.0,-0.20920889002326604
495,-2995.0,-0.06447443167868805
496,-2985.0,-0.1163199065006193
497,-2975.0,-0.21721380508963684
498,-2965.0,-0.11274443005805068
499,-2955.0,-0.09167387399618754
500,-2945.0,0.03024488000268377
501,-2935.0,0.004945883452238675
502,-2925.0,0.08261701019281098
503,-2915.0,0.12077645633035239
504,-2905.0,0.06661164557092647
505,-2895.0,-0.05917506002492878
506,-2885.0,0.004983455326485142
507,-2875.0,0.09814511398844239
508,-2865.0,-0.2323439689267488
509,-2855.0,0.007263917762553973
510,-2845.0,0.1088293545006831
511,-2835.0,0.4007777486973101
512,-2825.0,0.12392903138270484
513,-2815.0,0.09395035496165605
514,-2805.0,0.14900318794001954
515,-2795.0,-0.10797667866657434
516,-2785.0,0.13340599592555868
517,-2775.0,0.039556889511834115
518,-2765.0,0.16615913807857474
519,-2755.0,0.03118378044414527
520,-2745.0,-0.0304120605887217
521,-2735.0,0.3255641198627899
522,-2725.0,-0.06787891202700891
523,-2715.0,-0.1289759813923954
524,-2705.0,-0.15411476065768248
525,-2695.0,0.0753584290711693
526,-2685.0,-0.14538658188356912
527,-2675.0,-0.09817485913470136
528,-2665.0,0.130357054043861
529,-2655.0,-0.07936634283617394
530,-2645.0,0.006972729766214769
531,-2635.0,0.009355083923775709
532,-2625.0,-0.004929927946490054
533,-2615.0,-0.10004169915513828
534,-2605.0,0.011810068759752212
535,-2595.0,0.0768364277390905
536,-2585.0,-0.13074692397492704
537,-2575.0,0.0177154472724812
538,-2565.0,-0.05940716530579593
539,-2555.0,0.2516500011686631
540,-2545.0,0.2610285101113803
541,-2535.0,-0.08347767790634641
542,-2525.0,-0.12086258906860792
543,-2515.0,0.052320927808684914
544,-2505.0,-0.008508159073793209
545,-2495.0,0.05577719496170097
546,-2485.0,0.3237549852154551
547,-2475.0,0.22778586079635943
548,-2465.0,0.03652655235626767
549,-2455.0,-0.025152258342126643
550,-2445.0,0.0859146356103615
551,-2435.0,0.192478279440774
552,-2425.0,0.2189122998581059
553,-2415.0,0.13017011940873502
554,-2405.0,0.22242864849305555
555,-2395.0,-0.07157666977369459
556,-2385.0,0.15851354723787026
557,-2375.0,-0.021926326082592595
558,-2365.0,0.16506544122194278
559,-2355.0,-0.04716707278455523
560,-2345.0,0.3671901882943942
561,-2335.0,-0.01817236111249443
562,-2325.0,0.19193456427309563
563,-2315.0,-0.08026212972607816
564,-2305.0,0.2838088383230879
565,-2295.0,0.2357418211427582
566,-2285.0,0.03845529102298073
567,-2275.0,0.08277261222155907
568,-2265.0,-0.030946298574489717
569,-2255.0,0.33145764676959466
570,-2245.0,0.13540612488956327
571,-2235.0,-0.08167963771312792
572,-2225.0,0.06883599433750298
573,-2215.0,-0.1991673936924343
574,-2205.0,-0.2713242241051823
575,-2195.0,-0.20511435529918387
576,-2185.0,0.07835587422459334
577,-2175.0,0.09539524895100548
578,-2165.0,-0.038203002970531585
579,-2155.0,0.04882557616261707
580,-2145.0,-0.023262589699351466
581,-2135.0,0.19388245214132027
582,-2125.0,-0.15005248496088264
583,-2115.0,-0.09817729480478476
584,-2105.0,-0.09315993851099158
585,-2095.0,-0.05388278607462027
586,-2085.0,-0.15331756295953625
587,-2075.0,0.0017203926994930896
588,-2065.0,0.0659723681339095
589,-2055.0,-0.2964924609360633
590,-2045.0,0.23740596835577854
591,-2035.0,0.1006491470983022
592,-2025.0,0.12600646921240788
593,-2015.0,-0.005540429254537571
594,-2005.0,-0.08723591017998267
595,-1995.0,-0.16895141826607407
596,-1985.0,0.05286948874793751
597,-1975.0,-0.1592314182028982
598,-1965.0,-0.04644409578361497
599,-1955.0,-0.20721252897956965
600,-1945.0,-0.17598248042503073
601,-1935.0,0.17183120155235798
602,-1925.0,0.19189181651314335
603,-1915.0,0.15412448195000472
604,-1905.0,0.15422087877114343
605,-1895.0,-0.07307206004004385
606,-1885.0,0.11891314598519465
607,-1875.0,-0.2549499985144674
608,-1865.0,-0.11198651337546117
609,-1855.0,-0.22313145719152772
610,-1845.0,-0.26024743219656443
611,-1835.0,-0.1286622353265976
612,-1825.0,-0.20454602496785945
613,-1815.0,0.0519657389797441
614,-1805.0,0.2802229939551779
615,-1795.0,-0.1620710511182164
616,-1785.0,-0.2707393027345777
617,-1775.0,-0.21771588870152847
618,-1765.0,0.05356829040720967
619,-1755.0,-0.000980851101731517
620,-1745.0,0.06717260596110819
621,-1735.0,-0.1332524663339676
622,-1725.0,0.002568951849475809
623,-1715.0,-0.14105623183475657
624,-1705.0,0.15980520252300146
625,-1695.0,0.00217912619960714
626,-1685.0,-0.17378133885669556
627,-1675.0,-0.21107469728458028
628,-1665.0,0.009109704602472846
629,-1655.0,-0.09914846705783198
630,-1645.0,-0.0525213466649177
631,-1635.0,-0.12439112110842743
632,-1625.0,-0.17258020860125534
633,-1615.0,0.09258233507046931
634,-1605.0,-0.009116464641595101
635,-1595.0,0.06423451744565334
636,-1585.0,0.0059536483366162685
637,-1575.0,-0.0634318045126534
638,-1565.0,-0.019819248633899278
639,-1555.0,0.017910090386944688
640,-1545.0,-0.22191698996476816
641,-1535.0,0.018418550227950803
642,-1525.0,-0.17137496078782632
643,-1515.0,-0.022288886537488395
644,-1505.0,-0.03398085794144734
645,-1495.0,0.022187773987113246
646,-1485.0,-0.007394173918314095
647,-1475.0,0.2538459072900334
648,-1465.0,-0.06514186336929839
649,-1455.0,0.08185089575652782
650,-1445.0,-0.15212634633835087
651,-1435.0,0.14853004804138337
652,-1425.0,0.16905605606857144
653,-1415.0,-0.1305959678256201
654,-1405.0,0.06712845023575298
655,-1395.0,-0.034953726551508524
656,-1385.0,-0.16730934083877003
657,-1375.0,0.03529693604828843
658,-1365.0,-0.2590250020915139
659,-1355.0,-0.0158866130828752
660,-1345.0,0.29504466838182
661,-1335.0,0.12394126661897076
662,-1325.0,-0.11650093366682412
663,-1315.0,-0.07603454935789422
664,-1305.0,-0.0703515283912477
665,-1295.0,-0.2803915451443313
666,-1285.0,-0.09289337677777887
667,-1275.0,-0.15721005063535465
668,-1265.0,-0.23713360468091516
669,-1255.0,0.012949440699793868
670,-1245.0,-0.08565754687848326
671,-1235.0,-0.20302140091183496
672,-1225.0,-0.08126477154675449
673,-1215.0,-0.0932724091494439
674,-1205.0,-0.0720778754264515
675,-1195.0,0.08255190762515596
676,-1185.0,0.23978712890918175
677,-1175.0,-0.030753986476710793
678,-1165.0,-0.14782410882061114
679,-1155.0,-0.1477362950683201
680,-1145.0,-0.12349191088145872
681,-1135.0,-0.0885015244973335
682,-1125.0,0.06254339679890109
683,-1115.0,-0.17602006508357348
684,-1105.0,-0.02905114781565743
685,-1095.0,-0.3072922296322176
686,-1085.0,0.021634886183061752
687,-1075.0,-0.24078664607294797
688,-1065.0,-0.11610319023081317
689,-1055.0,-0.18042177143701998
690,-1045.0,0.03423227308919685
691,-1035.0,-0.19532182752618965
692,-1025.0,0.13005857350637484
693,-1015.0,-0.023183461984498166
694,-1005.0,0.06178231960226377
695,-995.0,0.1070323342822892
696,-985.0,0.03901921877432457
697,-975.0,-0.06096678186547422
698,-965.0,-0.075597977512599
699,-955.0,-0.170429368472222
700,-945.0,-0.20301825149727648
701,-935.0,0.3058033116446648
702,-925.0,0.08077058096335854
703,-915.0,0.08210675439582538
704,-905.0,0.28152394436881956
705,-895.0,0.03828080261573774
706,-885.0,0.2132486441390231
707,-875.0,-0.04449988396659421
708,-865.0,0.3166289988164568
709,-855.0,0.09445824475868747
710,-845.0,-0.005133888388435537
711,-835.0,-0.05377215648429079
712,-825.0,0.0024498812059885466
713,-815.0,-0.29813388249533546
714,-805.0,-0.0026292367728295574
715,-795.0,0.27380382997018415
716,-785.0,0.15152092381280546
717,-775.0,0.3266985736857002
718,-765.0,0.021974909776858453
719,-755.0,0.18498653639536222
720,-745.0,-0.009785154552057307
721,-735.0,0.2134977351890015
722,-725.0,0.07097976738611678
723,-715.0,-0.12060283664723848
724,-705.0,-0.09203830780705502
725,-695.0,-0.17009933591267767
726,-685.0,-0.011273385868882713
727,-675.0,-0.030244753329970564
728,-665.0,-0.24572834308109748
729,-655.0,-0.40126968734882773
730,-645.0,-0.25551670483432964
731,-635.0,-0.20502815713428646
732,-625.0,-0.09062912512027665
733,-615.0,-0.009679266079901439
734,-605.0,-0.020017019954565285
735,-595.0,0.12221785800671014
736,-585.0,0.174065391607634
737,-575.0,-0.11801922658587571
738,-565.0,0.17458243451748778
739,-555.0,-0.054953546285885224
740,-545.0,-0.2887267020770512
741,-535.0,-0.1160123929634338
742,-525.0,-0.013226253100304675
743,-515.0,-0.1468645593431308
744,-505.0,0.00682013246091806
745,-495.0,-0.08691071833757391
746,-485.0,0.044313989640789586
747,-475.0,-0.0953706117680504
748,-465.0,0.12991117934019591
749,-455.0,-0.018031287974409338
750,-445.0,0.11025419576079187
751,-435.0,-0.0428180857017626
752,-425.0,0.2734842895129308
753,-415.0,0.4367677133116068
754,-405.0,-0.21675470242829142
755,-395.0,0.1333506589314215
756,-385.0,-0.05301343924255697
757,-375.0,0.18053575451461512
758,-365.0,-0.06471296432586549
759,-355.0,-0.0008729761961348004
760,-345.0,0.0715109801342777
761,-335.0,-0.054208014585109154
762,-325.0,-0.12577356692168706
763,-315.0,-0.02220255309615382
764,-305.0,0.02994920261170364
765,-295.0,-0.18455400994215942
766,-285.0,-0.04353411305998911
767,-275.0,-0.0025432078770339928
768,-265.0,-0.006795565938707782
769,-255.0,0.0301002617295989
770,-245.0,0.1324725069394077
771,-235.0,0.11124760706865189
772,-225.0,0.24178757688783925
773,-215.0,0.009891252151357222
774,-205.0,0.37500649357698634
