,time,GISP2martin24Tanom_decavg_temp__detrendedlinear
307,-4975,0.3153711018616656
308,-4965,0.20575050067314082
309,-4955,0.14148942880171966
310,-4945,0.15904083765375732
311,-4935,0.16121897100863092
312,-4925,0.2063714465112505
313,-4915,0.3138850910985933
314,-4905,0.3164036272098203
315,-4895,0.2790348581404509
316,-4885,0.22244582743240926
317,-4875,0.16956155654528793
318,-4865,0.21771342023924234
319,-4855,0.2984490209831532
320,-4845,0.4215658112417837
321,-4835,0.5369707129748784
322,-4825,0.5468095572976059
323,-4815,0.35097168813979507
324,-4805,-0.00488673010918661
325,-4795,-0.11035469154270783
326,-4785,0.011576658336004408
327,-4775,0.21792599268332236
328,-4765,0.27261071797714576
329,-4755,0.061905578606761935
330,-4745,-0.3118809786075809
331,-4735,-0.6375800533222418
332,-4725,-0.8488028478621212
333,-4715,-0.9773272948562791
334,-4705,-0.9429239746789115
335,-4695,-0.7171557527154606
336,-4685,-0.3674912938507269
337,-4675,-0.07358756045372039
338,-4665,0.002286500460879415
339,-4655,-0.0389907771266933
340,-4645,-0.09943072021652255
341,-4635,-0.39029916718298696
342,-4625,-0.8422800619640596
343,-4615,-1.2013472760771384
344,-4605,-1.1582775740276654
345,-4595,-0.8984561854313735
346,-4585,-0.7110083888943868
347,-4575,-0.6676921421571718
348,-4565,-0.5338553548932897
349,-4555,-0.14767307843481658
350,-4545,0.20303854884411554
351,-4535,0.3516261450158271
352,-4525,0.16612498205470816
353,-4515,-0.08575127587075126
354,-4505,-0.07097253105849033
355,-4495,0.06810311885788778
356,-4485,0.12728734294054767
357,-4475,0.04998396157858709
358,-4465,-0.18625635043004496
359,-4455,-0.41383242839250667
360,-4445,-0.6284244155843676
361,-4435,-0.6744476505690551
362,-4425,-0.3851056729281914
363,-4415,0.0791442633833832
364,-4405,0.39839652549426474
365,-4395,0.29789577136766465
366,-4385,0.11889876939191413
367,-4375,0.0451547692186447
368,-4365,0.03252346504055126
369,-4355,0.06546929532973778
370,-4345,-0.13302290748190648
371,-4335,-0.4118674314448564
372,-4325,-0.5076473706876793
373,-4315,-0.5118947679713498
374,-4305,-0.3071011250378204
375,-4295,-0.1448249191008153
376,-4285,-0.12955926084681924
377,-4275,-0.15927088918206422
378,-4265,-0.17457311557970745
379,-4255,0.09406325474504573
380,-4245,0.4686846558289812
381,-4235,0.7139989869890377
382,-4225,0.6749697182886938
383,-4215,0.34219051967941483
384,-4205,0.02806974365484871
385,-4195,-0.08421255638317326
386,-4185,-0.053111436859982986
387,-4175,-0.00873574087914264
388,-4165,0.03628129016377102
389,-4155,0.06837368574314029
390,-4145,0.12539566062826557
391,-4135,0.13108301036139935
392,-4125,0.06053579492229644
393,-4115,0.018046173171555546
394,-4105,0.10811011652906166
395,-4095,0.2736440391878976
396,-4085,0.43576065920186924
397,-4075,0.6487303814538026
398,-4065,0.7137047667693022
399,-4055,0.6485534535959292
400,-4045,0.5949484006533412
401,-4035,0.5165570092057286
402,-4025,0.5368249256367921
403,-4015,0.5073004889485311
404,-4005,0.2700909569800267
405,-3995,0.10697110997323267
406,-3985,0.20757518747217873
407,-3975,0.41608662997135704
408,-3965,0.6142315960537614
409,-3955,0.6222915883828817
410,-3945,0.5225949685577507
411,-3935,0.4170788221054025
412,-3925,0.20713785242722293
413,-3915,-0.01486871664598155
414,-3905,-0.21481060940848895
415,-3895,-0.30079838406353354
416,-3885,-0.21047431588212095
417,-3875,-0.12460042015273687
418,-3865,-0.19371852911374043
419,-3855,-0.32270772349995713
420,-3845,-0.403676421814982
421,-3835,-0.3371890497226291
422,-3825,-0.11354392217099418
423,-3815,0.11161513217841579
424,-3805,0.15129377972560842
425,-3795,0.04761076334965475
426,-3785,-0.00343055077343446
427,-3775,0.020833618161263612
428,-3765,0.15401474441637952
429,-3755,0.2956483720432581
430,-3745,0.345574185994421
431,-3735,0.4125618111500706
432,-3725,0.46266900811787237
433,-3715,0.37622254622558127
434,-3705,0.22166454155944493
435,-3695,0.18700918985343518
436,-3685,0.28713886788465004
437,-3675,0.5010917045081233
438,-3665,0.6579897070060456
439,-3655,0.5355277883920602
440,-3645,0.33291873075685485
441,-3635,0.2744531545915685
442,-3625,0.2853756297141903
443,-3615,0.28881203499863894
444,-3605,0.3003295045093186
445,-3595,0.19533316389962274
446,-3585,0.12691540030787785
447,-3575,0.23028575961850617
448,-3565,0.24083368787104642
449,-3555,0.272463668204463
450,-3545,0.25473972477844953
451,-3535,0.10002013712846591
452,-3525,-0.03712027707949361
453,-3515,-0.030492549713478034
454,-3505,0.22028464349278987
455,-3495,0.5411549714865551
456,-3485,0.8585649638451911
457,-3475,1.1039288357899475
458,-3465,1.1571575936378828
459,-3455,0.993306985618527
460,-3445,0.7015114525728843
461,-3435,0.4356371375650496
462,-3425,0.1588468342941518
463,-3415,-0.057219003475911245
464,-3405,-0.2868684757083775
465,-3395,-0.506161243109069
466,-3385,-0.510425849273507
467,-3375,-0.37608754244296183
468,-3365,-0.25849513015938663
469,-3355,-0.17417739062453852
470,-3345,-0.08072886630540443
471,-3335,0.039689059957285
472,-3325,0.2230936261331089
473,-3315,0.4335344847179299
474,-3305,0.647531696702546
475,-3295,0.8933614625615538
476,-3285,1.2152604102796511
477,-3275,1.5096968330482072
478,-3265,1.7637088805058072
479,-3255,1.9230807100483123
480,-3245,1.8743395934604026
481,-3235,1.6148270387155832
482,-3225,1.229834236119805
483,-3215,0.859798238532695
484,-3205,0.5968828744234191
485,-3195,0.5108226838069849
486,-3185,0.42184817368434246
487,-3175,0.3595018167469055
488,-3165,0.3685883135085093
489,-3155,0.46569216972649863
490,-3145,0.777063307483161
491,-3135,1.0505782401798074
492,-3125,1.0871276248349688
493,-3115,0.7620808597341844
494,-3105,0.23772252231511493
495,-3095,-0.14722369409182268
496,-3085,-0.26147413594454316
497,-3075,-0.13012054515375238
498,-3065,0.14186526761181528
499,-3055,0.3416797853511784
500,-3045,0.39380109017011833
501,-3035,0.24423776018093646
502,-3025,0.042589396738832
503,-3015,-0.03955100385333932
504,-3005,-0.09277242942774488
505,-2995,-0.09161920428240988
506,-2985,-0.1596911892057592
507,-2975,-0.26227117659992605
508,-2965,-0.2964737144049171
509,-2955,-0.24333616913751555
510,-2945,-0.01753199613026135
511,-2935,0.2853504683186061
512,-2925,0.6041468636798981
513,-2915,0.7208288513369259
514,-2905,0.7373662911730208
515,-2895,0.6549394760048608
516,-2885,0.39519482455164945
517,-2875,0.12470305393970182
518,-2865,-0.06496825101028869
519,-2855,-0.005709250838688007
520,-2845,0.2189527945102343
521,-2835,0.39599571304002623
522,-2825,0.4194269198581053
523,-2815,0.37600961662767673
524,-2805,0.3927656848456196
525,-2795,0.37447880867686867
526,-2785,0.3185558358345211
527,-2775,0.20354199760755654
528,-2765,-0.025163524611093613
529,-2755,-0.23639108425177968
530,-2745,-0.4489941039040214
531,-2735,-0.5022172148253182
532,-2725,-0.22458661416718306
533,-2715,0.17462885679055473
534,-2705,0.4918648546535085
535,-2695,0.5497803053656118
536,-2685,0.31019956869422494
537,-2675,0.06873081109554713
538,-2665,-0.08907691124822259
539,-2655,-0.06073812331702655
540,-2645,0.04491878910713187
541,-2635,0.09978377657877391
542,-2625,0.15802551407171617
543,-2615,0.06538473154117108
544,-2605,0.13960699750137384
545,-2595,0.15386678812113996
546,-2585,0.195342557600656
547,-2575,0.31325822313243723
548,-2565,0.4028987129770274
549,-2555,0.5902552273264889
550,-2545,0.6757275851584608
551,-2535,0.739424853039091
552,-2525,0.8061227805827815
553,-2515,0.7719817163496734
554,-2505,0.8150435889742791
555,-2495,0.8282617294501347
556,-2485,0.877240865261655
557,-2475,0.8185632990506615
558,-2465,0.3874956466673247
559,-2455,-0.07534402692011288
560,-2445,-0.2912994390304948
561,-2435,-0.26414220443429115
562,-2425,-0.1372457470883659
563,-2415,-0.026042306100164447
564,-2405,0.0649372837854616
565,-2395,0.3099867339505298
566,-2385,0.6569639525786737
567,-2375,0.9647434706080129
568,-2365,1.1819802190262705
569,-2355,1.222419019548737
570,-2345,1.0060862061606513
571,-2335,0.6312752577877443
572,-2325,0.3320026826348921
573,-2315,0.2567187347612423
574,-2305,0.31178444992606735
575,-2295,0.2715368611709863
576,-2285,0.0011982488551878223
577,-2275,-0.33893374714984115
578,-2265,-0.421652750683921
579,-2255,-0.1357713607280222
580,-2245,0.29249656213498243
581,-2235,0.7022349825802754
582,-2225,0.9163106377240691
583,-2215,0.939419627147738
584,-2205,0.8238426580785145
585,-2195,0.5750298639784612
586,-2185,0.33724532164708454
587,-2175,0.12374950075726032
588,-2165,-0.11497633327594303
589,-2155,-0.3312012123860565
590,-2145,-0.4486675861402879
591,-2135,-0.457512131736819
592,-2125,-0.2766845914041196
593,-2115,0.06769443454912893
594,-2105,0.38334576293857836
595,-2095,0.6149023822311166
596,-2085,0.652954393174427
597,-2075,0.6871616546187398
598,-2065,0.7622260856053298
599,-2055,0.7721022020378616
600,-2045,0.6015801460884669
601,-2035,0.2812949500081756
602,-2025,0.0660564235827209
603,-2015,-0.07764192959683536
604,-2005,0.0318477212532533
605,-1995,0.31533949640929637
606,-1985,0.6161673047685101
607,-1975,0.8411040594497947
608,-1965,0.8125485234308343
609,-1955,0.568778093442361
610,-1945,0.35562828022942083
611,-1935,0.20740332950272977
612,-1925,0.16833359015432037
613,-1915,0.2776620348386003
614,-1905,0.5214213446808265
615,-1895,0.8097006042323043
616,-1885,0.9603404075524482
617,-1875,0.9128643692884324
618,-1865,0.6413604102323394
619,-1855,0.44440041157228327
620,-1845,0.4055584327142092
621,-1835,0.3479382360343519
622,-1825,0.24332533204028484
623,-1815,0.019715664456817272
624,-1805,-0.25210255202502224
625,-1795,-0.5157817204949132
626,-1785,-0.74228353944414
627,-1775,-0.8363549108843302
628,-1765,-0.7451417545860328
629,-1755,-0.5802896693234086
630,-1745,-0.5457694581767686
631,-1735,-0.5908583834437701
632,-1725,-0.555456896169517
633,-1715,-0.4372765152916188
634,-1705,-0.2625876733890462
635,-1695,-0.04008689136388832
636,-1685,0.1370490765012795
637,-1675,0.2791597766657221
638,-1665,0.2723818847030597
639,-1655,0.12399917324467213
640,-1645,-0.07206941107180143
641,-1635,-0.235111825423938
642,-1625,-0.27266608576364015
643,-1615,-0.28339895934452997
644,-1605,-0.24763621614988263
645,-1595,-0.17485950123003047
646,-1585,-0.12542354177737514
647,-1575,-0.03528828844655518
648,-1565,0.05784522314347407
649,-1555,0.22778981605434423
650,-1545,0.5024650434847908
651,-1535,0.6900786454489105
652,-1525,0.6265869025895416
653,-1515,0.4270923055026272
654,-1505,0.22568075615277927
655,-1495,0.04893134189529624
656,-1485,-0.07462996292369284
657,-1475,-0.31452709290510633
658,-1465,-0.5146842649537786
659,-1455,-0.5216934934473297
660,-1445,-0.47863845445990705
661,-1435,-0.4501520158716865
662,-1425,-0.4625890080219882
663,-1415,-0.5218423450824702
664,-1405,-0.496828781144949
665,-1395,-0.37712580203776647
666,-1385,-0.2620976660443556
667,-1375,-0.22262754888861963
668,-1365,-0.2430803780254694
669,-1355,-0.2696460151783517
670,-1345,-0.2749133613492701
671,-1335,-0.26498725501517806
672,-1325,-0.22547670134786552
673,-1315,-0.22832529006170144
674,-1305,-0.28052263411754574
675,-1295,-0.29125696298638976
676,-1285,-0.3938345639415745
677,-1275,-0.5503011057725402
678,-1265,-0.6135156601769396
679,-1255,-0.6785511878102691
680,-1245,-0.5914275637462661
681,-1235,-0.3440387339902816
682,-1225,-0.0429804877352995
683,-1215,0.2664541272157286
684,-1205,0.39193844035588876
685,-1195,0.29747898077910484
686,-1185,0.14498376188837092
687,-1175,0.07122759626887798
688,-1165,-0.07707574676996831
689,-1155,-0.3458374231421508
690,-1145,-0.5783262431278867
691,-1135,-0.6021928677731204
692,-1125,-0.5942108837510361
693,-1115,-0.6971961659394434
694,-1105,-0.9477348207201697
695,-1095,-1.0663245199535227
696,-1085,-0.9864172723909795
697,-1075,-0.7443465581781259
698,-1065,-0.5270181393891509
699,-1055,-0.3363806010647371
700,-1045,-0.14000170380686094
701,-1035,0.12534693744970937
702,-1025,0.47339598356457646
703,-1015,0.770969949405816
704,-1005,0.8729232255918828
705,-995,0.757218750753486
706,-985,0.6634701102270355
707,-975,0.6366997843239353
708,-965,0.5869166852646652
709,-955,0.3873000441469412
710,-945,0.1376171278076933
711,-935,-0.14657735039767888
712,-925,-0.307916656189258
713,-915,-0.4064303250145289
714,-905,-0.4801726964899087
715,-895,-0.4249948095507374
716,-885,-0.40607885511375097
717,-875,-0.38968068626029995
718,-865,-0.3721801257941904
719,-855,-0.38282287656342445
720,-845,-0.35856456118710867
721,-835,-0.21606988884580292
722,-825,-0.07513322537667544
723,-815,-0.08085087596285939
724,-805,-0.4006541426541892
725,-795,-0.8225218706483276
726,-785,-1.0657967025286772
727,-775,-0.9981623802024133
728,-765,-0.6535143807943684
729,-755,-0.2842525602481135
730,-745,0.019540154607086357
731,-735,0.060465978517513674
732,-725,-0.18420558209357135
733,-715,-0.4060153029645548
734,-705,-0.5684443222347129
735,-695,-0.5172537132682633
736,-685,-0.3041287562222211
737,-675,-0.2512608044516051
738,-665,-0.21501285431678058
739,-655,-0.24412709870786
740,-645,-0.43334897995133514
741,-635,-0.5702565568611493
742,-625,-0.8043412521262583
743,-615,-1.0357508062217684
744,-605,-1.2299835056408333
745,-595,-1.200755474006913
746,-585,-1.030887166985729
747,-575,-0.7838568537909583
748,-565,-0.46657923346019814
749,-555,-0.24499478582020043
750,-545,-0.025488877588337844
751,-535,0.07282861324648249
752,-525,-0.023897572830754277
753,-515,-0.1396485003587647
754,-505,-0.20464694621660673
755,-495,-0.2677835857308378
756,-485,-0.4174593484714417
757,-475,-0.5105648751576072
758,-465,-0.451119721366352
759,-455,-0.2903831550311337
760,-445,-0.19120214478801884
761,-435,-0.1437350672295506
762,-425,-0.1011295537631216
763,-415,0.009945519304437267
764,-405,0.08236688495716638
765,-395,-0.12415363315763961
766,-385,-0.2752480991682375
767,-375,-0.4260261663812397
768,-365,-0.39258467367440264
769,-355,-0.2545142743543385
770,-345,-0.13883711992405404
771,-335,-0.18417408934146579
772,-325,-0.4101767693801194
773,-315,-0.5168055147494341
774,-305,-0.4560117787560236
775,-295,-0.22928933737339127
776,-285,-0.11310764289694719
777,-275,-0.29979979592549344
778,-265,-0.588460014423101
779,-255,-0.7658318029805882
780,-245,-0.8129662071069381
781,-235,-0.6892564415726095
782,-225,-0.5775692069764045
783,-215,-0.5535624713821956
784,-205,-0.5659992487620387
785,-195,-0.5388481352569847
