time,wu18tsianom1kyrfir
-6505.0,0.12273617398471588
-6495.0,0.042401508707803445
-6485.0,0.05923890426836588
-6475.0,0.1317854205046336
-6465.0,0.19451605353521548
-6455.0,0.19806941462361527
-6445.0,0.10376303596519336
-6435.0,0.05228724758791686
-6425.0,0.03581517165289126
-6415.0,-0.03975442377047296
-6405.0,-0.171357319716597
-6395.0,-0.18426640935294109
-6385.0,-0.06444737704508367
-6375.0,0.135102312473884
-6365.0,0.26752773001675956
-6355.0,0.20101370460610654
-6345.0,0.14548205988926846
-6335.0,0.13185459137074618
-6325.0,0.07396698488518558
-6315.0,-0.03820322878655463
-6305.0,-0.13667257687301199
-6295.0,-0.2684798578506194
-6285.0,-0.4185184146224914
-6275.0,-0.48495963186647995
-6265.0,-0.3965435176594938
-6255.0,-0.21252316903416002
-6245.0,-0.012524360658058536
-6235.0,0.1439978848041659
-6225.0,0.13854524436337273
-6215.0,0.010549913815843796
-6205.0,-0.07540479533565875
-6195.0,-0.12599914213482688
-6185.0,-0.2293687031481852
-6175.0,-0.2464331411595689
-6165.0,-0.15123274051756852
-6155.0,-0.04774827069432515
-6145.0,0.02115656026550404
-6135.0,0.0011788179914711955
-6125.0,-0.08231333810756614
-6115.0,-0.1387211594576454
-6105.0,-0.1365116962242653
-6095.0,-0.07025726137002154
-6085.0,0.03876435984962423
-6075.0,0.09572935249917336
-6065.0,0.07951369084719474
-6055.0,0.12302476151111119
-6045.0,0.21139726184847174
-6035.0,0.28457670459181694
-6025.0,0.2968736269076106
-6015.0,0.23201273950867773
-6005.0,0.03149925011269533
-5995.0,-0.13624890031526385
-5985.0,-0.07784742226214525
-5975.0,0.13409656823163546
-5965.0,0.2514427914581462
-5955.0,0.18149081655313365
-5945.0,0.043139314726092864
-5935.0,-0.06555044358812775
-5925.0,-0.18258375884247577
-5915.0,-0.2739984700458613
-5905.0,-0.3237508047696739
-5895.0,-0.33001803839915367
-5885.0,-0.3305546701797172
-5875.0,-0.2875391384026124
-5865.0,-0.22172422238769346
-5855.0,-0.1684295633340056
-5845.0,-0.07937665833198435
-5835.0,0.05723610411971833
-5825.0,0.20788772697600638
-5815.0,0.28721547982794293
-5805.0,0.3654307269135428
-5795.0,0.39916686234400217
-5785.0,0.4117798272609041
-5775.0,0.3758569172429669
-5765.0,0.2977544686491758
-5755.0,0.17711007706934837
-5745.0,0.04435159918220885
-5735.0,-0.04686980934915978
-5725.0,-0.056320300317732386
-5715.0,0.012729855751814304
-5705.0,0.10056516994749243
-5695.0,0.16890571063898252
-5685.0,0.22289230582794914
-5675.0,0.23143765977815814
-5665.0,0.15163085478174454
-5655.0,0.05337570866003141
-5645.0,0.15058762120811414
-5635.0,0.29936808640498913
-5625.0,0.16772745979943893
-5615.0,-0.08330666494418745
-5605.0,-0.280003734033387
-5595.0,-0.4420859404496307
-5585.0,-0.5478334206258775
-5575.0,-0.49197065484754154
-5565.0,-0.3809317367872277
-5555.0,-0.29917521198504327
-5545.0,-0.20722752513258835
-5535.0,-0.019500098589481207
-5525.0,0.1703312877475585
-5515.0,0.33096041092746864
-5505.0,0.46352509029976147
-5495.0,0.28295496786616203
-5485.0,-0.011679518418313967
-5475.0,-0.18550049112835018
-5465.0,-0.28243381767936704
-5455.0,-0.333606628563062
-5445.0,-0.41386749149944824
-5435.0,-0.3563329710316452
-5425.0,-0.14205122580602628
-5415.0,0.06607346467660322
-5405.0,0.13704274547658893
-5395.0,0.23082984781211324
-5385.0,0.3734387064870644
-5375.0,0.5009185826566828
-5365.0,0.49827907570279745
-5355.0,0.4224916820701672
-5345.0,0.2715676686357948
-5335.0,-0.006535315867328917
-5325.0,-0.2787391744272212
-5315.0,-0.44019418630171
-5305.0,-0.518669606509161
-5295.0,-0.5273268415862664
-5285.0,-0.5168546398881728
-5275.0,-0.4646621430776205
-5265.0,-0.40132948023942894
-5255.0,-0.36128917212477474
-5245.0,-0.32304052040582043
-5235.0,-0.2881679749799393
-5225.0,-0.210948142147142
-5215.0,-0.17909023148255374
-5205.0,-0.02989953134027007
-5195.0,0.1577760151782413
-5185.0,0.2591654344578799
-5175.0,0.27211437978171515
-5165.0,0.30376288596645284
-5155.0,0.30574604454879956
-5145.0,0.29151317405067384
-5135.0,0.2945582378146132
-5125.0,0.2936611767417775
-5115.0,0.28597790088597147
-5105.0,0.3453428279114758
-5095.0,0.38473272488535915
-5085.0,0.45436065874635256
-5075.0,0.37907269235491914
-5065.0,0.14838990015386852
-5055.0,-0.04849093234619481
-5045.0,-0.1548303086824917
-5035.0,-0.15454285991472125
-5025.0,-0.026592727758786808
-5015.0,0.16787073350110293
-5005.0,0.26621575077282766
-4995.0,0.2760309368221233
-4985.0,0.15785697249747627
-4975.0,-0.02895886262780191
-4965.0,-0.08072922422011124
-4955.0,-0.04925373852795613
-4945.0,0.034448441412819726
-4935.0,0.12434960955228612
-4925.0,0.211565872615862
-4915.0,0.26775627502510113
-4905.0,0.22036289676005116
-4895.0,0.0939179530309229
-4885.0,-0.06412180220742641
-4875.0,-0.21931459581822316
-4865.0,-0.3239679029495634
-4855.0,-0.3648594639211356
-4845.0,-0.4131551189688843
-4835.0,-0.5198245312962132
-4825.0,-0.5830116922178467
-4815.0,-0.5527154540197476
-4805.0,-0.5018533145261386
-4795.0,-0.4774192796044179
-4785.0,-0.49128232681093004
-4775.0,-0.354680636116908
-4765.0,-0.046535359239481267
-4755.0,0.1641456986138266
-4745.0,0.2075793176198211
-4735.0,0.24950145933685505
-4725.0,0.22497154735306873
-4715.0,0.1817702185171458
-4705.0,0.13306086585863144
-4695.0,0.1347311715882591
-4685.0,0.14694150668617956
-4675.0,0.17970355352283493
-4665.0,0.1919336787887423
-4655.0,0.1356621504339759
-4645.0,0.11066375591895936
-4635.0,0.15215084495001024
-4625.0,0.13185892005814814
-4615.0,0.15411062644077755
-4605.0,0.19344330729795284
-4595.0,0.1844974478378276
-4585.0,0.031631666634812344
-4575.0,-0.022537638373473834
-4565.0,0.07709216772473179
-4555.0,0.232626425038012
-4545.0,0.19708656139898215
-4535.0,0.014730643934830145
-4525.0,-0.20091188269163862
-4515.0,-0.28346328084979555
-4505.0,-0.2356001645982475
-4495.0,-0.0964531371213154
-4485.0,0.09997144233287542
-4475.0,0.22789579649377342
-4465.0,0.3149271619569355
-4455.0,0.19172189581496166
-4445.0,0.01646394529147152
-4435.0,-0.10098806601721284
-4425.0,-0.24363019511359735
-4415.0,-0.35425947961331394
-4405.0,-0.27537735229994775
-4395.0,-0.14131645439753793
-4385.0,-0.06882934080103317
-4375.0,-0.03492995754844045
-4365.0,-0.06674554044062013
-4355.0,-0.14096433381931261
-4345.0,-0.06511953538708709
-4335.0,0.12350251121572911
-4325.0,0.2300120061876879
-4315.0,0.17847755818594757
-4305.0,0.10965352418540697
-4295.0,0.02094039961736307
-4285.0,0.036739938045685615
-4275.0,0.11484041306817157
-4265.0,0.12845458047222358
-4255.0,-0.021301996942997198
-4245.0,-0.17565790085281333
-4235.0,-0.22129730441788953
-4225.0,-0.14474159952240684
-4215.0,-0.03931959129908566
-4205.0,0.0841359667003353
-4195.0,0.1284234768537332
-4185.0,0.053578009599842026
-4175.0,0.02078829413210137
-4165.0,-0.04120624446562719
-4155.0,-0.18983279193051558
-4145.0,-0.22378902260394584
-4135.0,-0.11839943521393315
-4125.0,0.010682956052171746
-4115.0,0.09827480479152018
-4105.0,0.06243049429095469
-4095.0,-0.1327256431644645
-4085.0,-0.2722487225768475
-4075.0,-0.2600810488335336
-4065.0,-0.19639802697482625
-4055.0,-0.06201675419381328
-4045.0,0.11383709835336
-4035.0,0.2633988270353658
-4025.0,0.33140140700748677
-4015.0,0.3441834920662358
-4005.0,0.23849633975311263
-3995.0,0.0796424640634635
-3985.0,-0.06171413278265086
-3975.0,-0.11728657682277409
-3965.0,-0.03937435545435283
-3955.0,0.07830523818329599
-3945.0,0.12155481114886553
-3935.0,0.06252632598625998
-3925.0,0.04206566538646955
-3915.0,0.11539582299313295
-3905.0,0.057618309142118046
-3895.0,-0.10435126090475594
-3885.0,-0.16073080166532877
-3875.0,-0.07662164288376294
-3865.0,0.046192871149887474
-3855.0,0.1046834523400631
-3845.0,0.024072095244594263
-3835.0,-0.15096582901186414
-3825.0,-0.28114935346648035
-3815.0,-0.23401530825837266
-3805.0,-0.03891697073560396
-3795.0,0.17256531736384925
-3785.0,0.20927783935672212
-3775.0,0.11823485481826293
-3765.0,0.03614682997359909
-3755.0,0.021053689266452565
-3745.0,0.048029430710679735
-3735.0,-0.005904483795833193
-3725.0,-0.025520991869583176
-3715.0,-0.027160340540358083
-3705.0,-0.04152098387218896
-3695.0,-0.05712810745286552
-3685.0,-0.005373588597378652
-3675.0,0.06395647463867941
-3665.0,0.1287877022154324
-3655.0,0.1562588126080372
-3645.0,0.09148611401439545
-3635.0,0.017257837809216525
-3625.0,0.016673978807198245
-3615.0,-0.006525049575100694
-3605.0,-0.009053496836836625
-3595.0,0.010620665098515551
-3585.0,-0.04100391974188912
-3575.0,-0.08659031504780046
-3565.0,-0.1494795321762312
-3555.0,-0.1484023256923201
-3545.0,-0.033571576064528375
-3535.0,0.09513529424840364
-3525.0,0.18472055655363911
-3515.0,0.26721057370724344
-3505.0,0.2527526353637328
-3495.0,0.18322710429895397
-3485.0,0.06375443279915799
-3475.0,-0.009881337859936348
-3465.0,-0.05036471365383513
-3455.0,-0.12909740079294318
-3445.0,-0.1766643284614634
-3435.0,-0.01565034268684163
-3425.0,0.11056114232044617
-3415.0,0.008519591724694825
-3405.0,-0.09625717134209591
-3395.0,-0.1584683423351426
-3385.0,-0.21837286391811048
-3375.0,-0.2497796649760636
-3365.0,-0.2798562524107017
-3355.0,-0.31644497390258697
-3345.0,-0.33559892904285105
-3335.0,-0.3152776026575528
-3325.0,-0.25053366671159827
-3315.0,-0.1843486185494201
-3305.0,-0.15458813862951812
-3295.0,-0.0794002425375353
-3285.0,0.09125078849703244
-3275.0,0.18032556122051832
-3265.0,0.15212678024485904
-3255.0,0.09340030473638158
-3245.0,0.04131860164186915
-3235.0,0.02148513763740044
-3225.0,0.0862646818377204
-3215.0,0.11338589314296066
-3205.0,0.10142044520662569
-3195.0,0.09276738860204678
-3185.0,0.11811605978392495
-3175.0,0.11963142456264247
-3165.0,0.04620233273551099
-3155.0,-0.00015971646580599866
-3145.0,-0.04754772638402563
-3135.0,-0.05690947649432167
-3125.0,0.019710591404356728
-3115.0,0.09028219686339806
-3105.0,0.17899410932280552
-3095.0,0.294637440116214
-3085.0,0.2945653489860348
-3075.0,0.21240274859024716
-3065.0,0.1554631970919591
-3055.0,0.12924421098974131
-3045.0,0.119349269240277
-3035.0,0.10124636851125852
-3025.0,0.0815768199228637
-3015.0,0.04053417794360999
-3005.0,0.012920241936194343
-2995.0,0.014839570275506954
-2985.0,0.07824438019856894
-2975.0,0.10113432040218762
-2965.0,0.038523714537127496
-2955.0,-0.09685362653455823
-2945.0,-0.1788333474008118
-2935.0,-0.2196571316491816
-2925.0,-0.21081355491269002
-2915.0,-0.04978935183827224
-2905.0,0.13797816292490356
-2895.0,0.1579135687442154
-2885.0,0.1445215743244171
-2875.0,0.11108576315872352
-2865.0,-0.0515343592955044
-2855.0,-0.1423462588585535
-2845.0,-0.11838405001433666
-2835.0,-0.00659552455915742
-2825.0,0.21506145716354594
-2815.0,0.4384775253307811
-2805.0,0.43389287881349836
-2795.0,0.2369348400326841
-2785.0,0.04584804355054367
-2775.0,-0.09068335184756854
-2765.0,-0.2471932433818213
-2755.0,-0.41319926169409543
-2745.0,-0.5171668177986519
-2735.0,-0.5357171881806284
-2725.0,-0.5371516157264231
-2715.0,-0.523195142625699
-2705.0,-0.48509127156796317
-2695.0,-0.4556941589252994
-2685.0,-0.42713539967077996
-2675.0,-0.39324772750267145
-2665.0,-0.3040814657146154
-2655.0,-0.10466149226764732
-2645.0,0.191034360493905
-2635.0,0.2810647375410567
-2625.0,0.0376004267539453
-2615.0,-0.15663873879977244
-2605.0,-0.06067055128724341
-2595.0,0.1824422266644443
-2585.0,0.3950809210374595
-2575.0,0.461131482676704
-2565.0,0.3408117251046754
-2555.0,0.30468254522530624
-2545.0,0.29896542799833914
-2535.0,0.32643100571101935
-2525.0,0.30838787896680936
-2515.0,0.18272943180179774
-2505.0,0.014700389062117236
-2495.0,-0.11904479165166196
-2485.0,-0.07029559448601563
-2475.0,0.05382421902364849
-2465.0,0.15752187733182865
-2455.0,0.25371409690611874
-2445.0,0.21448655823835708
-2435.0,0.13875020114330722
-2425.0,0.18250267784279967
-2415.0,0.3617563527113617
-2405.0,0.4046064943009122
-2395.0,0.30612743134436515
-2385.0,0.2932020606087343
-2375.0,0.22904083237135356
-2365.0,0.04149655542158803
-2355.0,-0.23716133546176663
-2345.0,-0.3964199584013549
-2335.0,-0.4689105868820378
-2325.0,-0.5120999323496465
-2315.0,-0.5844220078076845
-2305.0,-0.6244559542736148
-2295.0,-0.5615103860833187
-2285.0,-0.40542474516000915
-2275.0,-0.21315245415102047
-2265.0,-0.09268642218882789
-2255.0,-0.011891448171887031
-2245.0,0.11486757933898853
-2235.0,0.21416338716762695
-2225.0,0.2583972636019782
-2215.0,0.19830676813645037
-2205.0,0.08204416832547833
-2195.0,0.04233187727898778
-2185.0,0.023191710440690873
-2175.0,0.12960705846868464
-2165.0,0.2155116584255564
-2155.0,0.12120928560772173
-2145.0,0.08527256867707766
-2135.0,0.06928998847202308
-2125.0,0.0007426578897804514
-2115.0,-0.07086637930668972
-2105.0,-0.08735192641579997
-2095.0,-0.05280835108132617
-2085.0,0.04585709102682165
-2075.0,0.12669038516060732
-2065.0,0.095562760357558
-2055.0,0.03371137769149746
-2045.0,0.04269261456698625
-2035.0,0.08598620172559499
-2025.0,0.12813483982331308
-2015.0,0.08081875209891771
-2005.0,0.012199017980403293
-1995.0,0.013098016329227363
-1985.0,0.05757412755379577
-1975.0,0.08384207674087693
-1965.0,0.04465848642439083
-1955.0,0.06518360950558547
-1945.0,0.06906039210948972
-1935.0,0.0817714122901387
-1925.0,-0.03814167917645134
-1915.0,-0.1161710122385548
-1905.0,-0.19106446396965804
-1895.0,-0.2180788303241355
-1885.0,-0.11514825089431788
-1875.0,-0.13514630174771428
-1865.0,-0.20807729249360238
-1855.0,-0.23477447164752582
-1845.0,-0.26751989946252835
-1835.0,-0.2480300391712267
-1825.0,-0.17859775149819812
-1815.0,-0.0618540692209017
-1805.0,0.03279525767508418
-1795.0,0.04298432257479476
-1785.0,0.06390870826879373
-1775.0,0.08813364318321168
-1765.0,0.1410429290836424
-1755.0,0.1853588493176423
-1745.0,0.1534018979401925
-1735.0,0.0629430654246074
-1725.0,-0.01983387908155712
-1715.0,-0.12913069581020326
-1705.0,-0.25781684214036305
-1695.0,-0.32212141127181293
-1685.0,-0.26286208023138946
-1675.0,-0.08120715188790162
-1665.0,0.14801050072188174
-1655.0,0.3696187584930509
-1645.0,0.48683067952246856
-1635.0,0.36859507643507505
-1625.0,0.198036749108779
-1615.0,0.0939684594716491
-1605.0,0.09960389834161608
-1595.0,0.14464103919287052
-1585.0,0.182313378515172
-1575.0,0.13643538191458077
-1565.0,0.06217649365165748
-1555.0,-0.01380481350204281
-1545.0,-0.08504078627738502
-1535.0,-0.14908670315293981
-1525.0,-0.18538980576886793
-1515.0,-0.16361231197974782
-1505.0,-0.08526009084881914
-1495.0,-0.018890472476441218
-1485.0,-0.016764576751460133
-1475.0,0.039237711099534375
-1465.0,0.17679659227675248
-1455.0,0.2872069790471311
-1445.0,0.32537915013727414
-1435.0,0.2994709030942588
-1425.0,0.21753385749482818
-1415.0,0.08839559917933368
-1405.0,0.042320374284484846
-1395.0,0.008907390549275751
-1385.0,-0.10030691456652804
-1375.0,-0.12494632740633055
-1365.0,-0.12929221290590404
-1355.0,-0.1520892971393021
-1345.0,-0.15043784637538757
-1335.0,-0.08953631534445908
-1325.0,-0.04130336404056342
-1315.0,-0.06791252091450527
-1305.0,-0.2227901051906785
-1295.0,-0.40951060438188697
-1285.0,-0.5154910943744695
-1275.0,-0.494640745317684
-1265.0,-0.3869661927882678
-1255.0,-0.28645801753862077
-1245.0,-0.2437766471901811
-1235.0,-0.17042045971617664
-1225.0,-0.11676414160420806
-1215.0,0.03432098983828211
-1205.0,0.27576948778148636
-1195.0,0.21269439429113599
-1185.0,0.06851127939798118
-1175.0,0.0006755819121513629
-1165.0,-0.03418223288394448
-1155.0,0.12409639886078183
-1145.0,0.16261673140610222
-1135.0,0.16516105305337497
-1125.0,0.1672167515380729
-1115.0,0.22429865579166336
-1105.0,0.26197338282926824
-1095.0,0.15832943686930948
-1085.0,0.11140888594000928
-1075.0,0.0060174421223968405
-1065.0,-0.13038143313361114
-1055.0,-0.2384770756433699
-1045.0,-0.15540454146746824
-1035.0,0.041867426742880604
-1025.0,0.2316606353089281
-1015.0,0.2427029962042438
-1005.0,0.3005727167955598
-995.0,0.25550515224880355
-985.0,0.10746041918267081
-975.0,-0.0666870083165923
-965.0,-0.06177073759914853
-955.0,0.01182921426449822
-945.0,-0.1231268992902903
-935.0,-0.18365321346125982
-925.0,-0.353633805625676
-915.0,-0.457402096776425
-905.0,-0.4536748349846267
-895.0,-0.34684660341140283
-885.0,-0.18626647899384613
-875.0,0.00022086759484782337
-865.0,0.16764037332971554
-855.0,0.25279637135032107
-845.0,0.24200820217591948
-835.0,0.17874998022821492
-825.0,0.17444256062172517
-815.0,0.26533665278255697
-805.0,0.23336130355513618
-795.0,0.10357267748578966
-785.0,0.11990359892008715
-775.0,0.1512689650842716
-765.0,0.14889275059657714
-755.0,0.21028475262706806
-745.0,0.27392952169668683
-735.0,0.18331613305271116
-725.0,0.16078322497764716
-715.0,0.1698295497886857
-705.0,0.25691588351867345
-695.0,0.2615294227209971
-685.0,0.0051771477199198945
-675.0,-0.17975992251202438
-665.0,-0.2079798800233414
-655.0,-0.21282959461257375
-645.0,-0.2329233717535656
-635.0,-0.22879957529847644
-625.0,-0.17120452838733258
-615.0,-0.03758424692131333
-605.0,0.20834964061121
-595.0,0.45330426324458445
-585.0,0.5796678516805045
-575.0,0.3992560900539283
-565.0,0.14905333250097907
-555.0,0.08386491299361326
-545.0,-0.00535985798021632
-535.0,-0.11740828180752577
-525.0,-0.17255699786956782
-515.0,-0.2964073491851811
-505.0,-0.48953775371791786
-495.0,-0.41548664859690615
-485.0,-0.2809942429304859
-475.0,-0.22903026594511394
-465.0,-0.1927016883178634
-455.0,-0.17170944147827205
-445.0,-0.2305944394040818
-435.0,-0.278708661167678
-425.0,-0.2870097630940699
-415.0,-0.1592338387566112
-405.0,-0.012739330893312806
-395.0,0.06814679253977779
-385.0,0.09260603949890923
-375.0,0.11180267467449946
-365.0,0.17238914105786465
-355.0,0.26398014882249365
-345.0,0.2617533085405034
-335.0,0.17570964460457147
-325.0,0.05247585931960583
-315.0,-0.13716683832010568
-305.0,-0.24902761783126937
-295.0,-0.3237219296250444
-285.0,-0.4997611480666664
-275.0,-0.5903680420448182
-265.0,-0.6565886677092636
-255.0,-0.7349177149858044
-245.0,-0.5821684429135154
-235.0,-0.43701037152745337
-225.0,-0.14195276979248106
-215.0,0.060876040990097136
-205.0,0.00769268921253119
